run,type,module,name,attrname,attrvalue,value
General-15-20200127-15:30:23-7832,runattr,,,replication,#15,
General-15-20200127-15:30:23-7832,runattr,,,resultdir,results,
General-15-20200127-15:30:23-7832,runattr,,,runnumber,15,
General-15-20200127-15:30:23-7832,runattr,,,seedset,15,
General-15-20200127-15:30:23-7832,param,,,**.nUsers,10,
General-15-20200127-15:30:23-7832,param,,,**.antenna.timeslot,1ms,
General-15-20200127-15:30:23-7832,param,,,**.antenna.lambda,1.3ms,
General-15-20200127-15:30:23-7832,param,,,**.antenna.successProbGroup1,0.2,
General-15-20200127-15:30:23-7832,param,,,**.antenna.successProbGroup2,0.5,
General-15-20200127-15:30:23-7832,param,,,**.antenna.successProbGroup3,0.9,
General-15-20200127-15:30:23-7832,param,,,**.antenna.isBinomial,true,
General-16-20200127-15:30:30-20924,runattr,,,configname,General,
General-16-20200127-15:30:30-20924,runattr,,,datetime,20200127-15:30:30,
General-16-20200127-15:30:30-20924,runattr,,,experiment,General,
General-16-20200127-15:30:30-20924,runattr,,,inifile,omnetpp.ini,
General-16-20200127-15:30:30-20924,runattr,,,iterationvars,,
General-16-20200127-15:30:30-20924,runattr,,,iterationvarsf,,
General-16-20200127-15:30:30-20924,runattr,,,measurement,,
General-16-20200127-15:30:30-20924,runattr,,,network,CellularNetwork,
General-16-20200127-15:30:30-20924,runattr,,,processid,20924,
General-16-20200127-15:30:30-20924,runattr,,,repetition,16,
General-16-20200127-15:30:30-20924,runattr,,,replication,#16,
General-16-20200127-15:30:30-20924,runattr,,,resultdir,results,
General-16-20200127-15:30:30-20924,runattr,,,runnumber,16,
General-16-20200127-15:30:30-20924,runattr,,,seedset,16,
General-16-20200127-15:30:30-20924,param,,,**.nUsers,10,
General-16-20200127-15:30:30-20924,param,,,**.antenna.timeslot,1ms,
General-16-20200127-15:30:30-20924,param,,,**.antenna.lambda,1.3ms,
General-16-20200127-15:30:30-20924,param,,,**.antenna.successProbGroup1,0.2,
General-16-20200127-15:30:30-20924,param,,,**.antenna.successProbGroup2,0.5,
General-16-20200127-15:30:30-20924,param,,,**.antenna.successProbGroup3,0.9,
General-16-20200127-15:30:30-20924,param,,,**.antenna.isBinomial,true,
General-17-20200127-15:30:38-3136,runattr,,,configname,General,
General-17-20200127-15:30:38-3136,runattr,,,datetime,20200127-15:30:38,
General-17-20200127-15:30:38-3136,runattr,,,experiment,General,
General-17-20200127-15:30:38-3136,runattr,,,inifile,omnetpp.ini,
General-17-20200127-15:30:38-3136,runattr,,,iterationvars,,
General-17-20200127-15:30:38-3136,runattr,,,iterationvarsf,,
General-17-20200127-15:30:38-3136,runattr,,,measurement,,
General-17-20200127-15:30:38-3136,runattr,,,network,CellularNetwork,
General-17-20200127-15:30:38-3136,runattr,,,processid,3136,
General-17-20200127-15:30:38-3136,runattr,,,repetition,17,
General-17-20200127-15:30:38-3136,runattr,,,replication,#17,
General-17-20200127-15:30:38-3136,runattr,,,resultdir,results,
General-17-20200127-15:30:38-3136,runattr,,,runnumber,17,
General-17-20200127-15:30:38-3136,runattr,,,seedset,17,
General-17-20200127-15:30:38-3136,param,,,**.nUsers,10,
General-17-20200127-15:30:38-3136,param,,,**.antenna.timeslot,1ms,
General-17-20200127-15:30:38-3136,param,,,**.antenna.lambda,1.3ms,
General-17-20200127-15:30:38-3136,param,,,**.antenna.successProbGroup1,0.2,
General-17-20200127-15:30:38-3136,param,,,**.antenna.successProbGroup2,0.5,
General-17-20200127-15:30:38-3136,param,,,**.antenna.successProbGroup3,0.9,
General-17-20200127-15:30:38-3136,param,,,**.antenna.isBinomial,true,
General-18-20200127-15:30:46-22512,runattr,,,configname,General,
General-18-20200127-15:30:46-22512,runattr,,,datetime,20200127-15:30:46,
General-18-20200127-15:30:46-22512,runattr,,,experiment,General,
General-18-20200127-15:30:46-22512,runattr,,,inifile,omnetpp.ini,
General-18-20200127-15:30:46-22512,runattr,,,iterationvars,,
General-18-20200127-15:30:46-22512,runattr,,,iterationvarsf,,
General-18-20200127-15:30:46-22512,runattr,,,measurement,,
General-18-20200127-15:30:46-22512,runattr,,,network,CellularNetwork,
General-18-20200127-15:30:46-22512,runattr,,,processid,22512,
General-18-20200127-15:30:46-22512,runattr,,,repetition,18,
General-18-20200127-15:30:46-22512,runattr,,,replication,#18,
General-18-20200127-15:30:46-22512,runattr,,,resultdir,results,
General-18-20200127-15:30:46-22512,runattr,,,runnumber,18,
General-18-20200127-15:30:46-22512,runattr,,,seedset,18,
General-18-20200127-15:30:46-22512,param,,,**.nUsers,10,
General-18-20200127-15:30:46-22512,param,,,**.antenna.timeslot,1ms,
General-18-20200127-15:30:46-22512,param,,,**.antenna.lambda,1.3ms,
General-18-20200127-15:30:46-22512,param,,,**.antenna.successProbGroup1,0.2,
General-18-20200127-15:30:46-22512,param,,,**.antenna.successProbGroup2,0.5,
General-18-20200127-15:30:46-22512,param,,,**.antenna.successProbGroup3,0.9,
General-18-20200127-15:30:46-22512,param,,,**.antenna.isBinomial,true,
General-19-20200127-15:30:53-22188,runattr,,,configname,General,
General-19-20200127-15:30:53-22188,runattr,,,datetime,20200127-15:30:53,
General-19-20200127-15:30:53-22188,runattr,,,experiment,General,
General-19-20200127-15:30:53-22188,runattr,,,inifile,omnetpp.ini,
General-19-20200127-15:30:53-22188,runattr,,,iterationvars,,
General-19-20200127-15:30:53-22188,runattr,,,iterationvarsf,,
General-19-20200127-15:30:53-22188,runattr,,,measurement,,
General-19-20200127-15:30:53-22188,runattr,,,network,CellularNetwork,
General-19-20200127-15:30:53-22188,runattr,,,processid,22188,
General-19-20200127-15:30:53-22188,runattr,,,repetition,19,
General-19-20200127-15:30:53-22188,runattr,,,replication,#19,
General-19-20200127-15:30:53-22188,runattr,,,resultdir,results,
General-19-20200127-15:30:53-22188,runattr,,,runnumber,19,
General-19-20200127-15:30:53-22188,runattr,,,seedset,19,
General-19-20200127-15:30:53-22188,param,,,**.nUsers,10,
General-19-20200127-15:30:53-22188,param,,,**.antenna.timeslot,1ms,
General-19-20200127-15:30:53-22188,param,,,**.antenna.lambda,1.3ms,
General-19-20200127-15:30:53-22188,param,,,**.antenna.successProbGroup1,0.2,
General-19-20200127-15:30:53-22188,param,,,**.antenna.successProbGroup2,0.5,
General-19-20200127-15:30:53-22188,param,,,**.antenna.successProbGroup3,0.9,
General-19-20200127-15:30:53-22188,param,,,**.antenna.isBinomial,true,
General-2-20200127-15:28:48-22096,runattr,,,configname,General,
General-2-20200127-15:28:48-22096,runattr,,,datetime,20200127-15:28:48,
General-2-20200127-15:28:48-22096,runattr,,,experiment,General,
General-2-20200127-15:28:48-22096,runattr,,,inifile,omnetpp.ini,
General-2-20200127-15:28:48-22096,runattr,,,iterationvars,,
General-2-20200127-15:28:48-22096,runattr,,,iterationvarsf,,
General-2-20200127-15:28:48-22096,runattr,,,measurement,,
General-2-20200127-15:28:48-22096,runattr,,,network,CellularNetwork,
General-2-20200127-15:28:48-22096,runattr,,,processid,22096,
General-2-20200127-15:28:48-22096,runattr,,,repetition,2,
General-2-20200127-15:28:48-22096,runattr,,,replication,#2,
General-2-20200127-15:28:48-22096,runattr,,,resultdir,results,
General-2-20200127-15:28:48-22096,runattr,,,runnumber,2,
General-2-20200127-15:28:48-22096,runattr,,,seedset,2,
General-2-20200127-15:28:48-22096,param,,,**.nUsers,10,
General-2-20200127-15:28:48-22096,param,,,**.antenna.timeslot,1ms,
General-2-20200127-15:28:48-22096,param,,,**.antenna.lambda,1.3ms,
General-2-20200127-15:28:48-22096,param,,,**.antenna.successProbGroup1,0.2,
General-2-20200127-15:28:48-22096,param,,,**.antenna.successProbGroup2,0.5,
General-2-20200127-15:28:48-22096,param,,,**.antenna.successProbGroup3,0.9,
General-2-20200127-15:28:48-22096,param,,,**.antenna.isBinomial,true,
General-22-20200127-15:31:15-20424,runattr,,,configname,General,
General-22-20200127-15:31:15-20424,runattr,,,datetime,20200127-15:31:15,
General-22-20200127-15:31:15-20424,runattr,,,experiment,General,
General-22-20200127-15:31:15-20424,runattr,,,inifile,omnetpp.ini,
General-22-20200127-15:31:15-20424,runattr,,,iterationvars,,
General-22-20200127-15:31:15-20424,runattr,,,iterationvarsf,,
General-22-20200127-15:31:15-20424,runattr,,,measurement,,
General-22-20200127-15:31:15-20424,runattr,,,network,CellularNetwork,
General-22-20200127-15:31:15-20424,runattr,,,processid,20424,
General-22-20200127-15:31:15-20424,runattr,,,repetition,22,
General-22-20200127-15:31:15-20424,runattr,,,replication,#22,
General-22-20200127-15:31:15-20424,runattr,,,resultdir,results,
General-22-20200127-15:31:15-20424,runattr,,,runnumber,22,
General-22-20200127-15:31:15-20424,runattr,,,seedset,22,
General-22-20200127-15:31:15-20424,param,,,**.nUsers,10,
General-22-20200127-15:31:15-20424,param,,,**.antenna.timeslot,1ms,
General-22-20200127-15:31:15-20424,param,,,**.antenna.lambda,1.3ms,
General-22-20200127-15:31:15-20424,param,,,**.antenna.successProbGroup1,0.2,
General-22-20200127-15:31:15-20424,param,,,**.antenna.successProbGroup2,0.5,
General-22-20200127-15:31:15-20424,param,,,**.antenna.successProbGroup3,0.9,
General-22-20200127-15:31:15-20424,param,,,**.antenna.isBinomial,true,
General-37-20200127-15:33:00-20872,runattr,,,configname,General,
General-37-20200127-15:33:00-20872,runattr,,,datetime,20200127-15:33:00,
General-37-20200127-15:33:00-20872,runattr,,,experiment,General,
General-37-20200127-15:33:00-20872,runattr,,,inifile,omnetpp.ini,
General-37-20200127-15:33:00-20872,runattr,,,iterationvars,,
General-37-20200127-15:33:00-20872,runattr,,,iterationvarsf,,
General-37-20200127-15:33:00-20872,runattr,,,measurement,,
General-37-20200127-15:33:00-20872,runattr,,,network,CellularNetwork,
General-37-20200127-15:33:00-20872,runattr,,,processid,20872,
General-37-20200127-15:33:00-20872,runattr,,,repetition,37,
General-37-20200127-15:33:00-20872,runattr,,,replication,#37,
General-37-20200127-15:33:00-20872,runattr,,,resultdir,results,
General-37-20200127-15:33:00-20872,runattr,,,runnumber,37,
General-37-20200127-15:33:00-20872,runattr,,,seedset,37,
General-37-20200127-15:33:00-20872,param,,,**.nUsers,10,
General-37-20200127-15:33:00-20872,param,,,**.antenna.timeslot,1ms,
General-37-20200127-15:33:00-20872,param,,,**.antenna.lambda,1.3ms,
General-37-20200127-15:33:00-20872,param,,,**.antenna.successProbGroup1,0.2,
General-37-20200127-15:33:00-20872,param,,,**.antenna.successProbGroup2,0.5,
General-37-20200127-15:33:00-20872,param,,,**.antenna.successProbGroup3,0.9,
General-37-20200127-15:33:00-20872,param,,,**.antenna.isBinomial,true,
General-31-20200127-15:32:18-18588,runattr,,,configname,General,
General-31-20200127-15:32:18-18588,runattr,,,datetime,20200127-15:32:18,
General-31-20200127-15:32:18-18588,runattr,,,experiment,General,
General-31-20200127-15:32:18-18588,runattr,,,inifile,omnetpp.ini,
General-31-20200127-15:32:18-18588,runattr,,,iterationvars,,
General-31-20200127-15:32:18-18588,runattr,,,iterationvarsf,,
General-31-20200127-15:32:18-18588,runattr,,,measurement,,
General-31-20200127-15:32:18-18588,runattr,,,network,CellularNetwork,
General-31-20200127-15:32:18-18588,runattr,,,processid,18588,
General-31-20200127-15:32:18-18588,runattr,,,repetition,31,
General-31-20200127-15:32:18-18588,runattr,,,replication,#31,
General-31-20200127-15:32:18-18588,runattr,,,resultdir,results,
General-31-20200127-15:32:18-18588,runattr,,,runnumber,31,
General-31-20200127-15:32:18-18588,runattr,,,seedset,31,
General-31-20200127-15:32:18-18588,param,,,**.nUsers,10,
General-31-20200127-15:32:18-18588,param,,,**.antenna.timeslot,1ms,
General-31-20200127-15:32:18-18588,param,,,**.antenna.lambda,1.3ms,
General-31-20200127-15:32:18-18588,param,,,**.antenna.successProbGroup1,0.2,
General-31-20200127-15:32:18-18588,param,,,**.antenna.successProbGroup2,0.5,
General-31-20200127-15:32:18-18588,param,,,**.antenna.successProbGroup3,0.9,
General-31-20200127-15:32:18-18588,param,,,**.antenna.isBinomial,true,
General-32-20200127-15:32:25-15568,runattr,,,configname,General,
General-32-20200127-15:32:25-15568,runattr,,,datetime,20200127-15:32:25,
General-32-20200127-15:32:25-15568,runattr,,,experiment,General,
General-32-20200127-15:32:25-15568,runattr,,,inifile,omnetpp.ini,
General-32-20200127-15:32:25-15568,runattr,,,iterationvars,,
General-32-20200127-15:32:25-15568,runattr,,,iterationvarsf,,
General-32-20200127-15:32:25-15568,runattr,,,measurement,,
General-32-20200127-15:32:25-15568,runattr,,,network,CellularNetwork,
General-32-20200127-15:32:25-15568,runattr,,,processid,15568,
General-32-20200127-15:32:25-15568,runattr,,,repetition,32,
General-32-20200127-15:32:25-15568,runattr,,,replication,#32,
General-32-20200127-15:32:25-15568,runattr,,,resultdir,results,
General-32-20200127-15:32:25-15568,runattr,,,runnumber,32,
General-32-20200127-15:32:25-15568,runattr,,,seedset,32,
General-32-20200127-15:32:25-15568,param,,,**.nUsers,10,
General-32-20200127-15:32:25-15568,param,,,**.antenna.timeslot,1ms,
General-32-20200127-15:32:25-15568,param,,,**.antenna.lambda,1.3ms,
General-32-20200127-15:32:25-15568,param,,,**.antenna.successProbGroup1,0.2,
General-32-20200127-15:32:25-15568,param,,,**.antenna.successProbGroup2,0.5,
General-32-20200127-15:32:25-15568,param,,,**.antenna.successProbGroup3,0.9,
General-32-20200127-15:32:25-15568,param,,,**.antenna.isBinomial,true,
General-35-20200127-15:32:46-4864,runattr,,,configname,General,
General-35-20200127-15:32:46-4864,runattr,,,datetime,20200127-15:32:46,
General-35-20200127-15:32:46-4864,runattr,,,experiment,General,
General-35-20200127-15:32:46-4864,runattr,,,inifile,omnetpp.ini,
General-35-20200127-15:32:46-4864,runattr,,,iterationvars,,
General-35-20200127-15:32:46-4864,runattr,,,iterationvarsf,,
General-35-20200127-15:32:46-4864,runattr,,,measurement,,
General-35-20200127-15:32:46-4864,runattr,,,network,CellularNetwork,
General-35-20200127-15:32:46-4864,runattr,,,processid,4864,
General-35-20200127-15:32:46-4864,runattr,,,repetition,35,
General-35-20200127-15:32:46-4864,runattr,,,replication,#35,
General-35-20200127-15:32:46-4864,runattr,,,resultdir,results,
General-35-20200127-15:32:46-4864,runattr,,,runnumber,35,
General-35-20200127-15:32:46-4864,runattr,,,seedset,35,
General-35-20200127-15:32:46-4864,param,,,**.nUsers,10,
General-35-20200127-15:32:46-4864,param,,,**.antenna.timeslot,1ms,
General-35-20200127-15:32:46-4864,param,,,**.antenna.lambda,1.3ms,
General-35-20200127-15:32:46-4864,param,,,**.antenna.successProbGroup1,0.2,
General-35-20200127-15:32:46-4864,param,,,**.antenna.successProbGroup2,0.5,
General-35-20200127-15:32:46-4864,param,,,**.antenna.successProbGroup3,0.9,
General-35-20200127-15:32:46-4864,param,,,**.antenna.isBinomial,true,
General-24-20200127-15:31:30-17280,runattr,,,configname,General,
General-24-20200127-15:31:30-17280,runattr,,,datetime,20200127-15:31:30,
General-24-20200127-15:31:30-17280,runattr,,,experiment,General,
General-24-20200127-15:31:30-17280,runattr,,,inifile,omnetpp.ini,
General-24-20200127-15:31:30-17280,runattr,,,iterationvars,,
General-24-20200127-15:31:30-17280,runattr,,,iterationvarsf,,
General-24-20200127-15:31:30-17280,runattr,,,measurement,,
General-24-20200127-15:31:30-17280,runattr,,,network,CellularNetwork,
General-24-20200127-15:31:30-17280,runattr,,,processid,17280,
General-24-20200127-15:31:30-17280,runattr,,,repetition,24,
General-24-20200127-15:31:30-17280,runattr,,,replication,#24,
General-24-20200127-15:31:30-17280,runattr,,,resultdir,results,
General-24-20200127-15:31:30-17280,runattr,,,runnumber,24,
General-24-20200127-15:31:30-17280,runattr,,,seedset,24,
General-24-20200127-15:31:30-17280,param,,,**.nUsers,10,
General-24-20200127-15:31:30-17280,param,,,**.antenna.timeslot,1ms,
General-24-20200127-15:31:30-17280,param,,,**.antenna.lambda,1.3ms,
General-24-20200127-15:31:30-17280,param,,,**.antenna.successProbGroup1,0.2,
General-24-20200127-15:31:30-17280,param,,,**.antenna.successProbGroup2,0.5,
General-24-20200127-15:31:30-17280,param,,,**.antenna.successProbGroup3,0.9,
General-24-20200127-15:31:30-17280,param,,,**.antenna.isBinomial,true,
General-30-20200127-15:32:11-17856,runattr,,,configname,General,
General-30-20200127-15:32:11-17856,runattr,,,datetime,20200127-15:32:11,
General-30-20200127-15:32:11-17856,runattr,,,experiment,General,
General-30-20200127-15:32:11-17856,runattr,,,inifile,omnetpp.ini,
General-30-20200127-15:32:11-17856,runattr,,,iterationvars,,
General-30-20200127-15:32:11-17856,runattr,,,iterationvarsf,,
General-30-20200127-15:32:11-17856,runattr,,,measurement,,
General-30-20200127-15:32:11-17856,runattr,,,network,CellularNetwork,
General-30-20200127-15:32:11-17856,runattr,,,processid,17856,
General-30-20200127-15:32:11-17856,runattr,,,repetition,30,
General-30-20200127-15:32:11-17856,runattr,,,replication,#30,
General-30-20200127-15:32:11-17856,runattr,,,resultdir,results,
General-30-20200127-15:32:11-17856,runattr,,,runnumber,30,
General-30-20200127-15:32:11-17856,runattr,,,seedset,30,
General-30-20200127-15:32:11-17856,param,,,**.nUsers,10,
General-30-20200127-15:32:11-17856,param,,,**.antenna.timeslot,1ms,
General-30-20200127-15:32:11-17856,param,,,**.antenna.lambda,1.3ms,
General-30-20200127-15:32:11-17856,param,,,**.antenna.successProbGroup1,0.2,
General-30-20200127-15:32:11-17856,param,,,**.antenna.successProbGroup2,0.5,
General-30-20200127-15:32:11-17856,param,,,**.antenna.successProbGroup3,0.9,
General-30-20200127-15:32:11-17856,param,,,**.antenna.isBinomial,true,
General-38-20200127-15:33:07-22304,runattr,,,configname,General,
General-38-20200127-15:33:07-22304,runattr,,,datetime,20200127-15:33:07,
General-38-20200127-15:33:07-22304,runattr,,,experiment,General,
General-38-20200127-15:33:07-22304,runattr,,,inifile,omnetpp.ini,
General-38-20200127-15:33:07-22304,runattr,,,iterationvars,,
General-38-20200127-15:33:07-22304,runattr,,,iterationvarsf,,
General-38-20200127-15:33:07-22304,runattr,,,measurement,,
General-38-20200127-15:33:07-22304,runattr,,,network,CellularNetwork,
General-38-20200127-15:33:07-22304,runattr,,,processid,22304,
General-38-20200127-15:33:07-22304,runattr,,,repetition,38,
General-38-20200127-15:33:07-22304,runattr,,,replication,#38,
General-38-20200127-15:33:07-22304,runattr,,,resultdir,results,
General-38-20200127-15:33:07-22304,runattr,,,runnumber,38,
General-38-20200127-15:33:07-22304,runattr,,,seedset,38,
General-38-20200127-15:33:07-22304,param,,,**.nUsers,10,
General-38-20200127-15:33:07-22304,param,,,**.antenna.timeslot,1ms,
General-38-20200127-15:33:07-22304,param,,,**.antenna.lambda,1.3ms,
General-38-20200127-15:33:07-22304,param,,,**.antenna.successProbGroup1,0.2,
General-38-20200127-15:33:07-22304,param,,,**.antenna.successProbGroup2,0.5,
General-38-20200127-15:33:07-22304,param,,,**.antenna.successProbGroup3,0.9,
General-38-20200127-15:33:07-22304,param,,,**.antenna.isBinomial,true,
General-39-20200127-15:33:14-7956,runattr,,,configname,General,
General-39-20200127-15:33:14-7956,runattr,,,datetime,20200127-15:33:14,
General-39-20200127-15:33:14-7956,runattr,,,experiment,General,
General-39-20200127-15:33:14-7956,runattr,,,inifile,omnetpp.ini,
General-39-20200127-15:33:14-7956,runattr,,,iterationvars,,
General-39-20200127-15:33:14-7956,runattr,,,iterationvarsf,,
General-39-20200127-15:33:14-7956,runattr,,,measurement,,
General-39-20200127-15:33:14-7956,runattr,,,network,CellularNetwork,
General-39-20200127-15:33:14-7956,runattr,,,processid,7956,
General-39-20200127-15:33:14-7956,runattr,,,repetition,39,
General-39-20200127-15:33:14-7956,runattr,,,replication,#39,
General-39-20200127-15:33:14-7956,runattr,,,resultdir,results,
General-39-20200127-15:33:14-7956,runattr,,,runnumber,39,
General-39-20200127-15:33:14-7956,runattr,,,seedset,39,
General-39-20200127-15:33:14-7956,param,,,**.nUsers,10,
General-39-20200127-15:33:14-7956,param,,,**.antenna.timeslot,1ms,
General-39-20200127-15:33:14-7956,param,,,**.antenna.lambda,1.3ms,
General-39-20200127-15:33:14-7956,param,,,**.antenna.successProbGroup1,0.2,
General-39-20200127-15:33:14-7956,param,,,**.antenna.successProbGroup2,0.5,
General-39-20200127-15:33:14-7956,param,,,**.antenna.successProbGroup3,0.9,
General-39-20200127-15:33:14-7956,param,,,**.antenna.isBinomial,true,
General-41-20200127-15:33:28-23244,runattr,,,configname,General,
General-41-20200127-15:33:28-23244,runattr,,,datetime,20200127-15:33:28,
General-41-20200127-15:33:28-23244,runattr,,,experiment,General,
General-41-20200127-15:33:28-23244,runattr,,,inifile,omnetpp.ini,
General-41-20200127-15:33:28-23244,runattr,,,iterationvars,,
General-41-20200127-15:33:28-23244,runattr,,,iterationvarsf,,
General-41-20200127-15:33:28-23244,runattr,,,measurement,,
General-41-20200127-15:33:28-23244,runattr,,,network,CellularNetwork,
General-41-20200127-15:33:28-23244,runattr,,,processid,23244,
General-41-20200127-15:33:28-23244,runattr,,,repetition,41,
General-41-20200127-15:33:28-23244,runattr,,,replication,#41,
General-41-20200127-15:33:28-23244,runattr,,,resultdir,results,
General-41-20200127-15:33:28-23244,runattr,,,runnumber,41,
General-41-20200127-15:33:28-23244,runattr,,,seedset,41,
General-41-20200127-15:33:28-23244,param,,,**.nUsers,10,
General-41-20200127-15:33:28-23244,param,,,**.antenna.timeslot,1ms,
General-41-20200127-15:33:28-23244,param,,,**.antenna.lambda,1.3ms,
