run,type,module,name,attrname,attrvalue,value
General-27-20200127-16:42:48-1392,runattr,,,processid,1392,
General-27-20200127-16:42:48-1392,runattr,,,repetition,27,
General-27-20200127-16:42:48-1392,runattr,,,replication,#27,
General-27-20200127-16:42:48-1392,runattr,,,resultdir,results,
General-27-20200127-16:42:48-1392,runattr,,,runnumber,27,
General-27-20200127-16:42:48-1392,runattr,,,seedset,27,
General-27-20200127-16:42:48-1392,param,,,**.nUsers,10,
General-27-20200127-16:42:48-1392,param,,,**.antenna.timeslot,1ms,
General-27-20200127-16:42:48-1392,param,,,**.antenna.lambda,2ms,
General-27-20200127-16:42:48-1392,param,,,**.antenna.successProbGroup1,0.2,
General-27-20200127-16:42:48-1392,param,,,**.antenna.successProbGroup2,0.5,
General-27-20200127-16:42:48-1392,param,,,**.antenna.successProbGroup3,0.9,
General-27-20200127-16:42:48-1392,param,,,**.antenna.isBinomial,true,
General-55-20200127-16:45:44-20872,runattr,,,configname,General,
General-55-20200127-16:45:44-20872,runattr,,,datetime,20200127-16:45:44,
General-55-20200127-16:45:44-20872,runattr,,,experiment,General,
General-55-20200127-16:45:44-20872,runattr,,,inifile,omnetpp.ini,
General-55-20200127-16:45:44-20872,runattr,,,iterationvars,,
General-55-20200127-16:45:44-20872,runattr,,,iterationvarsf,,
General-55-20200127-16:45:44-20872,runattr,,,measurement,,
General-55-20200127-16:45:44-20872,runattr,,,network,CellularNetwork,
General-55-20200127-16:45:44-20872,runattr,,,processid,20872,
General-55-20200127-16:45:44-20872,runattr,,,repetition,55,
General-55-20200127-16:45:44-20872,runattr,,,replication,#55,
General-55-20200127-16:45:44-20872,runattr,,,resultdir,results,
General-55-20200127-16:45:44-20872,runattr,,,runnumber,55,
General-55-20200127-16:45:44-20872,runattr,,,seedset,55,
General-55-20200127-16:45:44-20872,param,,,**.nUsers,10,
General-55-20200127-16:45:44-20872,param,,,**.antenna.timeslot,1ms,
General-55-20200127-16:45:44-20872,param,,,**.antenna.lambda,2ms,
General-55-20200127-16:45:44-20872,param,,,**.antenna.successProbGroup1,0.2,
General-55-20200127-16:45:44-20872,param,,,**.antenna.successProbGroup2,0.5,
General-55-20200127-16:45:44-20872,param,,,**.antenna.successProbGroup3,0.9,
General-55-20200127-16:45:44-20872,param,,,**.antenna.isBinomial,true,
General-56-20200127-16:45:49-17980,runattr,,,configname,General,
General-56-20200127-16:45:49-17980,runattr,,,datetime,20200127-16:45:49,
General-56-20200127-16:45:49-17980,runattr,,,experiment,General,
General-56-20200127-16:45:49-17980,runattr,,,inifile,omnetpp.ini,
General-56-20200127-16:45:49-17980,runattr,,,iterationvars,,
General-56-20200127-16:45:49-17980,runattr,,,iterationvarsf,,
General-56-20200127-16:45:49-17980,runattr,,,measurement,,
General-56-20200127-16:45:49-17980,runattr,,,network,CellularNetwork,
General-56-20200127-16:45:49-17980,runattr,,,processid,17980,
General-56-20200127-16:45:49-17980,runattr,,,repetition,56,
General-56-20200127-16:45:49-17980,runattr,,,replication,#56,
General-56-20200127-16:45:49-17980,runattr,,,resultdir,results,
General-56-20200127-16:45:49-17980,runattr,,,runnumber,56,
General-56-20200127-16:45:49-17980,runattr,,,seedset,56,
General-56-20200127-16:45:49-17980,param,,,**.nUsers,10,
General-56-20200127-16:45:49-17980,param,,,**.antenna.timeslot,1ms,
General-56-20200127-16:45:49-17980,param,,,**.antenna.lambda,2ms,
General-56-20200127-16:45:49-17980,param,,,**.antenna.successProbGroup1,0.2,
General-56-20200127-16:45:49-17980,param,,,**.antenna.successProbGroup2,0.5,
General-56-20200127-16:45:49-17980,param,,,**.antenna.successProbGroup3,0.9,
General-56-20200127-16:45:49-17980,param,,,**.antenna.isBinomial,true,
General-66-20200127-16:46:47-21832,runattr,,,configname,General,
General-66-20200127-16:46:47-21832,runattr,,,datetime,20200127-16:46:47,
General-66-20200127-16:46:47-21832,runattr,,,experiment,General,
General-66-20200127-16:46:47-21832,runattr,,,inifile,omnetpp.ini,
General-66-20200127-16:46:47-21832,runattr,,,iterationvars,,
General-66-20200127-16:46:47-21832,runattr,,,iterationvarsf,,
General-66-20200127-16:46:47-21832,runattr,,,measurement,,
General-66-20200127-16:46:47-21832,runattr,,,network,CellularNetwork,
General-66-20200127-16:46:47-21832,runattr,,,processid,21832,
General-66-20200127-16:46:47-21832,runattr,,,repetition,66,
General-66-20200127-16:46:47-21832,runattr,,,replication,#66,
General-66-20200127-16:46:47-21832,runattr,,,resultdir,results,
General-66-20200127-16:46:47-21832,runattr,,,runnumber,66,
General-66-20200127-16:46:47-21832,runattr,,,seedset,66,
General-66-20200127-16:46:47-21832,param,,,**.nUsers,10,
General-66-20200127-16:46:47-21832,param,,,**.antenna.timeslot,1ms,
General-66-20200127-16:46:47-21832,param,,,**.antenna.lambda,2ms,
General-66-20200127-16:46:47-21832,param,,,**.antenna.successProbGroup1,0.2,
General-66-20200127-16:46:47-21832,param,,,**.antenna.successProbGroup2,0.5,
General-66-20200127-16:46:47-21832,param,,,**.antenna.successProbGroup3,0.9,
General-66-20200127-16:46:47-21832,param,,,**.antenna.isBinomial,true,
General-65-20200127-16:46:41-11700,runattr,,,configname,General,
General-65-20200127-16:46:41-11700,runattr,,,datetime,20200127-16:46:41,
General-65-20200127-16:46:41-11700,runattr,,,experiment,General,
General-65-20200127-16:46:41-11700,runattr,,,inifile,omnetpp.ini,
General-65-20200127-16:46:41-11700,runattr,,,iterationvars,,
General-65-20200127-16:46:41-11700,runattr,,,iterationvarsf,,
General-65-20200127-16:46:41-11700,runattr,,,measurement,,
General-65-20200127-16:46:41-11700,runattr,,,network,CellularNetwork,
General-65-20200127-16:46:41-11700,runattr,,,processid,11700,
General-65-20200127-16:46:41-11700,runattr,,,repetition,65,
General-65-20200127-16:46:41-11700,runattr,,,replication,#65,
General-65-20200127-16:46:41-11700,runattr,,,resultdir,results,
General-65-20200127-16:46:41-11700,runattr,,,runnumber,65,
General-65-20200127-16:46:41-11700,runattr,,,seedset,65,
General-65-20200127-16:46:41-11700,param,,,**.nUsers,10,
General-65-20200127-16:46:41-11700,param,,,**.antenna.timeslot,1ms,
General-65-20200127-16:46:41-11700,param,,,**.antenna.lambda,2ms,
General-65-20200127-16:46:41-11700,param,,,**.antenna.successProbGroup1,0.2,
General-65-20200127-16:46:41-11700,param,,,**.antenna.successProbGroup2,0.5,
General-65-20200127-16:46:41-11700,param,,,**.antenna.successProbGroup3,0.9,
General-65-20200127-16:46:41-11700,param,,,**.antenna.isBinomial,true,
General-68-20200127-16:46:58-5664,runattr,,,configname,General,
General-68-20200127-16:46:58-5664,runattr,,,datetime,20200127-16:46:58,
General-68-20200127-16:46:58-5664,runattr,,,experiment,General,
General-68-20200127-16:46:58-5664,runattr,,,inifile,omnetpp.ini,
General-68-20200127-16:46:58-5664,runattr,,,iterationvars,,
General-68-20200127-16:46:58-5664,runattr,,,iterationvarsf,,
General-68-20200127-16:46:58-5664,runattr,,,measurement,,
General-68-20200127-16:46:58-5664,runattr,,,network,CellularNetwork,
General-68-20200127-16:46:58-5664,runattr,,,processid,5664,
General-68-20200127-16:46:58-5664,runattr,,,repetition,68,
General-68-20200127-16:46:58-5664,runattr,,,replication,#68,
General-68-20200127-16:46:58-5664,runattr,,,resultdir,results,
General-68-20200127-16:46:58-5664,runattr,,,runnumber,68,
General-68-20200127-16:46:58-5664,runattr,,,seedset,68,
General-68-20200127-16:46:58-5664,param,,,**.nUsers,10,
General-68-20200127-16:46:58-5664,param,,,**.antenna.timeslot,1ms,
General-68-20200127-16:46:58-5664,param,,,**.antenna.lambda,2ms,
General-68-20200127-16:46:58-5664,param,,,**.antenna.successProbGroup1,0.2,
General-68-20200127-16:46:58-5664,param,,,**.antenna.successProbGroup2,0.5,
General-68-20200127-16:46:58-5664,param,,,**.antenna.successProbGroup3,0.9,
General-68-20200127-16:46:58-5664,param,,,**.antenna.isBinomial,true,
General-70-20200127-16:47:11-22384,runattr,,,configname,General,
General-70-20200127-16:47:11-22384,runattr,,,datetime,20200127-16:47:11,
General-70-20200127-16:47:11-22384,runattr,,,experiment,General,
General-70-20200127-16:47:11-22384,runattr,,,inifile,omnetpp.ini,
General-70-20200127-16:47:11-22384,runattr,,,iterationvars,,
General-70-20200127-16:47:11-22384,runattr,,,iterationvarsf,,
General-70-20200127-16:47:11-22384,runattr,,,measurement,,
General-70-20200127-16:47:11-22384,runattr,,,network,CellularNetwork,
General-70-20200127-16:47:11-22384,runattr,,,processid,22384,
General-70-20200127-16:47:11-22384,runattr,,,repetition,70,
General-70-20200127-16:47:11-22384,runattr,,,replication,#70,
General-70-20200127-16:47:11-22384,runattr,,,resultdir,results,
General-70-20200127-16:47:11-22384,runattr,,,runnumber,70,
General-70-20200127-16:47:11-22384,runattr,,,seedset,70,
General-70-20200127-16:47:11-22384,param,,,**.nUsers,10,
General-70-20200127-16:47:11-22384,param,,,**.antenna.timeslot,1ms,
General-70-20200127-16:47:11-22384,param,,,**.antenna.lambda,2ms,
General-70-20200127-16:47:11-22384,param,,,**.antenna.successProbGroup1,0.2,
General-70-20200127-16:47:11-22384,param,,,**.antenna.successProbGroup2,0.5,
General-70-20200127-16:47:11-22384,param,,,**.antenna.successProbGroup3,0.9,
General-70-20200127-16:47:11-22384,param,,,**.antenna.isBinomial,true,
General-73-20200127-16:47:29-11548,runattr,,,configname,General,
General-73-20200127-16:47:29-11548,runattr,,,datetime,20200127-16:47:29,
General-73-20200127-16:47:29-11548,runattr,,,experiment,General,
General-73-20200127-16:47:29-11548,runattr,,,inifile,omnetpp.ini,
General-73-20200127-16:47:29-11548,runattr,,,iterationvars,,
General-73-20200127-16:47:29-11548,runattr,,,iterationvarsf,,
General-73-20200127-16:47:29-11548,runattr,,,measurement,,
General-73-20200127-16:47:29-11548,runattr,,,network,CellularNetwork,
General-73-20200127-16:47:29-11548,runattr,,,processid,11548,
General-73-20200127-16:47:29-11548,runattr,,,repetition,73,
General-73-20200127-16:47:29-11548,runattr,,,replication,#73,
General-73-20200127-16:47:29-11548,runattr,,,resultdir,results,
General-73-20200127-16:47:29-11548,runattr,,,runnumber,73,
General-73-20200127-16:47:29-11548,runattr,,,seedset,73,
General-73-20200127-16:47:29-11548,param,,,**.nUsers,10,
General-73-20200127-16:47:29-11548,param,,,**.antenna.timeslot,1ms,
General-73-20200127-16:47:29-11548,param,,,**.antenna.lambda,2ms,
General-73-20200127-16:47:29-11548,param,,,**.antenna.successProbGroup1,0.2,
General-73-20200127-16:47:29-11548,param,,,**.antenna.successProbGroup2,0.5,
General-73-20200127-16:47:29-11548,param,,,**.antenna.successProbGroup3,0.9,
General-73-20200127-16:47:29-11548,param,,,**.antenna.isBinomial,true,
General-43-20200127-16:44:26-20964,runattr,,,configname,General,
General-43-20200127-16:44:26-20964,runattr,,,datetime,20200127-16:44:26,
General-43-20200127-16:44:26-20964,runattr,,,experiment,General,
General-43-20200127-16:44:26-20964,runattr,,,inifile,omnetpp.ini,
General-43-20200127-16:44:26-20964,runattr,,,iterationvars,,
General-43-20200127-16:44:26-20964,runattr,,,iterationvarsf,,
General-43-20200127-16:44:26-20964,runattr,,,measurement,,
General-43-20200127-16:44:26-20964,runattr,,,network,CellularNetwork,
General-43-20200127-16:44:26-20964,runattr,,,processid,20964,
General-43-20200127-16:44:26-20964,runattr,,,repetition,43,
General-43-20200127-16:44:26-20964,runattr,,,replication,#43,
General-43-20200127-16:44:26-20964,runattr,,,resultdir,results,
General-43-20200127-16:44:26-20964,runattr,,,runnumber,43,
General-43-20200127-16:44:26-20964,runattr,,,seedset,43,
General-43-20200127-16:44:26-20964,param,,,**.nUsers,10,
General-43-20200127-16:44:26-20964,param,,,**.antenna.timeslot,1ms,
General-43-20200127-16:44:26-20964,param,,,**.antenna.lambda,2ms,
General-43-20200127-16:44:26-20964,param,,,**.antenna.successProbGroup1,0.2,
General-43-20200127-16:44:26-20964,param,,,**.antenna.successProbGroup2,0.5,
General-43-20200127-16:44:26-20964,param,,,**.antenna.successProbGroup3,0.9,
General-43-20200127-16:44:26-20964,param,,,**.antenna.isBinomial,true,
General-74-20200127-16:47:35-22916,runattr,,,configname,General,
General-74-20200127-16:47:35-22916,runattr,,,datetime,20200127-16:47:35,
General-74-20200127-16:47:35-22916,runattr,,,experiment,General,
General-74-20200127-16:47:35-22916,runattr,,,inifile,omnetpp.ini,
General-74-20200127-16:47:35-22916,runattr,,,iterationvars,,
General-74-20200127-16:47:35-22916,runattr,,,iterationvarsf,,
General-74-20200127-16:47:35-22916,runattr,,,measurement,,
General-74-20200127-16:47:35-22916,runattr,,,network,CellularNetwork,
General-74-20200127-16:47:35-22916,runattr,,,processid,22916,
General-74-20200127-16:47:35-22916,runattr,,,repetition,74,
General-74-20200127-16:47:35-22916,runattr,,,replication,#74,
General-74-20200127-16:47:35-22916,runattr,,,resultdir,results,
General-74-20200127-16:47:35-22916,runattr,,,runnumber,74,
General-74-20200127-16:47:35-22916,runattr,,,seedset,74,
General-74-20200127-16:47:35-22916,param,,,**.nUsers,10,
General-74-20200127-16:47:35-22916,param,,,**.antenna.timeslot,1ms,
General-74-20200127-16:47:35-22916,param,,,**.antenna.lambda,2ms,
General-74-20200127-16:47:35-22916,param,,,**.antenna.successProbGroup1,0.2,
General-74-20200127-16:47:35-22916,param,,,**.antenna.successProbGroup2,0.5,
General-74-20200127-16:47:35-22916,param,,,**.antenna.successProbGroup3,0.9,
General-74-20200127-16:47:35-22916,param,,,**.antenna.isBinomial,true,
General-52-20200127-16:45:26-16356,runattr,,,configname,General,
General-52-20200127-16:45:26-16356,runattr,,,datetime,20200127-16:45:26,
General-52-20200127-16:45:26-16356,runattr,,,experiment,General,
General-52-20200127-16:45:26-16356,runattr,,,inifile,omnetpp.ini,
General-52-20200127-16:45:26-16356,runattr,,,iterationvars,,
General-52-20200127-16:45:26-16356,runattr,,,iterationvarsf,,
General-52-20200127-16:45:26-16356,runattr,,,measurement,,
General-52-20200127-16:45:26-16356,runattr,,,network,CellularNetwork,
General-52-20200127-16:45:26-16356,runattr,,,processid,16356,
General-52-20200127-16:45:26-16356,runattr,,,repetition,52,
General-52-20200127-16:45:26-16356,runattr,,,replication,#52,
General-52-20200127-16:45:26-16356,runattr,,,resultdir,results,
General-52-20200127-16:45:26-16356,runattr,,,runnumber,52,
General-52-20200127-16:45:26-16356,runattr,,,seedset,52,
General-52-20200127-16:45:26-16356,param,,,**.nUsers,10,
General-52-20200127-16:45:26-16356,param,,,**.antenna.timeslot,1ms,
General-52-20200127-16:45:26-16356,param,,,**.antenna.lambda,2ms,
General-52-20200127-16:45:26-16356,param,,,**.antenna.successProbGroup1,0.2,
General-52-20200127-16:45:26-16356,param,,,**.antenna.successProbGroup2,0.5,
General-52-20200127-16:45:26-16356,param,,,**.antenna.successProbGroup3,0.9,
General-52-20200127-16:45:26-16356,param,,,**.antenna.isBinomial,true,
General-64-20200127-16:46:35-1744,runattr,,,configname,General,
General-64-20200127-16:46:35-1744,runattr,,,datetime,20200127-16:46:35,
General-64-20200127-16:46:35-1744,runattr,,,experiment,General,
General-64-20200127-16:46:35-1744,runattr,,,inifile,omnetpp.ini,
General-64-20200127-16:46:35-1744,runattr,,,iterationvars,,
General-64-20200127-16:46:35-1744,runattr,,,iterationvarsf,,
General-64-20200127-16:46:35-1744,runattr,,,measurement,,
General-64-20200127-16:46:35-1744,runattr,,,network,CellularNetwork,
General-64-20200127-16:46:35-1744,runattr,,,processid,1744,
General-64-20200127-16:46:35-1744,runattr,,,repetition,64,
General-64-20200127-16:46:35-1744,runattr,,,replication,#64,
General-64-20200127-16:46:35-1744,runattr,,,resultdir,results,
General-64-20200127-16:46:35-1744,runattr,,,runnumber,64,
General-64-20200127-16:46:35-1744,runattr,,,seedset,64,
General-64-20200127-16:46:35-1744,param,,,**.nUsers,10,
General-64-20200127-16:46:35-1744,param,,,**.antenna.timeslot,1ms,
General-64-20200127-16:46:35-1744,param,,,**.antenna.lambda,2ms,
General-64-20200127-16:46:35-1744,param,,,**.antenna.successProbGroup1,0.2,
General-64-20200127-16:46:35-1744,param,,,**.antenna.successProbGroup2,0.5,
General-64-20200127-16:46:35-1744,param,,,**.antenna.successProbGroup3,0.9,
General-64-20200127-16:46:35-1744,param,,,**.antenna.isBinomial,true,
General-69-20200127-16:47:05-21268,runattr,,,configname,General,
General-69-20200127-16:47:05-21268,runattr,,,datetime,20200127-16:47:05,
General-69-20200127-16:47:05-21268,runattr,,,experiment,General,
General-69-20200127-16:47:05-21268,runattr,,,inifile,omnetpp.ini,
General-69-20200127-16:47:05-21268,runattr,,,iterationvars,,
General-69-20200127-16:47:05-21268,runattr,,,iterationvarsf,,
General-69-20200127-16:47:05-21268,runattr,,,measurement,,
General-69-20200127-16:47:05-21268,runattr,,,network,CellularNetwork,
General-69-20200127-16:47:05-21268,runattr,,,processid,21268,
General-69-20200127-16:47:05-21268,runattr,,,repetition,69,
General-69-20200127-16:47:05-21268,runattr,,,replication,#69,
General-69-20200127-16:47:05-21268,runattr,,,resultdir,results,
General-69-20200127-16:47:05-21268,runattr,,,runnumber,69,
General-69-20200127-16:47:05-21268,runattr,,,seedset,69,
General-69-20200127-16:47:05-21268,param,,,**.nUsers,10,
General-69-20200127-16:47:05-21268,param,,,**.antenna.timeslot,1ms,
General-69-20200127-16:47:05-21268,param,,,**.antenna.lambda,2ms,
General-69-20200127-16:47:05-21268,param,,,**.antenna.successProbGroup1,0.2,
General-69-20200127-16:47:05-21268,param,,,**.antenna.successProbGroup2,0.5,
General-69-20200127-16:47:05-21268,param,,,**.antenna.successProbGroup3,0.9,
General-69-20200127-16:47:05-21268,param,,,**.antenna.isBinomial,true,
General-67-20200127-16:46:52-17868,runattr,,,configname,General,
General-67-20200127-16:46:52-17868,runattr,,,datetime,20200127-16:46:52,
General-67-20200127-16:46:52-17868,runattr,,,experiment,General,
General-67-20200127-16:46:52-17868,runattr,,,inifile,omnetpp.ini,
General-67-20200127-16:46:52-17868,runattr,,,iterationvars,,
General-67-20200127-16:46:52-17868,runattr,,,iterationvarsf,,
General-67-20200127-16:46:52-17868,runattr,,,measurement,,
General-67-20200127-16:46:52-17868,runattr,,,network,CellularNetwork,
General-67-20200127-16:46:52-17868,runattr,,,processid,17868,
General-67-20200127-16:46:52-17868,runattr,,,repetition,67,
General-67-20200127-16:46:52-17868,runattr,,,replication,#67,
General-67-20200127-16:46:52-17868,runattr,,,resultdir,results,
General-67-20200127-16:46:52-17868,runattr,,,runnumber,67,
General-67-20200127-16:46:52-17868,runattr,,,seedset,67,
General-67-20200127-16:46:52-17868,param,,,**.nUsers,10,
General-67-20200127-16:46:52-17868,param,,,**.antenna.timeslot,1ms,
General-67-20200127-16:46:52-17868,param,,,**.antenna.lambda,2ms,
General-67-20200127-16:46:52-17868,param,,,**.antenna.successProbGroup1,0.2,
General-67-20200127-16:46:52-17868,param,,,**.antenna.successProbGroup2,0.5,
General-67-20200127-16:46:52-17868,param,,,**.antenna.successProbGroup3,0.9,
General-67-20200127-16:46:52-17868,param,,,**.antenna.isBinomial,true,
General-7-20200127-16:40:44-21608,runattr,,,configname,General,
General-7-20200127-16:40:44-21608,runattr,,,datetime,20200127-16:40:44,
General-7-20200127-16:40:44-21608,runattr,,,experiment,General,
General-7-20200127-16:40:44-21608,runattr,,,inifile,omnetpp.ini,
General-7-20200127-16:40:44-21608,runattr,,,iterationvars,,
General-7-20200127-16:40:44-21608,runattr,,,iterationvarsf,,
General-7-20200127-16:40:44-21608,runattr,,,measurement,,
General-7-20200127-16:40:44-21608,runattr,,,network,CellularNetwork,
General-7-20200127-16:40:44-21608,runattr,,,processid,21608,
General-7-20200127-16:40:44-21608,runattr,,,repetition,7,
General-7-20200127-16:40:44-21608,runattr,,,replication,#7,
General-7-20200127-16:40:44-21608,runattr,,,resultdir,results,
General-7-20200127-16:40:44-21608,runattr,,,runnumber,7,
General-7-20200127-16:40:44-21608,runattr,,,seedset,7,
General-7-20200127-16:40:44-21608,param,,,**.nUsers,10,
General-7-20200127-16:40:44-21608,param,,,**.antenna.timeslot,1ms,
General-7-20200127-16:40:44-21608,param,,,**.antenna.lambda,2ms,
General-7-20200127-16:40:44-21608,param,,,**.antenna.successProbGroup1,0.2,
General-7-20200127-16:40:44-21608,param,,,**.antenna.successProbGroup2,0.5,
General-7-20200127-16:40:44-21608,param,,,**.antenna.successProbGroup3,0.9,
General-7-20200127-16:40:44-21608,param,,,**.antenna.isBinomial,true,
General-72-20200127-16:47:23-3248,runattr,,,configname,General,
General-72-20200127-16:47:23-3248,runattr,,,datetime,20200127-16:47:23,
General-72-20200127-16:47:23-3248,runattr,,,experiment,General,
General-72-20200127-16:47:23-3248,runattr,,,inifile,omnetpp.ini,
General-72-20200127-16:47:23-3248,runattr,,,iterationvars,,
General-72-20200127-16:47:23-3248,runattr,,,iterationvarsf,,
General-72-20200127-16:47:23-3248,runattr,,,measurement,,
General-72-20200127-16:47:23-3248,runattr,,,network,CellularNetwork,
General-72-20200127-16:47:23-3248,runattr,,,processid,3248,
General-72-20200127-16:47:23-3248,runattr,,,repetition,72,
General-72-20200127-16:47:23-3248,runattr,,,replication,#72,
General-72-20200127-16:47:23-3248,runattr,,,resultdir,results,
General-72-20200127-16:47:23-3248,runattr,,,runnumber,72,
General-72-20200127-16:47:23-3248,runattr,,,seedset,72,
General-72-20200127-16:47:23-3248,param,,,**.nUsers,10,
General-72-20200127-16:47:23-3248,param,,,**.antenna.timeslot,1ms,
General-72-20200127-16:47:23-3248,param,,,**.antenna.lambda,2ms,
General-72-20200127-16:47:23-3248,param,,,**.antenna.successProbGroup1,0.2,
General-72-20200127-16:47:23-3248,param,,,**.antenna.successProbGroup2,0.5,
General-72-20200127-16:47:23-3248,param,,,**.antenna.successProbGroup3,0.9,
General-72-20200127-16:47:23-3248,param,,,**.antenna.isBinomial,true,
General-76-20200127-16:47:47-19528,runattr,,,configname,General,
General-76-20200127-16:47:47-19528,runattr,,,datetime,20200127-16:47:47,
General-76-20200127-16:47:47-19528,runattr,,,experiment,General,
General-76-20200127-16:47:47-19528,runattr,,,inifile,omnetpp.ini,
General-76-20200127-16:47:47-19528,runattr,,,iterationvars,,
General-76-20200127-16:47:47-19528,runattr,,,iterationvarsf,,
General-76-20200127-16:47:47-19528,runattr,,,measurement,,
General-76-20200127-16:47:47-19528,runattr,,,network,CellularNetwork,
General-76-20200127-16:47:47-19528,runattr,,,processid,19528,
General-76-20200127-16:47:47-19528,runattr,,,repetition,76,
General-76-20200127-16:47:47-19528,runattr,,,replication,#76,
General-76-20200127-16:47:47-19528,runattr,,,resultdir,results,
General-76-20200127-16:47:47-19528,runattr,,,runnumber,76,
General-76-20200127-16:47:47-19528,runattr,,,seedset,76,
General-76-20200127-16:47:47-19528,param,,,**.nUsers,10,
General-76-20200127-16:47:47-19528,param,,,**.antenna.timeslot,1ms,
General-76-20200127-16:47:47-19528,param,,,**.antenna.lambda,2ms,
General-76-20200127-16:47:47-19528,param,,,**.antenna.successProbGroup1,0.2,
General-76-20200127-16:47:47-19528,param,,,**.antenna.successProbGroup2,0.5,
General-76-20200127-16:47:47-19528,param,,,**.antenna.successProbGroup3,0.9,
General-76-20200127-16:47:47-19528,param,,,**.antenna.isBinomial,true,
General-77-20200127-16:47:52-16456,runattr,,,configname,General,
General-77-20200127-16:47:52-16456,runattr,,,datetime,20200127-16:47:52,
General-77-20200127-16:47:52-16456,runattr,,,experiment,General,
General-77-20200127-16:47:52-16456,runattr,,,inifile,omnetpp.ini,
General-77-20200127-16:47:52-16456,runattr,,,iterationvars,,
General-77-20200127-16:47:52-16456,runattr,,,iterationvarsf,,
General-77-20200127-16:47:52-16456,runattr,,,measurement,,
General-77-20200127-16:47:52-16456,runattr,,,network,CellularNetwork,
General-77-20200127-16:47:52-16456,runattr,,,processid,16456,
General-77-20200127-16:47:52-16456,runattr,,,repetition,77,
General-77-20200127-16:47:52-16456,runattr,,,replication,#77,
General-77-20200127-16:47:52-16456,runattr,,,resultdir,results,
General-77-20200127-16:47:52-16456,runattr,,,runnumber,77,
General-77-20200127-16:47:52-16456,runattr,,,seedset,77,
General-77-20200127-16:47:52-16456,param,,,**.nUsers,10,
General-77-20200127-16:47:52-16456,param,,,**.antenna.timeslot,1ms,
General-77-20200127-16:47:52-16456,param,,,**.antenna.lambda,2ms,
General-77-20200127-16:47:52-16456,param,,,**.antenna.successProbGroup1,0.2,
General-77-20200127-16:47:52-16456,param,,,**.antenna.successProbGroup2,0.5,
General-77-20200127-16:47:52-16456,param,,,**.antenna.successProbGroup3,0.9,
General-77-20200127-16:47:52-16456,param,,,**.antenna.isBinomial,true,
General-59-20200127-16:46:07-14760,runattr,,,configname,General,
General-59-20200127-16:46:07-14760,runattr,,,datetime,20200127-16:46:07,
General-59-20200127-16:46:07-14760,runattr,,,experiment,General,
General-59-20200127-16:46:07-14760,runattr,,,inifile,omnetpp.ini,
General-59-20200127-16:46:07-14760,runattr,,,iterationvars,,
General-59-20200127-16:46:07-14760,runattr,,,iterationvarsf,,
General-59-20200127-16:46:07-14760,runattr,,,measurement,,
General-59-20200127-16:46:07-14760,runattr,,,network,CellularNetwork,
General-59-20200127-16:46:07-14760,runattr,,,processid,14760,
General-59-20200127-16:46:07-14760,runattr,,,repetition,59,
General-59-20200127-16:46:07-14760,runattr,,,replication,#59,
General-59-20200127-16:46:07-14760,runattr,,,resultdir,results,
General-59-20200127-16:46:07-14760,runattr,,,runnumber,59,
General-59-20200127-16:46:07-14760,runattr,,,seedset,59,
General-59-20200127-16:46:07-14760,param,,,**.nUsers,10,
General-59-20200127-16:46:07-14760,param,,,**.antenna.timeslot,1ms,
General-59-20200127-16:46:07-14760,param,,,**.antenna.lambda,2ms,
General-59-20200127-16:46:07-14760,param,,,**.antenna.successProbGroup1,0.2,
General-59-20200127-16:46:07-14760,param,,,**.antenna.successProbGroup2,0.5,
General-59-20200127-16:46:07-14760,param,,,**.antenna.successProbGroup3,0.9,
General-59-20200127-16:46:07-14760,param,,,**.antenna.isBinomial,true,
General-78-20200127-16:47:58-7060,runattr,,,configname,General,
General-78-20200127-16:47:58-7060,runattr,,,datetime,20200127-16:47:58,
General-78-20200127-16:47:58-7060,runattr,,,experiment,General,
General-78-20200127-16:47:58-7060,runattr,,,inifile,omnetpp.ini,
General-78-20200127-16:47:58-7060,runattr,,,iterationvars,,
General-78-20200127-16:47:58-7060,runattr,,,iterationvarsf,,
General-78-20200127-16:47:58-7060,runattr,,,measurement,,
General-78-20200127-16:47:58-7060,runattr,,,network,CellularNetwork,
General-78-20200127-16:47:58-7060,runattr,,,processid,7060,
General-78-20200127-16:47:58-7060,runattr,,,repetition,78,
General-78-20200127-16:47:58-7060,runattr,,,replication,#78,
General-78-20200127-16:47:58-7060,runattr,,,resultdir,results,
General-78-20200127-16:47:58-7060,runattr,,,runnumber,78,
General-78-20200127-16:47:58-7060,runattr,,,seedset,78,
General-78-20200127-16:47:58-7060,param,,,**.nUsers,10,
General-78-20200127-16:47:58-7060,param,,,**.antenna.timeslot,1ms,
General-78-20200127-16:47:58-7060,param,,,**.antenna.lambda,2ms,
General-78-20200127-16:47:58-7060,param,,,**.antenna.successProbGroup1,0.2,
General-78-20200127-16:47:58-7060,param,,,**.antenna.successProbGroup2,0.5,
General-78-20200127-16:47:58-7060,param,,,**.antenna.successProbGroup3,0.9,
General-78-20200127-16:47:58-7060,param,,,**.antenna.isBinomial,true,
General-49-20200127-16:45:07-20436,runattr,,,configname,General,
General-49-20200127-16:45:07-20436,runattr,,,datetime,20200127-16:45:07,
General-49-20200127-16:45:07-20436,runattr,,,experiment,General,
General-49-20200127-16:45:07-20436,runattr,,,inifile,omnetpp.ini,
General-49-20200127-16:45:07-20436,runattr,,,iterationvars,,
