run,type,module,name,attrname,attrvalue,value
General-10-20200127-19:21:40-19684,param,,,**.antenna.isBinomial,false,
General-11-20200127-19:22:59-20920,runattr,,,configname,General,
General-11-20200127-19:22:59-20920,runattr,,,datetime,20200127-19:22:59,
General-11-20200127-19:22:59-20920,runattr,,,experiment,General,
General-11-20200127-19:22:59-20920,runattr,,,inifile,omnetpp.ini,
General-11-20200127-19:22:59-20920,runattr,,,iterationvars,,
General-11-20200127-19:22:59-20920,runattr,,,iterationvarsf,,
General-11-20200127-19:22:59-20920,runattr,,,measurement,,
General-11-20200127-19:22:59-20920,runattr,,,network,CellularNetwork,
General-11-20200127-19:22:59-20920,runattr,,,processid,20920,
General-11-20200127-19:22:59-20920,runattr,,,repetition,11,
General-11-20200127-19:22:59-20920,runattr,,,replication,#11,
General-11-20200127-19:22:59-20920,runattr,,,resultdir,results,
General-11-20200127-19:22:59-20920,runattr,,,runnumber,11,
General-11-20200127-19:22:59-20920,runattr,,,seedset,11,
General-11-20200127-19:22:59-20920,param,,,**.nUsers,10,
General-11-20200127-19:22:59-20920,param,,,**.antenna.timeslot,1ms,
General-11-20200127-19:22:59-20920,param,,,**.antenna.lambda,0.1ms,
General-11-20200127-19:22:59-20920,param,,,**.antenna.successProbGroup1,0.2,
General-11-20200127-19:22:59-20920,param,,,**.antenna.successProbGroup2,0.5,
General-11-20200127-19:22:59-20920,param,,,**.antenna.successProbGroup3,0.9,
General-11-20200127-19:22:59-20920,param,,,**.antenna.isBinomial,false,
General-12-20200127-19:24:24-18920,runattr,,,configname,General,
General-12-20200127-19:24:24-18920,runattr,,,datetime,20200127-19:24:24,
General-12-20200127-19:24:24-18920,runattr,,,experiment,General,
General-12-20200127-19:24:24-18920,runattr,,,inifile,omnetpp.ini,
General-12-20200127-19:24:24-18920,runattr,,,iterationvars,,
General-12-20200127-19:24:24-18920,runattr,,,iterationvarsf,,
General-12-20200127-19:24:24-18920,runattr,,,measurement,,
General-12-20200127-19:24:24-18920,runattr,,,network,CellularNetwork,
General-12-20200127-19:24:24-18920,runattr,,,processid,18920,
General-12-20200127-19:24:24-18920,runattr,,,repetition,12,
General-12-20200127-19:24:24-18920,runattr,,,replication,#12,
General-12-20200127-19:24:24-18920,runattr,,,resultdir,results,
General-12-20200127-19:24:24-18920,runattr,,,runnumber,12,
General-12-20200127-19:24:24-18920,runattr,,,seedset,12,
General-12-20200127-19:24:24-18920,param,,,**.nUsers,10,
General-12-20200127-19:24:24-18920,param,,,**.antenna.timeslot,1ms,
General-12-20200127-19:24:24-18920,param,,,**.antenna.lambda,0.1ms,
General-12-20200127-19:24:24-18920,param,,,**.antenna.successProbGroup1,0.2,
General-12-20200127-19:24:24-18920,param,,,**.antenna.successProbGroup2,0.5,
General-12-20200127-19:24:24-18920,param,,,**.antenna.successProbGroup3,0.9,
General-12-20200127-19:24:24-18920,param,,,**.antenna.isBinomial,false,
General-20-20200127-19:31:10-19640,runattr,,,configname,General,
General-20-20200127-19:31:10-19640,runattr,,,datetime,20200127-19:31:10,
General-20-20200127-19:31:10-19640,runattr,,,experiment,General,
General-20-20200127-19:31:10-19640,runattr,,,inifile,omnetpp.ini,
General-20-20200127-19:31:10-19640,runattr,,,iterationvars,,
General-20-20200127-19:31:10-19640,runattr,,,iterationvarsf,,
General-20-20200127-19:31:10-19640,runattr,,,measurement,,
General-20-20200127-19:31:10-19640,runattr,,,network,CellularNetwork,
General-20-20200127-19:31:10-19640,runattr,,,processid,19640,
General-20-20200127-19:31:10-19640,runattr,,,repetition,20,
General-20-20200127-19:31:10-19640,runattr,,,replication,#20,
General-20-20200127-19:31:10-19640,runattr,,,resultdir,results,
General-20-20200127-19:31:10-19640,runattr,,,runnumber,20,
General-20-20200127-19:31:10-19640,runattr,,,seedset,20,
General-20-20200127-19:31:10-19640,param,,,**.nUsers,10,
General-20-20200127-19:31:10-19640,param,,,**.antenna.timeslot,1ms,
General-20-20200127-19:31:10-19640,param,,,**.antenna.lambda,0.1ms,
General-20-20200127-19:31:10-19640,param,,,**.antenna.successProbGroup1,0.2,
General-20-20200127-19:31:10-19640,param,,,**.antenna.successProbGroup2,0.5,
General-20-20200127-19:31:10-19640,param,,,**.antenna.successProbGroup3,0.9,
General-20-20200127-19:31:10-19640,param,,,**.antenna.isBinomial,false,
General-21-20200127-19:31:46-16884,runattr,,,configname,General,
General-21-20200127-19:31:46-16884,runattr,,,datetime,20200127-19:31:46,
General-21-20200127-19:31:46-16884,runattr,,,experiment,General,
General-21-20200127-19:31:46-16884,runattr,,,inifile,omnetpp.ini,
General-21-20200127-19:31:46-16884,runattr,,,iterationvars,,
General-21-20200127-19:31:46-16884,runattr,,,iterationvarsf,,
General-21-20200127-19:31:46-16884,runattr,,,measurement,,
General-21-20200127-19:31:46-16884,runattr,,,network,CellularNetwork,
General-21-20200127-19:31:46-16884,runattr,,,processid,16884,
General-21-20200127-19:31:46-16884,runattr,,,repetition,21,
General-21-20200127-19:31:46-16884,runattr,,,replication,#21,
General-21-20200127-19:31:46-16884,runattr,,,resultdir,results,
General-21-20200127-19:31:46-16884,runattr,,,runnumber,21,
General-21-20200127-19:31:46-16884,runattr,,,seedset,21,
General-21-20200127-19:31:46-16884,param,,,**.nUsers,10,
General-21-20200127-19:31:46-16884,param,,,**.antenna.timeslot,1ms,
General-21-20200127-19:31:46-16884,param,,,**.antenna.lambda,0.1ms,
General-21-20200127-19:31:46-16884,param,,,**.antenna.successProbGroup1,0.2,
General-21-20200127-19:31:46-16884,param,,,**.antenna.successProbGroup2,0.5,
General-21-20200127-19:31:46-16884,param,,,**.antenna.successProbGroup3,0.9,
General-21-20200127-19:31:46-16884,param,,,**.antenna.isBinomial,false,
General-1-20200127-19:14:29-15280,runattr,,,configname,General,
General-1-20200127-19:14:29-15280,runattr,,,datetime,20200127-19:14:29,
General-1-20200127-19:14:29-15280,runattr,,,experiment,General,
General-1-20200127-19:14:29-15280,runattr,,,inifile,omnetpp.ini,
General-1-20200127-19:14:29-15280,runattr,,,iterationvars,,
General-1-20200127-19:14:29-15280,runattr,,,iterationvarsf,,
General-1-20200127-19:14:29-15280,runattr,,,measurement,,
General-1-20200127-19:14:29-15280,runattr,,,network,CellularNetwork,
General-1-20200127-19:14:29-15280,runattr,,,processid,15280,
General-1-20200127-19:14:29-15280,runattr,,,repetition,1,
General-1-20200127-19:14:29-15280,runattr,,,replication,#1,
General-1-20200127-19:14:29-15280,runattr,,,resultdir,results,
General-1-20200127-19:14:29-15280,runattr,,,runnumber,1,
General-1-20200127-19:14:29-15280,runattr,,,seedset,1,
General-1-20200127-19:14:29-15280,param,,,**.nUsers,10,
General-1-20200127-19:14:29-15280,param,,,**.antenna.timeslot,1ms,
General-1-20200127-19:14:29-15280,param,,,**.antenna.lambda,0.1ms,
General-1-20200127-19:14:29-15280,param,,,**.antenna.successProbGroup1,0.2,
General-1-20200127-19:14:29-15280,param,,,**.antenna.successProbGroup2,0.5,
General-1-20200127-19:14:29-15280,param,,,**.antenna.successProbGroup3,0.9,
General-1-20200127-19:14:29-15280,param,,,**.antenna.isBinomial,false,
General-0-20200127-19:13:50-18308,runattr,,,configname,General,
General-0-20200127-19:13:50-18308,runattr,,,datetime,20200127-19:13:50,
General-0-20200127-19:13:50-18308,runattr,,,experiment,General,
General-0-20200127-19:13:50-18308,runattr,,,inifile,omnetpp.ini,
General-0-20200127-19:13:50-18308,runattr,,,iterationvars,,
General-0-20200127-19:13:50-18308,runattr,,,iterationvarsf,,
General-0-20200127-19:13:50-18308,runattr,,,measurement,,
General-0-20200127-19:13:50-18308,runattr,,,network,CellularNetwork,
General-0-20200127-19:13:50-18308,runattr,,,processid,18308,
General-0-20200127-19:13:50-18308,runattr,,,repetition,0,
General-0-20200127-19:13:50-18308,runattr,,,replication,#0,
General-0-20200127-19:13:50-18308,runattr,,,resultdir,results,
General-0-20200127-19:13:50-18308,runattr,,,runnumber,0,
General-0-20200127-19:13:50-18308,runattr,,,seedset,0,
General-0-20200127-19:13:50-18308,param,,,**.nUsers,10,
General-0-20200127-19:13:50-18308,param,,,**.antenna.timeslot,1ms,
General-0-20200127-19:13:50-18308,param,,,**.antenna.lambda,0.1ms,
General-0-20200127-19:13:50-18308,param,,,**.antenna.successProbGroup1,0.2,
General-0-20200127-19:13:50-18308,param,,,**.antenna.successProbGroup2,0.5,
General-0-20200127-19:13:50-18308,param,,,**.antenna.successProbGroup3,0.9,
General-0-20200127-19:13:50-18308,param,,,**.antenna.isBinomial,false,
General-13-20200127-19:25:53-18504,runattr,,,configname,General,
General-13-20200127-19:25:53-18504,runattr,,,datetime,20200127-19:25:53,
General-13-20200127-19:25:53-18504,runattr,,,experiment,General,
General-13-20200127-19:25:53-18504,runattr,,,inifile,omnetpp.ini,
General-13-20200127-19:25:53-18504,runattr,,,iterationvars,,
General-13-20200127-19:25:53-18504,runattr,,,iterationvarsf,,
General-13-20200127-19:25:53-18504,runattr,,,measurement,,
General-13-20200127-19:25:53-18504,runattr,,,network,CellularNetwork,
General-13-20200127-19:25:53-18504,runattr,,,processid,18504,
General-13-20200127-19:25:53-18504,runattr,,,repetition,13,
General-13-20200127-19:25:53-18504,runattr,,,replication,#13,
General-13-20200127-19:25:53-18504,runattr,,,resultdir,results,
General-13-20200127-19:25:53-18504,runattr,,,runnumber,13,
General-13-20200127-19:25:53-18504,runattr,,,seedset,13,
General-13-20200127-19:25:53-18504,param,,,**.nUsers,10,
General-13-20200127-19:25:53-18504,param,,,**.antenna.timeslot,1ms,
General-13-20200127-19:25:53-18504,param,,,**.antenna.lambda,0.1ms,
General-13-20200127-19:25:53-18504,param,,,**.antenna.successProbGroup1,0.2,
General-13-20200127-19:25:53-18504,param,,,**.antenna.successProbGroup2,0.5,
General-13-20200127-19:25:53-18504,param,,,**.antenna.successProbGroup3,0.9,
General-13-20200127-19:25:53-18504,param,,,**.antenna.isBinomial,false,
General-15-20200127-19:28:08-18548,runattr,,,configname,General,
General-15-20200127-19:28:08-18548,runattr,,,datetime,20200127-19:28:08,
General-15-20200127-19:28:08-18548,runattr,,,experiment,General,
General-15-20200127-19:28:08-18548,runattr,,,inifile,omnetpp.ini,
General-15-20200127-19:28:08-18548,runattr,,,iterationvars,,
General-15-20200127-19:28:08-18548,runattr,,,iterationvarsf,,
General-15-20200127-19:28:08-18548,runattr,,,measurement,,
General-15-20200127-19:28:08-18548,runattr,,,network,CellularNetwork,
General-15-20200127-19:28:08-18548,runattr,,,processid,18548,
General-15-20200127-19:28:08-18548,runattr,,,repetition,15,
General-15-20200127-19:28:08-18548,runattr,,,replication,#15,
General-15-20200127-19:28:08-18548,runattr,,,resultdir,results,
General-15-20200127-19:28:08-18548,runattr,,,runnumber,15,
General-15-20200127-19:28:08-18548,runattr,,,seedset,15,
General-15-20200127-19:28:08-18548,param,,,**.nUsers,10,
General-15-20200127-19:28:08-18548,param,,,**.antenna.timeslot,1ms,
General-15-20200127-19:28:08-18548,param,,,**.antenna.lambda,0.1ms,
General-15-20200127-19:28:08-18548,param,,,**.antenna.successProbGroup1,0.2,
General-15-20200127-19:28:08-18548,param,,,**.antenna.successProbGroup2,0.5,
General-15-20200127-19:28:08-18548,param,,,**.antenna.successProbGroup3,0.9,
General-15-20200127-19:28:08-18548,param,,,**.antenna.isBinomial,false,
General-16-20200127-19:28:44-19636,runattr,,,configname,General,
General-16-20200127-19:28:44-19636,runattr,,,datetime,20200127-19:28:44,
General-16-20200127-19:28:44-19636,runattr,,,experiment,General,
General-16-20200127-19:28:44-19636,runattr,,,inifile,omnetpp.ini,
General-16-20200127-19:28:44-19636,runattr,,,iterationvars,,
General-16-20200127-19:28:44-19636,runattr,,,iterationvarsf,,
General-16-20200127-19:28:44-19636,runattr,,,measurement,,
General-16-20200127-19:28:44-19636,runattr,,,network,CellularNetwork,
General-16-20200127-19:28:44-19636,runattr,,,processid,19636,
General-16-20200127-19:28:44-19636,runattr,,,repetition,16,
General-16-20200127-19:28:44-19636,runattr,,,replication,#16,
General-16-20200127-19:28:44-19636,runattr,,,resultdir,results,
General-16-20200127-19:28:44-19636,runattr,,,runnumber,16,
General-16-20200127-19:28:44-19636,runattr,,,seedset,16,
General-16-20200127-19:28:44-19636,param,,,**.nUsers,10,
General-16-20200127-19:28:44-19636,param,,,**.antenna.timeslot,1ms,
General-16-20200127-19:28:44-19636,param,,,**.antenna.lambda,0.1ms,
General-16-20200127-19:28:44-19636,param,,,**.antenna.successProbGroup1,0.2,
General-16-20200127-19:28:44-19636,param,,,**.antenna.successProbGroup2,0.5,
General-16-20200127-19:28:44-19636,param,,,**.antenna.successProbGroup3,0.9,
General-16-20200127-19:28:44-19636,param,,,**.antenna.isBinomial,false,
General-17-20200127-19:29:21-3256,runattr,,,configname,General,
General-17-20200127-19:29:21-3256,runattr,,,datetime,20200127-19:29:21,
General-17-20200127-19:29:21-3256,runattr,,,experiment,General,
General-17-20200127-19:29:21-3256,runattr,,,inifile,omnetpp.ini,
General-17-20200127-19:29:21-3256,runattr,,,iterationvars,,
General-17-20200127-19:29:21-3256,runattr,,,iterationvarsf,,
General-17-20200127-19:29:21-3256,runattr,,,measurement,,
General-17-20200127-19:29:21-3256,runattr,,,network,CellularNetwork,
General-17-20200127-19:29:21-3256,runattr,,,processid,3256,
General-17-20200127-19:29:21-3256,runattr,,,repetition,17,
General-17-20200127-19:29:21-3256,runattr,,,replication,#17,
General-17-20200127-19:29:21-3256,runattr,,,resultdir,results,
General-17-20200127-19:29:21-3256,runattr,,,runnumber,17,
General-17-20200127-19:29:21-3256,runattr,,,seedset,17,
General-17-20200127-19:29:21-3256,param,,,**.nUsers,10,
General-17-20200127-19:29:21-3256,param,,,**.antenna.timeslot,1ms,
General-17-20200127-19:29:21-3256,param,,,**.antenna.lambda,0.1ms,
General-17-20200127-19:29:21-3256,param,,,**.antenna.successProbGroup1,0.2,
General-17-20200127-19:29:21-3256,param,,,**.antenna.successProbGroup2,0.5,
General-17-20200127-19:29:21-3256,param,,,**.antenna.successProbGroup3,0.9,
General-17-20200127-19:29:21-3256,param,,,**.antenna.isBinomial,false,
General-18-20200127-19:29:57-2952,runattr,,,configname,General,
General-18-20200127-19:29:57-2952,runattr,,,datetime,20200127-19:29:57,
General-18-20200127-19:29:57-2952,runattr,,,experiment,General,
General-18-20200127-19:29:57-2952,runattr,,,inifile,omnetpp.ini,
General-18-20200127-19:29:57-2952,runattr,,,iterationvars,,
General-18-20200127-19:29:57-2952,runattr,,,iterationvarsf,,
General-18-20200127-19:29:57-2952,runattr,,,measurement,,
General-18-20200127-19:29:57-2952,runattr,,,network,CellularNetwork,
General-18-20200127-19:29:57-2952,runattr,,,processid,2952,
General-18-20200127-19:29:57-2952,runattr,,,repetition,18,
General-18-20200127-19:29:57-2952,runattr,,,replication,#18,
General-18-20200127-19:29:57-2952,runattr,,,resultdir,results,
General-18-20200127-19:29:57-2952,runattr,,,runnumber,18,
General-18-20200127-19:29:57-2952,runattr,,,seedset,18,
General-18-20200127-19:29:57-2952,param,,,**.nUsers,10,
General-18-20200127-19:29:57-2952,param,,,**.antenna.timeslot,1ms,
General-18-20200127-19:29:57-2952,param,,,**.antenna.lambda,0.1ms,
General-18-20200127-19:29:57-2952,param,,,**.antenna.successProbGroup1,0.2,
General-18-20200127-19:29:57-2952,param,,,**.antenna.successProbGroup2,0.5,
General-18-20200127-19:29:57-2952,param,,,**.antenna.successProbGroup3,0.9,
General-18-20200127-19:29:57-2952,param,,,**.antenna.isBinomial,false,
General-19-20200127-19:30:33-9280,runattr,,,configname,General,
General-19-20200127-19:30:33-9280,runattr,,,datetime,20200127-19:30:33,
General-19-20200127-19:30:33-9280,runattr,,,experiment,General,
General-19-20200127-19:30:33-9280,runattr,,,inifile,omnetpp.ini,
General-19-20200127-19:30:33-9280,runattr,,,iterationvars,,
General-19-20200127-19:30:33-9280,runattr,,,iterationvarsf,,
General-19-20200127-19:30:33-9280,runattr,,,measurement,,
General-19-20200127-19:30:33-9280,runattr,,,network,CellularNetwork,
General-19-20200127-19:30:33-9280,runattr,,,processid,9280,
General-19-20200127-19:30:33-9280,runattr,,,repetition,19,
General-19-20200127-19:30:33-9280,runattr,,,replication,#19,
General-19-20200127-19:30:33-9280,runattr,,,resultdir,results,
General-19-20200127-19:30:33-9280,runattr,,,runnumber,19,
General-19-20200127-19:30:33-9280,runattr,,,seedset,19,
General-19-20200127-19:30:33-9280,param,,,**.nUsers,10,
General-19-20200127-19:30:33-9280,param,,,**.antenna.timeslot,1ms,
General-19-20200127-19:30:33-9280,param,,,**.antenna.lambda,0.1ms,
General-19-20200127-19:30:33-9280,param,,,**.antenna.successProbGroup1,0.2,
General-19-20200127-19:30:33-9280,param,,,**.antenna.successProbGroup2,0.5,
General-19-20200127-19:30:33-9280,param,,,**.antenna.successProbGroup3,0.9,
General-19-20200127-19:30:33-9280,param,,,**.antenna.isBinomial,false,
General-2-20200127-19:15:06-1968,runattr,,,configname,General,
General-2-20200127-19:15:06-1968,runattr,,,datetime,20200127-19:15:06,
General-2-20200127-19:15:06-1968,runattr,,,experiment,General,
General-2-20200127-19:15:06-1968,runattr,,,inifile,omnetpp.ini,
General-2-20200127-19:15:06-1968,runattr,,,iterationvars,,
General-2-20200127-19:15:06-1968,runattr,,,iterationvarsf,,
General-2-20200127-19:15:06-1968,runattr,,,measurement,,
General-2-20200127-19:15:06-1968,runattr,,,network,CellularNetwork,
General-2-20200127-19:15:06-1968,runattr,,,processid,1968,
General-2-20200127-19:15:06-1968,runattr,,,repetition,2,
General-2-20200127-19:15:06-1968,runattr,,,replication,#2,
General-2-20200127-19:15:06-1968,runattr,,,resultdir,results,
General-2-20200127-19:15:06-1968,runattr,,,runnumber,2,
General-2-20200127-19:15:06-1968,runattr,,,seedset,2,
General-2-20200127-19:15:06-1968,param,,,**.nUsers,10,
General-2-20200127-19:15:06-1968,param,,,**.antenna.timeslot,1ms,
General-2-20200127-19:15:06-1968,param,,,**.antenna.lambda,0.1ms,
General-2-20200127-19:15:06-1968,param,,,**.antenna.successProbGroup1,0.2,
General-2-20200127-19:15:06-1968,param,,,**.antenna.successProbGroup2,0.5,
General-2-20200127-19:15:06-1968,param,,,**.antenna.successProbGroup3,0.9,
General-2-20200127-19:15:06-1968,param,,,**.antenna.isBinomial,false,
General-22-20200127-19:32:23-14496,runattr,,,configname,General,
General-22-20200127-19:32:23-14496,runattr,,,datetime,20200127-19:32:23,
General-22-20200127-19:32:23-14496,runattr,,,experiment,General,
General-22-20200127-19:32:23-14496,runattr,,,inifile,omnetpp.ini,
General-22-20200127-19:32:23-14496,runattr,,,iterationvars,,
General-22-20200127-19:32:23-14496,runattr,,,iterationvarsf,,
General-22-20200127-19:32:23-14496,runattr,,,measurement,,
General-22-20200127-19:32:23-14496,runattr,,,network,CellularNetwork,
General-22-20200127-19:32:23-14496,runattr,,,processid,14496,
General-22-20200127-19:32:23-14496,runattr,,,repetition,22,
General-22-20200127-19:32:23-14496,runattr,,,replication,#22,
General-22-20200127-19:32:23-14496,runattr,,,resultdir,results,
General-22-20200127-19:32:23-14496,runattr,,,runnumber,22,
General-22-20200127-19:32:23-14496,runattr,,,seedset,22,
General-22-20200127-19:32:23-14496,param,,,**.nUsers,10,
General-22-20200127-19:32:23-14496,param,,,**.antenna.timeslot,1ms,
General-22-20200127-19:32:23-14496,param,,,**.antenna.lambda,0.1ms,
General-22-20200127-19:32:23-14496,param,,,**.antenna.successProbGroup1,0.2,
General-22-20200127-19:32:23-14496,param,,,**.antenna.successProbGroup2,0.5,
General-22-20200127-19:32:23-14496,param,,,**.antenna.successProbGroup3,0.9,
General-22-20200127-19:32:23-14496,param,,,**.antenna.isBinomial,false,
General-25-20200127-19:34:11-8040,runattr,,,configname,General,
General-25-20200127-19:34:11-8040,runattr,,,datetime,20200127-19:34:11,
General-25-20200127-19:34:11-8040,runattr,,,experiment,General,
General-25-20200127-19:34:11-8040,runattr,,,inifile,omnetpp.ini,
General-25-20200127-19:34:11-8040,runattr,,,iterationvars,,
General-25-20200127-19:34:11-8040,runattr,,,iterationvarsf,,
General-25-20200127-19:34:11-8040,runattr,,,measurement,,
General-25-20200127-19:34:11-8040,runattr,,,network,CellularNetwork,
General-25-20200127-19:34:11-8040,runattr,,,processid,8040,
General-25-20200127-19:34:11-8040,runattr,,,repetition,25,
General-25-20200127-19:34:11-8040,runattr,,,replication,#25,
General-25-20200127-19:34:11-8040,runattr,,,resultdir,results,
General-25-20200127-19:34:11-8040,runattr,,,runnumber,25,
General-25-20200127-19:34:11-8040,runattr,,,seedset,25,
General-25-20200127-19:34:11-8040,param,,,**.nUsers,10,
General-25-20200127-19:34:11-8040,param,,,**.antenna.timeslot,1ms,
General-25-20200127-19:34:11-8040,param,,,**.antenna.lambda,0.1ms,
General-25-20200127-19:34:11-8040,param,,,**.antenna.successProbGroup1,0.2,
General-25-20200127-19:34:11-8040,param,,,**.antenna.successProbGroup2,0.5,
General-25-20200127-19:34:11-8040,param,,,**.antenna.successProbGroup3,0.9,
General-25-20200127-19:34:11-8040,param,,,**.antenna.isBinomial,false,
General-35-20200127-19:40:15-17780,runattr,,,configname,General,
General-35-20200127-19:40:15-17780,runattr,,,datetime,20200127-19:40:15,
General-35-20200127-19:40:15-17780,runattr,,,experiment,General,
General-35-20200127-19:40:15-17780,runattr,,,inifile,omnetpp.ini,
General-35-20200127-19:40:15-17780,runattr,,,iterationvars,,
General-35-20200127-19:40:15-17780,runattr,,,iterationvarsf,,
General-35-20200127-19:40:15-17780,runattr,,,measurement,,
General-35-20200127-19:40:15-17780,runattr,,,network,CellularNetwork,
General-35-20200127-19:40:15-17780,runattr,,,processid,17780,
General-35-20200127-19:40:15-17780,runattr,,,repetition,35,
General-35-20200127-19:40:15-17780,runattr,,,replication,#35,
General-35-20200127-19:40:15-17780,runattr,,,resultdir,results,
General-35-20200127-19:40:15-17780,runattr,,,runnumber,35,
General-35-20200127-19:40:15-17780,runattr,,,seedset,35,
General-35-20200127-19:40:15-17780,param,,,**.nUsers,10,
General-35-20200127-19:40:15-17780,param,,,**.antenna.timeslot,1ms,
General-35-20200127-19:40:15-17780,param,,,**.antenna.lambda,0.1ms,
General-35-20200127-19:40:15-17780,param,,,**.antenna.successProbGroup1,0.2,
General-35-20200127-19:40:15-17780,param,,,**.antenna.successProbGroup2,0.5,
General-35-20200127-19:40:15-17780,param,,,**.antenna.successProbGroup3,0.9,
General-35-20200127-19:40:15-17780,param,,,**.antenna.isBinomial,false,
General-28-20200127-19:35:58-18384,runattr,,,configname,General,
General-28-20200127-19:35:58-18384,runattr,,,datetime,20200127-19:35:58,
General-28-20200127-19:35:58-18384,runattr,,,experiment,General,
General-28-20200127-19:35:58-18384,runattr,,,inifile,omnetpp.ini,
General-28-20200127-19:35:58-18384,runattr,,,iterationvars,,
General-28-20200127-19:35:58-18384,runattr,,,iterationvarsf,,
General-28-20200127-19:35:58-18384,runattr,,,measurement,,
General-28-20200127-19:35:58-18384,runattr,,,network,CellularNetwork,
General-28-20200127-19:35:58-18384,runattr,,,processid,18384,
General-28-20200127-19:35:58-18384,runattr,,,repetition,28,
General-28-20200127-19:35:58-18384,runattr,,,replication,#28,
General-28-20200127-19:35:58-18384,runattr,,,resultdir,results,
General-28-20200127-19:35:58-18384,runattr,,,runnumber,28,
General-28-20200127-19:35:58-18384,runattr,,,seedset,28,
General-28-20200127-19:35:58-18384,param,,,**.nUsers,10,
General-28-20200127-19:35:58-18384,param,,,**.antenna.timeslot,1ms,
General-28-20200127-19:35:58-18384,param,,,**.antenna.lambda,0.1ms,
General-28-20200127-19:35:58-18384,param,,,**.antenna.successProbGroup1,0.2,
General-28-20200127-19:35:58-18384,param,,,**.antenna.successProbGroup2,0.5,
General-28-20200127-19:35:58-18384,param,,,**.antenna.successProbGroup3,0.9,
General-28-20200127-19:35:58-18384,param,,,**.antenna.isBinomial,false,
General-36-20200127-19:40:52-3256,runattr,,,configname,General,
General-36-20200127-19:40:52-3256,runattr,,,datetime,20200127-19:40:52,
General-36-20200127-19:40:52-3256,runattr,,,experiment,General,
General-36-20200127-19:40:52-3256,runattr,,,inifile,omnetpp.ini,
General-36-20200127-19:40:52-3256,runattr,,,iterationvars,,
General-36-20200127-19:40:52-3256,runattr,,,iterationvarsf,,
General-36-20200127-19:40:52-3256,runattr,,,measurement,,
General-36-20200127-19:40:52-3256,runattr,,,network,CellularNetwork,
General-36-20200127-19:40:52-3256,runattr,,,processid,3256,
General-36-20200127-19:40:52-3256,runattr,,,repetition,36,
General-36-20200127-19:40:52-3256,runattr,,,replication,#36,
General-36-20200127-19:40:52-3256,runattr,,,resultdir,results,
General-36-20200127-19:40:52-3256,runattr,,,runnumber,36,
General-36-20200127-19:40:52-3256,runattr,,,seedset,36,
General-36-20200127-19:40:52-3256,param,,,**.nUsers,10,
General-36-20200127-19:40:52-3256,param,,,**.antenna.timeslot,1ms,
General-36-20200127-19:40:52-3256,param,,,**.antenna.lambda,0.1ms,
