run,type,module,name,attrname,attrvalue,value
General-20-20200127-23:06:27-11208,runattr,,,iterationvarsf,,
General-20-20200127-23:06:27-11208,runattr,,,measurement,,
General-20-20200127-23:06:27-11208,runattr,,,network,CellularNetwork,
General-20-20200127-23:06:27-11208,runattr,,,processid,11208,
General-20-20200127-23:06:27-11208,runattr,,,repetition,20,
General-20-20200127-23:06:27-11208,runattr,,,replication,#20,
General-20-20200127-23:06:27-11208,runattr,,,resultdir,results,
General-20-20200127-23:06:27-11208,runattr,,,runnumber,20,
General-20-20200127-23:06:27-11208,runattr,,,seedset,20,
General-20-20200127-23:06:27-11208,param,,,**.nUsers,10,
General-20-20200127-23:06:27-11208,param,,,**.antenna.timeslot,1ms,
General-20-20200127-23:06:27-11208,param,,,**.antenna.lambda,0.9ms,
General-20-20200127-23:06:27-11208,param,,,**.antenna.successProbGroup1,0.2,
General-20-20200127-23:06:27-11208,param,,,**.antenna.successProbGroup2,0.5,
General-20-20200127-23:06:27-11208,param,,,**.antenna.successProbGroup3,0.9,
General-20-20200127-23:06:27-11208,param,,,**.antenna.isBinomial,false,
General-21-20200127-23:06:47-8668,runattr,,,configname,General,
General-21-20200127-23:06:47-8668,runattr,,,datetime,20200127-23:06:47,
General-21-20200127-23:06:47-8668,runattr,,,experiment,General,
General-21-20200127-23:06:47-8668,runattr,,,inifile,omnetpp.ini,
General-21-20200127-23:06:47-8668,runattr,,,iterationvars,,
General-21-20200127-23:06:47-8668,runattr,,,iterationvarsf,,
General-21-20200127-23:06:47-8668,runattr,,,measurement,,
General-21-20200127-23:06:47-8668,runattr,,,network,CellularNetwork,
General-21-20200127-23:06:47-8668,runattr,,,processid,8668,
General-21-20200127-23:06:47-8668,runattr,,,repetition,21,
General-21-20200127-23:06:47-8668,runattr,,,replication,#21,
General-21-20200127-23:06:47-8668,runattr,,,resultdir,results,
General-21-20200127-23:06:47-8668,runattr,,,runnumber,21,
General-21-20200127-23:06:47-8668,runattr,,,seedset,21,
General-21-20200127-23:06:47-8668,param,,,**.nUsers,10,
General-21-20200127-23:06:47-8668,param,,,**.antenna.timeslot,1ms,
General-21-20200127-23:06:47-8668,param,,,**.antenna.lambda,0.9ms,
General-21-20200127-23:06:47-8668,param,,,**.antenna.successProbGroup1,0.2,
General-21-20200127-23:06:47-8668,param,,,**.antenna.successProbGroup2,0.5,
General-21-20200127-23:06:47-8668,param,,,**.antenna.successProbGroup3,0.9,
General-21-20200127-23:06:47-8668,param,,,**.antenna.isBinomial,false,
General-1-20200127-23:00:26-13804,runattr,,,configname,General,
General-1-20200127-23:00:26-13804,runattr,,,datetime,20200127-23:00:26,
General-1-20200127-23:00:26-13804,runattr,,,experiment,General,
General-1-20200127-23:00:26-13804,runattr,,,inifile,omnetpp.ini,
General-1-20200127-23:00:26-13804,runattr,,,iterationvars,,
General-1-20200127-23:00:26-13804,runattr,,,iterationvarsf,,
General-1-20200127-23:00:26-13804,runattr,,,measurement,,
General-1-20200127-23:00:26-13804,runattr,,,network,CellularNetwork,
General-1-20200127-23:00:26-13804,runattr,,,processid,13804,
General-1-20200127-23:00:26-13804,runattr,,,repetition,1,
General-1-20200127-23:00:26-13804,runattr,,,replication,#1,
General-1-20200127-23:00:26-13804,runattr,,,resultdir,results,
General-1-20200127-23:00:26-13804,runattr,,,runnumber,1,
General-1-20200127-23:00:26-13804,runattr,,,seedset,1,
General-1-20200127-23:00:26-13804,param,,,**.nUsers,10,
General-1-20200127-23:00:26-13804,param,,,**.antenna.timeslot,1ms,
General-1-20200127-23:00:26-13804,param,,,**.antenna.lambda,0.9ms,
General-1-20200127-23:00:26-13804,param,,,**.antenna.successProbGroup1,0.2,
General-1-20200127-23:00:26-13804,param,,,**.antenna.successProbGroup2,0.5,
General-1-20200127-23:00:26-13804,param,,,**.antenna.successProbGroup3,0.9,
General-1-20200127-23:00:26-13804,param,,,**.antenna.isBinomial,false,
General-0-20200127-23:00:06-13752,runattr,,,configname,General,
General-0-20200127-23:00:06-13752,runattr,,,datetime,20200127-23:00:06,
General-0-20200127-23:00:06-13752,runattr,,,experiment,General,
General-0-20200127-23:00:06-13752,runattr,,,inifile,omnetpp.ini,
General-0-20200127-23:00:06-13752,runattr,,,iterationvars,,
General-0-20200127-23:00:06-13752,runattr,,,iterationvarsf,,
General-0-20200127-23:00:06-13752,runattr,,,measurement,,
General-0-20200127-23:00:06-13752,runattr,,,network,CellularNetwork,
General-0-20200127-23:00:06-13752,runattr,,,processid,13752,
General-0-20200127-23:00:06-13752,runattr,,,repetition,0,
General-0-20200127-23:00:06-13752,runattr,,,replication,#0,
General-0-20200127-23:00:06-13752,runattr,,,resultdir,results,
General-0-20200127-23:00:06-13752,runattr,,,runnumber,0,
General-0-20200127-23:00:06-13752,runattr,,,seedset,0,
General-0-20200127-23:00:06-13752,param,,,**.nUsers,10,
General-0-20200127-23:00:06-13752,param,,,**.antenna.timeslot,1ms,
General-0-20200127-23:00:06-13752,param,,,**.antenna.lambda,0.9ms,
General-0-20200127-23:00:06-13752,param,,,**.antenna.successProbGroup1,0.2,
General-0-20200127-23:00:06-13752,param,,,**.antenna.successProbGroup2,0.5,
General-0-20200127-23:00:06-13752,param,,,**.antenna.successProbGroup3,0.9,
General-0-20200127-23:00:06-13752,param,,,**.antenna.isBinomial,false,
General-13-20200127-23:04:09-15064,runattr,,,configname,General,
General-13-20200127-23:04:09-15064,runattr,,,datetime,20200127-23:04:09,
General-13-20200127-23:04:09-15064,runattr,,,experiment,General,
General-13-20200127-23:04:09-15064,runattr,,,inifile,omnetpp.ini,
General-13-20200127-23:04:09-15064,runattr,,,iterationvars,,
General-13-20200127-23:04:09-15064,runattr,,,iterationvarsf,,
General-13-20200127-23:04:09-15064,runattr,,,measurement,,
General-13-20200127-23:04:09-15064,runattr,,,network,CellularNetwork,
General-13-20200127-23:04:09-15064,runattr,,,processid,15064,
General-13-20200127-23:04:09-15064,runattr,,,repetition,13,
General-13-20200127-23:04:09-15064,runattr,,,replication,#13,
General-13-20200127-23:04:09-15064,runattr,,,resultdir,results,
General-13-20200127-23:04:09-15064,runattr,,,runnumber,13,
General-13-20200127-23:04:09-15064,runattr,,,seedset,13,
General-13-20200127-23:04:09-15064,param,,,**.nUsers,10,
General-13-20200127-23:04:09-15064,param,,,**.antenna.timeslot,1ms,
General-13-20200127-23:04:09-15064,param,,,**.antenna.lambda,0.9ms,
General-13-20200127-23:04:09-15064,param,,,**.antenna.successProbGroup1,0.2,
General-13-20200127-23:04:09-15064,param,,,**.antenna.successProbGroup2,0.5,
General-13-20200127-23:04:09-15064,param,,,**.antenna.successProbGroup3,0.9,
General-13-20200127-23:04:09-15064,param,,,**.antenna.isBinomial,false,
General-15-20200127-23:04:52-13788,runattr,,,configname,General,
General-15-20200127-23:04:52-13788,runattr,,,datetime,20200127-23:04:52,
General-15-20200127-23:04:52-13788,runattr,,,experiment,General,
General-15-20200127-23:04:52-13788,runattr,,,inifile,omnetpp.ini,
General-15-20200127-23:04:52-13788,runattr,,,iterationvars,,
General-15-20200127-23:04:52-13788,runattr,,,iterationvarsf,,
General-15-20200127-23:04:52-13788,runattr,,,measurement,,
General-15-20200127-23:04:52-13788,runattr,,,network,CellularNetwork,
General-15-20200127-23:04:52-13788,runattr,,,processid,13788,
General-15-20200127-23:04:52-13788,runattr,,,repetition,15,
General-15-20200127-23:04:52-13788,runattr,,,replication,#15,
General-15-20200127-23:04:52-13788,runattr,,,resultdir,results,
General-15-20200127-23:04:52-13788,runattr,,,runnumber,15,
General-15-20200127-23:04:52-13788,runattr,,,seedset,15,
General-15-20200127-23:04:52-13788,param,,,**.nUsers,10,
General-15-20200127-23:04:52-13788,param,,,**.antenna.timeslot,1ms,
General-15-20200127-23:04:52-13788,param,,,**.antenna.lambda,0.9ms,
General-15-20200127-23:04:52-13788,param,,,**.antenna.successProbGroup1,0.2,
General-15-20200127-23:04:52-13788,param,,,**.antenna.successProbGroup2,0.5,
General-15-20200127-23:04:52-13788,param,,,**.antenna.successProbGroup3,0.9,
General-15-20200127-23:04:52-13788,param,,,**.antenna.isBinomial,false,
General-16-20200127-23:05:13-7688,runattr,,,configname,General,
General-16-20200127-23:05:13-7688,runattr,,,datetime,20200127-23:05:13,
General-16-20200127-23:05:13-7688,runattr,,,experiment,General,
General-16-20200127-23:05:13-7688,runattr,,,inifile,omnetpp.ini,
General-16-20200127-23:05:13-7688,runattr,,,iterationvars,,
General-16-20200127-23:05:13-7688,runattr,,,iterationvarsf,,
General-16-20200127-23:05:13-7688,runattr,,,measurement,,
General-16-20200127-23:05:13-7688,runattr,,,network,CellularNetwork,
General-16-20200127-23:05:13-7688,runattr,,,processid,7688,
General-16-20200127-23:05:13-7688,runattr,,,repetition,16,
General-16-20200127-23:05:13-7688,runattr,,,replication,#16,
General-16-20200127-23:05:13-7688,runattr,,,resultdir,results,
General-16-20200127-23:05:13-7688,runattr,,,runnumber,16,
General-16-20200127-23:05:13-7688,runattr,,,seedset,16,
General-16-20200127-23:05:13-7688,param,,,**.nUsers,10,
General-16-20200127-23:05:13-7688,param,,,**.antenna.timeslot,1ms,
General-16-20200127-23:05:13-7688,param,,,**.antenna.lambda,0.9ms,
General-16-20200127-23:05:13-7688,param,,,**.antenna.successProbGroup1,0.2,
General-16-20200127-23:05:13-7688,param,,,**.antenna.successProbGroup2,0.5,
General-16-20200127-23:05:13-7688,param,,,**.antenna.successProbGroup3,0.9,
General-16-20200127-23:05:13-7688,param,,,**.antenna.isBinomial,false,
General-17-20200127-23:05:32-11368,runattr,,,configname,General,
General-17-20200127-23:05:32-11368,runattr,,,datetime,20200127-23:05:32,
General-17-20200127-23:05:32-11368,runattr,,,experiment,General,
General-17-20200127-23:05:32-11368,runattr,,,inifile,omnetpp.ini,
General-17-20200127-23:05:32-11368,runattr,,,iterationvars,,
General-17-20200127-23:05:32-11368,runattr,,,iterationvarsf,,
General-17-20200127-23:05:32-11368,runattr,,,measurement,,
General-17-20200127-23:05:32-11368,runattr,,,network,CellularNetwork,
General-17-20200127-23:05:32-11368,runattr,,,processid,11368,
General-17-20200127-23:05:32-11368,runattr,,,repetition,17,
General-17-20200127-23:05:32-11368,runattr,,,replication,#17,
General-17-20200127-23:05:32-11368,runattr,,,resultdir,results,
General-17-20200127-23:05:32-11368,runattr,,,runnumber,17,
General-17-20200127-23:05:32-11368,runattr,,,seedset,17,
General-17-20200127-23:05:32-11368,param,,,**.nUsers,10,
General-17-20200127-23:05:32-11368,param,,,**.antenna.timeslot,1ms,
General-17-20200127-23:05:32-11368,param,,,**.antenna.lambda,0.9ms,
General-17-20200127-23:05:32-11368,param,,,**.antenna.successProbGroup1,0.2,
General-17-20200127-23:05:32-11368,param,,,**.antenna.successProbGroup2,0.5,
General-17-20200127-23:05:32-11368,param,,,**.antenna.successProbGroup3,0.9,
General-17-20200127-23:05:32-11368,param,,,**.antenna.isBinomial,false,
General-18-20200127-23:05:51-17316,runattr,,,configname,General,
General-18-20200127-23:05:51-17316,runattr,,,datetime,20200127-23:05:51,
General-18-20200127-23:05:51-17316,runattr,,,experiment,General,
General-18-20200127-23:05:51-17316,runattr,,,inifile,omnetpp.ini,
General-18-20200127-23:05:51-17316,runattr,,,iterationvars,,
General-18-20200127-23:05:51-17316,runattr,,,iterationvarsf,,
General-18-20200127-23:05:51-17316,runattr,,,measurement,,
General-18-20200127-23:05:51-17316,runattr,,,network,CellularNetwork,
General-18-20200127-23:05:51-17316,runattr,,,processid,17316,
General-18-20200127-23:05:51-17316,runattr,,,repetition,18,
General-18-20200127-23:05:51-17316,runattr,,,replication,#18,
General-18-20200127-23:05:51-17316,runattr,,,resultdir,results,
General-18-20200127-23:05:51-17316,runattr,,,runnumber,18,
General-18-20200127-23:05:51-17316,runattr,,,seedset,18,
General-18-20200127-23:05:51-17316,param,,,**.nUsers,10,
General-18-20200127-23:05:51-17316,param,,,**.antenna.timeslot,1ms,
General-18-20200127-23:05:51-17316,param,,,**.antenna.lambda,0.9ms,
General-18-20200127-23:05:51-17316,param,,,**.antenna.successProbGroup1,0.2,
General-18-20200127-23:05:51-17316,param,,,**.antenna.successProbGroup2,0.5,
General-18-20200127-23:05:51-17316,param,,,**.antenna.successProbGroup3,0.9,
General-18-20200127-23:05:51-17316,param,,,**.antenna.isBinomial,false,
General-19-20200127-23:06:08-4880,runattr,,,configname,General,
General-19-20200127-23:06:08-4880,runattr,,,datetime,20200127-23:06:08,
General-19-20200127-23:06:08-4880,runattr,,,experiment,General,
General-19-20200127-23:06:08-4880,runattr,,,inifile,omnetpp.ini,
General-19-20200127-23:06:08-4880,runattr,,,iterationvars,,
General-19-20200127-23:06:08-4880,runattr,,,iterationvarsf,,
General-19-20200127-23:06:08-4880,runattr,,,measurement,,
General-19-20200127-23:06:08-4880,runattr,,,network,CellularNetwork,
General-19-20200127-23:06:08-4880,runattr,,,processid,4880,
General-19-20200127-23:06:08-4880,runattr,,,repetition,19,
General-19-20200127-23:06:08-4880,runattr,,,replication,#19,
General-19-20200127-23:06:08-4880,runattr,,,resultdir,results,
General-19-20200127-23:06:08-4880,runattr,,,runnumber,19,
General-19-20200127-23:06:08-4880,runattr,,,seedset,19,
General-19-20200127-23:06:08-4880,param,,,**.nUsers,10,
General-19-20200127-23:06:08-4880,param,,,**.antenna.timeslot,1ms,
General-19-20200127-23:06:08-4880,param,,,**.antenna.lambda,0.9ms,
General-19-20200127-23:06:08-4880,param,,,**.antenna.successProbGroup1,0.2,
General-19-20200127-23:06:08-4880,param,,,**.antenna.successProbGroup2,0.5,
General-19-20200127-23:06:08-4880,param,,,**.antenna.successProbGroup3,0.9,
General-19-20200127-23:06:08-4880,param,,,**.antenna.isBinomial,false,
General-2-20200127-23:00:46-14592,runattr,,,configname,General,
General-2-20200127-23:00:46-14592,runattr,,,datetime,20200127-23:00:46,
General-2-20200127-23:00:46-14592,runattr,,,experiment,General,
General-2-20200127-23:00:46-14592,runattr,,,inifile,omnetpp.ini,
General-2-20200127-23:00:46-14592,runattr,,,iterationvars,,
General-2-20200127-23:00:46-14592,runattr,,,iterationvarsf,,
General-2-20200127-23:00:46-14592,runattr,,,measurement,,
General-2-20200127-23:00:46-14592,runattr,,,network,CellularNetwork,
General-2-20200127-23:00:46-14592,runattr,,,processid,14592,
General-2-20200127-23:00:46-14592,runattr,,,repetition,2,
General-2-20200127-23:00:46-14592,runattr,,,replication,#2,
General-2-20200127-23:00:46-14592,runattr,,,resultdir,results,
General-2-20200127-23:00:46-14592,runattr,,,runnumber,2,
General-2-20200127-23:00:46-14592,runattr,,,seedset,2,
General-2-20200127-23:00:46-14592,param,,,**.nUsers,10,
General-2-20200127-23:00:46-14592,param,,,**.antenna.timeslot,1ms,
General-2-20200127-23:00:46-14592,param,,,**.antenna.lambda,0.9ms,
General-2-20200127-23:00:46-14592,param,,,**.antenna.successProbGroup1,0.2,
General-2-20200127-23:00:46-14592,param,,,**.antenna.successProbGroup2,0.5,
General-2-20200127-23:00:46-14592,param,,,**.antenna.successProbGroup3,0.9,
General-2-20200127-23:00:46-14592,param,,,**.antenna.isBinomial,false,
General-22-20200127-23:07:06-14812,runattr,,,configname,General,
General-22-20200127-23:07:06-14812,runattr,,,datetime,20200127-23:07:06,
General-22-20200127-23:07:06-14812,runattr,,,experiment,General,
General-22-20200127-23:07:06-14812,runattr,,,inifile,omnetpp.ini,
General-22-20200127-23:07:06-14812,runattr,,,iterationvars,,
General-22-20200127-23:07:06-14812,runattr,,,iterationvarsf,,
General-22-20200127-23:07:06-14812,runattr,,,measurement,,
General-22-20200127-23:07:06-14812,runattr,,,network,CellularNetwork,
General-22-20200127-23:07:06-14812,runattr,,,processid,14812,
General-22-20200127-23:07:06-14812,runattr,,,repetition,22,
General-22-20200127-23:07:06-14812,runattr,,,replication,#22,
General-22-20200127-23:07:06-14812,runattr,,,resultdir,results,
General-22-20200127-23:07:06-14812,runattr,,,runnumber,22,
General-22-20200127-23:07:06-14812,runattr,,,seedset,22,
General-22-20200127-23:07:06-14812,param,,,**.nUsers,10,
General-22-20200127-23:07:06-14812,param,,,**.antenna.timeslot,1ms,
General-22-20200127-23:07:06-14812,param,,,**.antenna.lambda,0.9ms,
General-22-20200127-23:07:06-14812,param,,,**.antenna.successProbGroup1,0.2,
General-22-20200127-23:07:06-14812,param,,,**.antenna.successProbGroup2,0.5,
General-22-20200127-23:07:06-14812,param,,,**.antenna.successProbGroup3,0.9,
General-22-20200127-23:07:06-14812,param,,,**.antenna.isBinomial,false,
General-34-20200127-23:10:55-5288,runattr,,,configname,General,
General-34-20200127-23:10:55-5288,runattr,,,datetime,20200127-23:10:55,
General-34-20200127-23:10:55-5288,runattr,,,experiment,General,
General-34-20200127-23:10:55-5288,runattr,,,inifile,omnetpp.ini,
General-34-20200127-23:10:55-5288,runattr,,,iterationvars,,
General-34-20200127-23:10:55-5288,runattr,,,iterationvarsf,,
General-34-20200127-23:10:55-5288,runattr,,,measurement,,
General-34-20200127-23:10:55-5288,runattr,,,network,CellularNetwork,
General-34-20200127-23:10:55-5288,runattr,,,processid,5288,
General-34-20200127-23:10:55-5288,runattr,,,repetition,34,
General-34-20200127-23:10:55-5288,runattr,,,replication,#34,
General-34-20200127-23:10:55-5288,runattr,,,resultdir,results,
General-34-20200127-23:10:55-5288,runattr,,,runnumber,34,
General-34-20200127-23:10:55-5288,runattr,,,seedset,34,
General-34-20200127-23:10:55-5288,param,,,**.nUsers,10,
General-34-20200127-23:10:55-5288,param,,,**.antenna.timeslot,1ms,
General-34-20200127-23:10:55-5288,param,,,**.antenna.lambda,0.9ms,
General-34-20200127-23:10:55-5288,param,,,**.antenna.successProbGroup1,0.2,
General-34-20200127-23:10:55-5288,param,,,**.antenna.successProbGroup2,0.5,
General-34-20200127-23:10:55-5288,param,,,**.antenna.successProbGroup3,0.9,
General-34-20200127-23:10:55-5288,param,,,**.antenna.isBinomial,false,
General-24-20200127-23:07:41-9996,runattr,,,configname,General,
General-24-20200127-23:07:41-9996,runattr,,,datetime,20200127-23:07:41,
General-24-20200127-23:07:41-9996,runattr,,,experiment,General,
General-24-20200127-23:07:41-9996,runattr,,,inifile,omnetpp.ini,
General-24-20200127-23:07:41-9996,runattr,,,iterationvars,,
General-24-20200127-23:07:41-9996,runattr,,,iterationvarsf,,
General-24-20200127-23:07:41-9996,runattr,,,measurement,,
General-24-20200127-23:07:41-9996,runattr,,,network,CellularNetwork,
General-24-20200127-23:07:41-9996,runattr,,,processid,9996,
General-24-20200127-23:07:41-9996,runattr,,,repetition,24,
General-24-20200127-23:07:41-9996,runattr,,,replication,#24,
General-24-20200127-23:07:41-9996,runattr,,,resultdir,results,
General-24-20200127-23:07:41-9996,runattr,,,runnumber,24,
General-24-20200127-23:07:41-9996,runattr,,,seedset,24,
General-24-20200127-23:07:41-9996,param,,,**.nUsers,10,
General-24-20200127-23:07:41-9996,param,,,**.antenna.timeslot,1ms,
General-24-20200127-23:07:41-9996,param,,,**.antenna.lambda,0.9ms,
General-24-20200127-23:07:41-9996,param,,,**.antenna.successProbGroup1,0.2,
General-24-20200127-23:07:41-9996,param,,,**.antenna.successProbGroup2,0.5,
General-24-20200127-23:07:41-9996,param,,,**.antenna.successProbGroup3,0.9,
General-24-20200127-23:07:41-9996,param,,,**.antenna.isBinomial,false,
General-30-20200127-23:09:34-14376,runattr,,,configname,General,
General-30-20200127-23:09:34-14376,runattr,,,datetime,20200127-23:09:34,
General-30-20200127-23:09:34-14376,runattr,,,experiment,General,
General-30-20200127-23:09:34-14376,runattr,,,inifile,omnetpp.ini,
General-30-20200127-23:09:34-14376,runattr,,,iterationvars,,
General-30-20200127-23:09:34-14376,runattr,,,iterationvarsf,,
General-30-20200127-23:09:34-14376,runattr,,,measurement,,
General-30-20200127-23:09:34-14376,runattr,,,network,CellularNetwork,
General-30-20200127-23:09:34-14376,runattr,,,processid,14376,
General-30-20200127-23:09:34-14376,runattr,,,repetition,30,
General-30-20200127-23:09:34-14376,runattr,,,replication,#30,
General-30-20200127-23:09:34-14376,runattr,,,resultdir,results,
General-30-20200127-23:09:34-14376,runattr,,,runnumber,30,
General-30-20200127-23:09:34-14376,runattr,,,seedset,30,
General-30-20200127-23:09:34-14376,param,,,**.nUsers,10,
General-30-20200127-23:09:34-14376,param,,,**.antenna.timeslot,1ms,
General-30-20200127-23:09:34-14376,param,,,**.antenna.lambda,0.9ms,
General-30-20200127-23:09:34-14376,param,,,**.antenna.successProbGroup1,0.2,
General-30-20200127-23:09:34-14376,param,,,**.antenna.successProbGroup2,0.5,
General-30-20200127-23:09:34-14376,param,,,**.antenna.successProbGroup3,0.9,
General-30-20200127-23:09:34-14376,param,,,**.antenna.isBinomial,false,
General-28-20200127-23:08:56-9556,runattr,,,configname,General,
General-28-20200127-23:08:56-9556,runattr,,,datetime,20200127-23:08:56,
General-28-20200127-23:08:56-9556,runattr,,,experiment,General,
General-28-20200127-23:08:56-9556,runattr,,,inifile,omnetpp.ini,
General-28-20200127-23:08:56-9556,runattr,,,iterationvars,,
General-28-20200127-23:08:56-9556,runattr,,,iterationvarsf,,
General-28-20200127-23:08:56-9556,runattr,,,measurement,,
General-28-20200127-23:08:56-9556,runattr,,,network,CellularNetwork,
General-28-20200127-23:08:56-9556,runattr,,,processid,9556,
General-28-20200127-23:08:56-9556,runattr,,,repetition,28,
General-28-20200127-23:08:56-9556,runattr,,,replication,#28,
General-28-20200127-23:08:56-9556,runattr,,,resultdir,results,
General-28-20200127-23:08:56-9556,runattr,,,runnumber,28,
General-28-20200127-23:08:56-9556,runattr,,,seedset,28,
General-28-20200127-23:08:56-9556,param,,,**.nUsers,10,
General-28-20200127-23:08:56-9556,param,,,**.antenna.timeslot,1ms,
General-28-20200127-23:08:56-9556,param,,,**.antenna.lambda,0.9ms,
