run,type,module,name,attrname,attrvalue,value
General-21-20200221-16:11:29-19896,param,,,**.antenna.timeslot,1ms,
General-21-20200221-16:11:29-19896,param,,,**.antenna.lambda,0.9ms,
General-21-20200221-16:11:29-19896,param,,,**.antenna.successProbGroup1,0.2,
General-21-20200221-16:11:29-19896,param,,,**.antenna.successProbGroup2,0.5,
General-21-20200221-16:11:29-19896,param,,,**.antenna.successProbGroup3,0.9,
General-21-20200221-16:11:29-19896,param,,,**.antenna.isBinomial,false,
General-22-20200221-16:11:32-9228,runattr,,,configname,General,
General-22-20200221-16:11:32-9228,runattr,,,datetime,20200221-16:11:32,
General-22-20200221-16:11:32-9228,runattr,,,experiment,General,
General-22-20200221-16:11:32-9228,runattr,,,inifile,omnetpp.ini,
General-22-20200221-16:11:32-9228,runattr,,,iterationvars,$0=0.9ms,
General-22-20200221-16:11:32-9228,runattr,,,iterationvarsf,0.9ms-,
General-22-20200221-16:11:32-9228,runattr,,,measurement,$0=0.9ms,
General-22-20200221-16:11:32-9228,runattr,,,network,CellularNetwork,
General-22-20200221-16:11:32-9228,runattr,,,processid,9228,
General-22-20200221-16:11:32-9228,runattr,,,repetition,22,
General-22-20200221-16:11:32-9228,runattr,,,replication,#22,
General-22-20200221-16:11:32-9228,runattr,,,resultdir,results,
General-22-20200221-16:11:32-9228,runattr,,,runnumber,22,
General-22-20200221-16:11:32-9228,runattr,,,seedset,22,
General-22-20200221-16:11:32-9228,param,,,**.nUsers,10,
General-22-20200221-16:11:32-9228,param,,,**.antenna.timeslot,1ms,
General-22-20200221-16:11:32-9228,param,,,**.antenna.lambda,0.9ms,
General-22-20200221-16:11:32-9228,param,,,**.antenna.successProbGroup1,0.2,
General-22-20200221-16:11:32-9228,param,,,**.antenna.successProbGroup2,0.5,
General-22-20200221-16:11:32-9228,param,,,**.antenna.successProbGroup3,0.9,
General-22-20200221-16:11:32-9228,param,,,**.antenna.isBinomial,false,
General-34-20200221-16:12:11-18328,runattr,,,configname,General,
General-34-20200221-16:12:11-18328,runattr,,,datetime,20200221-16:12:11,
General-34-20200221-16:12:11-18328,runattr,,,experiment,General,
General-34-20200221-16:12:11-18328,runattr,,,inifile,omnetpp.ini,
General-34-20200221-16:12:11-18328,runattr,,,iterationvars,$0=0.9ms,
General-34-20200221-16:12:11-18328,runattr,,,iterationvarsf,0.9ms-,
General-34-20200221-16:12:11-18328,runattr,,,measurement,$0=0.9ms,
General-34-20200221-16:12:11-18328,runattr,,,network,CellularNetwork,
General-34-20200221-16:12:11-18328,runattr,,,processid,18328,
General-34-20200221-16:12:11-18328,runattr,,,repetition,34,
General-34-20200221-16:12:11-18328,runattr,,,replication,#34,
General-34-20200221-16:12:11-18328,runattr,,,resultdir,results,
General-34-20200221-16:12:11-18328,runattr,,,runnumber,34,
General-34-20200221-16:12:11-18328,runattr,,,seedset,34,
General-34-20200221-16:12:11-18328,param,,,**.nUsers,10,
General-34-20200221-16:12:11-18328,param,,,**.antenna.timeslot,1ms,
General-34-20200221-16:12:11-18328,param,,,**.antenna.lambda,0.9ms,
General-34-20200221-16:12:11-18328,param,,,**.antenna.successProbGroup1,0.2,
General-34-20200221-16:12:11-18328,param,,,**.antenna.successProbGroup2,0.5,
General-34-20200221-16:12:11-18328,param,,,**.antenna.successProbGroup3,0.9,
General-34-20200221-16:12:11-18328,param,,,**.antenna.isBinomial,false,
General-27-20200221-16:11:47-14472,runattr,,,configname,General,
General-27-20200221-16:11:47-14472,runattr,,,datetime,20200221-16:11:47,
General-27-20200221-16:11:47-14472,runattr,,,experiment,General,
General-27-20200221-16:11:47-14472,runattr,,,inifile,omnetpp.ini,
General-27-20200221-16:11:47-14472,runattr,,,iterationvars,$0=0.9ms,
General-27-20200221-16:11:47-14472,runattr,,,iterationvarsf,0.9ms-,
General-27-20200221-16:11:47-14472,runattr,,,measurement,$0=0.9ms,
General-27-20200221-16:11:47-14472,runattr,,,network,CellularNetwork,
General-27-20200221-16:11:47-14472,runattr,,,processid,14472,
General-27-20200221-16:11:47-14472,runattr,,,repetition,27,
General-27-20200221-16:11:47-14472,runattr,,,replication,#27,
General-27-20200221-16:11:47-14472,runattr,,,resultdir,results,
General-27-20200221-16:11:47-14472,runattr,,,runnumber,27,
General-27-20200221-16:11:47-14472,runattr,,,seedset,27,
General-27-20200221-16:11:47-14472,param,,,**.nUsers,10,
General-27-20200221-16:11:47-14472,param,,,**.antenna.timeslot,1ms,
General-27-20200221-16:11:47-14472,param,,,**.antenna.lambda,0.9ms,
General-27-20200221-16:11:47-14472,param,,,**.antenna.successProbGroup1,0.2,
General-27-20200221-16:11:47-14472,param,,,**.antenna.successProbGroup2,0.5,
General-27-20200221-16:11:47-14472,param,,,**.antenna.successProbGroup3,0.9,
General-27-20200221-16:11:47-14472,param,,,**.antenna.isBinomial,false,
General-28-20200221-16:11:50-11132,runattr,,,configname,General,
General-28-20200221-16:11:50-11132,runattr,,,datetime,20200221-16:11:50,
General-28-20200221-16:11:50-11132,runattr,,,experiment,General,
General-28-20200221-16:11:50-11132,runattr,,,inifile,omnetpp.ini,
General-28-20200221-16:11:50-11132,runattr,,,iterationvars,$0=0.9ms,
General-28-20200221-16:11:50-11132,runattr,,,iterationvarsf,0.9ms-,
General-28-20200221-16:11:50-11132,runattr,,,measurement,$0=0.9ms,
General-28-20200221-16:11:50-11132,runattr,,,network,CellularNetwork,
General-28-20200221-16:11:50-11132,runattr,,,processid,11132,
General-28-20200221-16:11:50-11132,runattr,,,repetition,28,
General-28-20200221-16:11:50-11132,runattr,,,replication,#28,
General-28-20200221-16:11:50-11132,runattr,,,resultdir,results,
General-28-20200221-16:11:50-11132,runattr,,,runnumber,28,
General-28-20200221-16:11:50-11132,runattr,,,seedset,28,
General-28-20200221-16:11:50-11132,param,,,**.nUsers,10,
General-28-20200221-16:11:50-11132,param,,,**.antenna.timeslot,1ms,
General-28-20200221-16:11:50-11132,param,,,**.antenna.lambda,0.9ms,
General-28-20200221-16:11:50-11132,param,,,**.antenna.successProbGroup1,0.2,
General-28-20200221-16:11:50-11132,param,,,**.antenna.successProbGroup2,0.5,
General-28-20200221-16:11:50-11132,param,,,**.antenna.successProbGroup3,0.9,
General-28-20200221-16:11:50-11132,param,,,**.antenna.isBinomial,false,
General-31-20200221-16:12:01-10096,runattr,,,configname,General,
General-31-20200221-16:12:01-10096,runattr,,,datetime,20200221-16:12:01,
General-31-20200221-16:12:01-10096,runattr,,,experiment,General,
General-31-20200221-16:12:01-10096,runattr,,,inifile,omnetpp.ini,
General-31-20200221-16:12:01-10096,runattr,,,iterationvars,$0=0.9ms,
General-31-20200221-16:12:01-10096,runattr,,,iterationvarsf,0.9ms-,
General-31-20200221-16:12:01-10096,runattr,,,measurement,$0=0.9ms,
General-31-20200221-16:12:01-10096,runattr,,,network,CellularNetwork,
General-31-20200221-16:12:01-10096,runattr,,,processid,10096,
General-31-20200221-16:12:01-10096,runattr,,,repetition,31,
General-31-20200221-16:12:01-10096,runattr,,,replication,#31,
General-31-20200221-16:12:01-10096,runattr,,,resultdir,results,
General-31-20200221-16:12:01-10096,runattr,,,runnumber,31,
General-31-20200221-16:12:01-10096,runattr,,,seedset,31,
General-31-20200221-16:12:01-10096,param,,,**.nUsers,10,
General-31-20200221-16:12:01-10096,param,,,**.antenna.timeslot,1ms,
General-31-20200221-16:12:01-10096,param,,,**.antenna.lambda,0.9ms,
General-31-20200221-16:12:01-10096,param,,,**.antenna.successProbGroup1,0.2,
General-31-20200221-16:12:01-10096,param,,,**.antenna.successProbGroup2,0.5,
General-31-20200221-16:12:01-10096,param,,,**.antenna.successProbGroup3,0.9,
General-31-20200221-16:12:01-10096,param,,,**.antenna.isBinomial,false,
General-35-20200221-16:12:15-10740,runattr,,,configname,General,
General-35-20200221-16:12:15-10740,runattr,,,datetime,20200221-16:12:15,
General-35-20200221-16:12:15-10740,runattr,,,experiment,General,
General-35-20200221-16:12:15-10740,runattr,,,inifile,omnetpp.ini,
General-35-20200221-16:12:15-10740,runattr,,,iterationvars,$0=0.9ms,
General-35-20200221-16:12:15-10740,runattr,,,iterationvarsf,0.9ms-,
General-35-20200221-16:12:15-10740,runattr,,,measurement,$0=0.9ms,
General-35-20200221-16:12:15-10740,runattr,,,network,CellularNetwork,
General-35-20200221-16:12:15-10740,runattr,,,processid,10740,
General-35-20200221-16:12:15-10740,runattr,,,repetition,35,
General-35-20200221-16:12:15-10740,runattr,,,replication,#35,
General-35-20200221-16:12:15-10740,runattr,,,resultdir,results,
General-35-20200221-16:12:15-10740,runattr,,,runnumber,35,
General-35-20200221-16:12:15-10740,runattr,,,seedset,35,
General-35-20200221-16:12:15-10740,param,,,**.nUsers,10,
General-35-20200221-16:12:15-10740,param,,,**.antenna.timeslot,1ms,
General-35-20200221-16:12:15-10740,param,,,**.antenna.lambda,0.9ms,
General-35-20200221-16:12:15-10740,param,,,**.antenna.successProbGroup1,0.2,
General-35-20200221-16:12:15-10740,param,,,**.antenna.successProbGroup2,0.5,
General-35-20200221-16:12:15-10740,param,,,**.antenna.successProbGroup3,0.9,
General-35-20200221-16:12:15-10740,param,,,**.antenna.isBinomial,false,
General-38-20200221-16:12:24-8360,runattr,,,configname,General,
General-38-20200221-16:12:24-8360,runattr,,,datetime,20200221-16:12:24,
General-38-20200221-16:12:24-8360,runattr,,,experiment,General,
General-38-20200221-16:12:24-8360,runattr,,,inifile,omnetpp.ini,
General-38-20200221-16:12:24-8360,runattr,,,iterationvars,$0=0.9ms,
General-38-20200221-16:12:24-8360,runattr,,,iterationvarsf,0.9ms-,
General-38-20200221-16:12:24-8360,runattr,,,measurement,$0=0.9ms,
General-38-20200221-16:12:24-8360,runattr,,,network,CellularNetwork,
General-38-20200221-16:12:24-8360,runattr,,,processid,8360,
General-38-20200221-16:12:24-8360,runattr,,,repetition,38,
General-38-20200221-16:12:24-8360,runattr,,,replication,#38,
General-38-20200221-16:12:24-8360,runattr,,,resultdir,results,
General-38-20200221-16:12:24-8360,runattr,,,runnumber,38,
General-38-20200221-16:12:24-8360,runattr,,,seedset,38,
General-38-20200221-16:12:24-8360,param,,,**.nUsers,10,
General-38-20200221-16:12:24-8360,param,,,**.antenna.timeslot,1ms,
General-38-20200221-16:12:24-8360,param,,,**.antenna.lambda,0.9ms,
General-38-20200221-16:12:24-8360,param,,,**.antenna.successProbGroup1,0.2,
General-38-20200221-16:12:24-8360,param,,,**.antenna.successProbGroup2,0.5,
General-38-20200221-16:12:24-8360,param,,,**.antenna.successProbGroup3,0.9,
General-38-20200221-16:12:24-8360,param,,,**.antenna.isBinomial,false,
General-4-20200221-16:10:41-8708,runattr,,,configname,General,
General-4-20200221-16:10:41-8708,runattr,,,datetime,20200221-16:10:41,
General-4-20200221-16:10:41-8708,runattr,,,experiment,General,
General-4-20200221-16:10:41-8708,runattr,,,inifile,omnetpp.ini,
General-4-20200221-16:10:41-8708,runattr,,,iterationvars,$0=0.9ms,
General-4-20200221-16:10:41-8708,runattr,,,iterationvarsf,0.9ms-,
General-4-20200221-16:10:41-8708,runattr,,,measurement,$0=0.9ms,
General-4-20200221-16:10:41-8708,runattr,,,network,CellularNetwork,
General-4-20200221-16:10:41-8708,runattr,,,processid,8708,
General-4-20200221-16:10:41-8708,runattr,,,repetition,4,
General-4-20200221-16:10:41-8708,runattr,,,replication,#4,
General-4-20200221-16:10:41-8708,runattr,,,resultdir,results,
General-4-20200221-16:10:41-8708,runattr,,,runnumber,4,
General-4-20200221-16:10:41-8708,runattr,,,seedset,4,
General-4-20200221-16:10:41-8708,param,,,**.nUsers,10,
General-4-20200221-16:10:41-8708,param,,,**.antenna.timeslot,1ms,
General-4-20200221-16:10:41-8708,param,,,**.antenna.lambda,0.9ms,
General-4-20200221-16:10:41-8708,param,,,**.antenna.successProbGroup1,0.2,
General-4-20200221-16:10:41-8708,param,,,**.antenna.successProbGroup2,0.5,
General-4-20200221-16:10:41-8708,param,,,**.antenna.successProbGroup3,0.9,
General-4-20200221-16:10:41-8708,param,,,**.antenna.isBinomial,false,
General-40-20200221-16:12:30-11964,runattr,,,configname,General,
General-40-20200221-16:12:30-11964,runattr,,,datetime,20200221-16:12:30,
General-40-20200221-16:12:30-11964,runattr,,,experiment,General,
General-40-20200221-16:12:30-11964,runattr,,,inifile,omnetpp.ini,
General-40-20200221-16:12:30-11964,runattr,,,iterationvars,$0=0.9ms,
General-40-20200221-16:12:30-11964,runattr,,,iterationvarsf,0.9ms-,
General-40-20200221-16:12:30-11964,runattr,,,measurement,$0=0.9ms,
General-40-20200221-16:12:30-11964,runattr,,,network,CellularNetwork,
General-40-20200221-16:12:30-11964,runattr,,,processid,11964,
General-40-20200221-16:12:30-11964,runattr,,,repetition,40,
General-40-20200221-16:12:30-11964,runattr,,,replication,#40,
General-40-20200221-16:12:30-11964,runattr,,,resultdir,results,
General-40-20200221-16:12:30-11964,runattr,,,runnumber,40,
General-40-20200221-16:12:30-11964,runattr,,,seedset,40,
General-40-20200221-16:12:30-11964,param,,,**.nUsers,10,
General-40-20200221-16:12:30-11964,param,,,**.antenna.timeslot,1ms,
General-40-20200221-16:12:30-11964,param,,,**.antenna.lambda,0.9ms,
General-40-20200221-16:12:30-11964,param,,,**.antenna.successProbGroup1,0.2,
General-40-20200221-16:12:30-11964,param,,,**.antenna.successProbGroup2,0.5,
General-40-20200221-16:12:30-11964,param,,,**.antenna.successProbGroup3,0.9,
General-40-20200221-16:12:30-11964,param,,,**.antenna.isBinomial,false,
General-41-20200221-16:12:33-16512,runattr,,,configname,General,
General-41-20200221-16:12:33-16512,runattr,,,datetime,20200221-16:12:33,
General-41-20200221-16:12:33-16512,runattr,,,experiment,General,
General-41-20200221-16:12:33-16512,runattr,,,inifile,omnetpp.ini,
