run,type,module,name,attrname,attrvalue,value
General-23-20200224-18:10:35-4820,runattr,,,datetime,20200224-18:10:35,
General-23-20200224-18:10:35-4820,runattr,,,experiment,General,
General-23-20200224-18:10:35-4820,runattr,,,inifile,omnetpp.ini,
General-23-20200224-18:10:35-4820,runattr,,,iterationvars,$0=5ms,
General-23-20200224-18:10:35-4820,runattr,,,iterationvarsf,5ms-,
General-23-20200224-18:10:35-4820,runattr,,,measurement,$0=5ms,
General-23-20200224-18:10:35-4820,runattr,,,network,CellularNetwork,
General-23-20200224-18:10:35-4820,runattr,,,processid,4820,
General-23-20200224-18:10:35-4820,runattr,,,repetition,23,
General-23-20200224-18:10:35-4820,runattr,,,replication,#23,
General-23-20200224-18:10:35-4820,runattr,,,resultdir,results,
General-23-20200224-18:10:35-4820,runattr,,,runnumber,23,
General-23-20200224-18:10:35-4820,runattr,,,seedset,23,
General-23-20200224-18:10:35-4820,param,,,**.nUsers,10,
General-23-20200224-18:10:35-4820,param,,,**.antenna.timeslot,1ms,
General-23-20200224-18:10:35-4820,param,,,**.antenna.lambda,5ms,
General-23-20200224-18:10:35-4820,param,,,**.antenna.successProbGroup1,0.125,
General-23-20200224-18:10:35-4820,param,,,**.antenna.successProbGroup2,0.25,
General-23-20200224-18:10:35-4820,param,,,**.antenna.successProbGroup3,0.625,
General-23-20200224-18:10:35-4820,param,,,**.antenna.isBinomial,false,
General-28-20200224-18:10:42-13596,runattr,,,configname,General,
General-28-20200224-18:10:42-13596,runattr,,,datetime,20200224-18:10:42,
General-28-20200224-18:10:42-13596,runattr,,,experiment,General,
General-28-20200224-18:10:42-13596,runattr,,,inifile,omnetpp.ini,
General-28-20200224-18:10:42-13596,runattr,,,iterationvars,$0=5ms,
General-28-20200224-18:10:42-13596,runattr,,,iterationvarsf,5ms-,
General-28-20200224-18:10:42-13596,runattr,,,measurement,$0=5ms,
General-28-20200224-18:10:42-13596,runattr,,,network,CellularNetwork,
General-28-20200224-18:10:42-13596,runattr,,,processid,13596,
General-28-20200224-18:10:42-13596,runattr,,,repetition,28,
General-28-20200224-18:10:42-13596,runattr,,,replication,#28,
General-28-20200224-18:10:42-13596,runattr,,,resultdir,results,
General-28-20200224-18:10:42-13596,runattr,,,runnumber,28,
General-28-20200224-18:10:42-13596,runattr,,,seedset,28,
General-28-20200224-18:10:42-13596,param,,,**.nUsers,10,
General-28-20200224-18:10:42-13596,param,,,**.antenna.timeslot,1ms,
General-28-20200224-18:10:42-13596,param,,,**.antenna.lambda,5ms,
General-28-20200224-18:10:42-13596,param,,,**.antenna.successProbGroup1,0.125,
General-28-20200224-18:10:42-13596,param,,,**.antenna.successProbGroup2,0.25,
General-28-20200224-18:10:42-13596,param,,,**.antenna.successProbGroup3,0.625,
General-28-20200224-18:10:42-13596,param,,,**.antenna.isBinomial,false,
General-29-20200224-18:10:44-23152,runattr,,,configname,General,
General-29-20200224-18:10:44-23152,runattr,,,datetime,20200224-18:10:44,
General-29-20200224-18:10:44-23152,runattr,,,experiment,General,
General-29-20200224-18:10:44-23152,runattr,,,inifile,omnetpp.ini,
General-29-20200224-18:10:44-23152,runattr,,,iterationvars,$0=5ms,
General-29-20200224-18:10:44-23152,runattr,,,iterationvarsf,5ms-,
General-29-20200224-18:10:44-23152,runattr,,,measurement,$0=5ms,
General-29-20200224-18:10:44-23152,runattr,,,network,CellularNetwork,
General-29-20200224-18:10:44-23152,runattr,,,processid,23152,
General-29-20200224-18:10:44-23152,runattr,,,repetition,29,
General-29-20200224-18:10:44-23152,runattr,,,replication,#29,
General-29-20200224-18:10:44-23152,runattr,,,resultdir,results,
General-29-20200224-18:10:44-23152,runattr,,,runnumber,29,
General-29-20200224-18:10:44-23152,runattr,,,seedset,29,
General-29-20200224-18:10:44-23152,param,,,**.nUsers,10,
General-29-20200224-18:10:44-23152,param,,,**.antenna.timeslot,1ms,
General-29-20200224-18:10:44-23152,param,,,**.antenna.lambda,5ms,
General-29-20200224-18:10:44-23152,param,,,**.antenna.successProbGroup1,0.125,
General-29-20200224-18:10:44-23152,param,,,**.antenna.successProbGroup2,0.25,
General-29-20200224-18:10:44-23152,param,,,**.antenna.successProbGroup3,0.625,
General-29-20200224-18:10:44-23152,param,,,**.antenna.isBinomial,false,
General-33-20200224-18:10:50-17484,runattr,,,configname,General,
General-33-20200224-18:10:50-17484,runattr,,,datetime,20200224-18:10:50,
General-33-20200224-18:10:50-17484,runattr,,,experiment,General,
General-33-20200224-18:10:50-17484,runattr,,,inifile,omnetpp.ini,
General-33-20200224-18:10:50-17484,runattr,,,iterationvars,$0=5ms,
General-33-20200224-18:10:50-17484,runattr,,,iterationvarsf,5ms-,
General-33-20200224-18:10:50-17484,runattr,,,measurement,$0=5ms,
General-33-20200224-18:10:50-17484,runattr,,,network,CellularNetwork,
General-33-20200224-18:10:50-17484,runattr,,,processid,17484,
General-33-20200224-18:10:50-17484,runattr,,,repetition,33,
General-33-20200224-18:10:50-17484,runattr,,,replication,#33,
General-33-20200224-18:10:50-17484,runattr,,,resultdir,results,
General-33-20200224-18:10:50-17484,runattr,,,runnumber,33,
General-33-20200224-18:10:50-17484,runattr,,,seedset,33,
General-33-20200224-18:10:50-17484,param,,,**.nUsers,10,
General-33-20200224-18:10:50-17484,param,,,**.antenna.timeslot,1ms,
General-33-20200224-18:10:50-17484,param,,,**.antenna.lambda,5ms,
General-33-20200224-18:10:50-17484,param,,,**.antenna.successProbGroup1,0.125,
General-33-20200224-18:10:50-17484,param,,,**.antenna.successProbGroup2,0.25,
General-33-20200224-18:10:50-17484,param,,,**.antenna.successProbGroup3,0.625,
General-33-20200224-18:10:50-17484,param,,,**.antenna.isBinomial,false,
General-35-20200224-18:10:53-17956,runattr,,,configname,General,
General-35-20200224-18:10:53-17956,runattr,,,datetime,20200224-18:10:53,
General-35-20200224-18:10:53-17956,runattr,,,experiment,General,
General-35-20200224-18:10:53-17956,runattr,,,inifile,omnetpp.ini,
General-35-20200224-18:10:53-17956,runattr,,,iterationvars,$0=5ms,
General-35-20200224-18:10:53-17956,runattr,,,iterationvarsf,5ms-,
General-35-20200224-18:10:53-17956,runattr,,,measurement,$0=5ms,
General-35-20200224-18:10:53-17956,runattr,,,network,CellularNetwork,
General-35-20200224-18:10:53-17956,runattr,,,processid,17956,
General-35-20200224-18:10:53-17956,runattr,,,repetition,35,
General-35-20200224-18:10:53-17956,runattr,,,replication,#35,
General-35-20200224-18:10:53-17956,runattr,,,resultdir,results,
General-35-20200224-18:10:53-17956,runattr,,,runnumber,35,
General-35-20200224-18:10:53-17956,runattr,,,seedset,35,
General-35-20200224-18:10:53-17956,param,,,**.nUsers,10,
General-35-20200224-18:10:53-17956,param,,,**.antenna.timeslot,1ms,
General-35-20200224-18:10:53-17956,param,,,**.antenna.lambda,5ms,
General-35-20200224-18:10:53-17956,param,,,**.antenna.successProbGroup1,0.125,
General-35-20200224-18:10:53-17956,param,,,**.antenna.successProbGroup2,0.25,
General-35-20200224-18:10:53-17956,param,,,**.antenna.successProbGroup3,0.625,
General-35-20200224-18:10:53-17956,param,,,**.antenna.isBinomial,false,
General-39-20200224-18:11:00-21476,runattr,,,configname,General,
General-39-20200224-18:11:00-21476,runattr,,,datetime,20200224-18:11:00,
General-39-20200224-18:11:00-21476,runattr,,,experiment,General,
General-39-20200224-18:11:00-21476,runattr,,,inifile,omnetpp.ini,
General-39-20200224-18:11:00-21476,runattr,,,iterationvars,$0=5ms,
General-39-20200224-18:11:00-21476,runattr,,,iterationvarsf,5ms-,
General-39-20200224-18:11:00-21476,runattr,,,measurement,$0=5ms,
General-39-20200224-18:11:00-21476,runattr,,,network,CellularNetwork,
General-39-20200224-18:11:00-21476,runattr,,,processid,21476,
General-39-20200224-18:11:00-21476,runattr,,,repetition,39,
General-39-20200224-18:11:00-21476,runattr,,,replication,#39,
General-39-20200224-18:11:00-21476,runattr,,,resultdir,results,
General-39-20200224-18:11:00-21476,runattr,,,runnumber,39,
General-39-20200224-18:11:00-21476,runattr,,,seedset,39,
General-39-20200224-18:11:00-21476,param,,,**.nUsers,10,
General-39-20200224-18:11:00-21476,param,,,**.antenna.timeslot,1ms,
General-39-20200224-18:11:00-21476,param,,,**.antenna.lambda,5ms,
General-39-20200224-18:11:00-21476,param,,,**.antenna.successProbGroup1,0.125,
General-39-20200224-18:11:00-21476,param,,,**.antenna.successProbGroup2,0.25,
General-39-20200224-18:11:00-21476,param,,,**.antenna.successProbGroup3,0.625,
General-39-20200224-18:11:00-21476,param,,,**.antenna.isBinomial,false,
General-4-20200224-18:10:05-10832,runattr,,,configname,General,
General-4-20200224-18:10:05-10832,runattr,,,datetime,20200224-18:10:05,
General-4-20200224-18:10:05-10832,runattr,,,experiment,General,
General-4-20200224-18:10:05-10832,runattr,,,inifile,omnetpp.ini,
General-4-20200224-18:10:05-10832,runattr,,,iterationvars,$0=5ms,
General-4-20200224-18:10:05-10832,runattr,,,iterationvarsf,5ms-,
General-4-20200224-18:10:05-10832,runattr,,,measurement,$0=5ms,
General-4-20200224-18:10:05-10832,runattr,,,network,CellularNetwork,
General-4-20200224-18:10:05-10832,runattr,,,processid,10832,
General-4-20200224-18:10:05-10832,runattr,,,repetition,4,
General-4-20200224-18:10:05-10832,runattr,,,replication,#4,
General-4-20200224-18:10:05-10832,runattr,,,resultdir,results,
General-4-20200224-18:10:05-10832,runattr,,,runnumber,4,
General-4-20200224-18:10:05-10832,runattr,,,seedset,4,
General-4-20200224-18:10:05-10832,param,,,**.nUsers,10,
General-4-20200224-18:10:05-10832,param,,,**.antenna.timeslot,1ms,
General-4-20200224-18:10:05-10832,param,,,**.antenna.lambda,5ms,
General-4-20200224-18:10:05-10832,param,,,**.antenna.successProbGroup1,0.125,
General-4-20200224-18:10:05-10832,param,,,**.antenna.successProbGroup2,0.25,
General-4-20200224-18:10:05-10832,param,,,**.antenna.successProbGroup3,0.625,
General-4-20200224-18:10:05-10832,param,,,**.antenna.isBinomial,false,
General-40-20200224-18:11:01-15896,runattr,,,configname,General,
General-40-20200224-18:11:01-15896,runattr,,,datetime,20200224-18:11:01,
General-40-20200224-18:11:01-15896,runattr,,,experiment,General,
General-40-20200224-18:11:01-15896,runattr,,,inifile,omnetpp.ini,
General-40-20200224-18:11:01-15896,runattr,,,iterationvars,$0=5ms,
General-40-20200224-18:11:01-15896,runattr,,,iterationvarsf,5ms-,
General-40-20200224-18:11:01-15896,runattr,,,measurement,$0=5ms,
General-40-20200224-18:11:01-15896,runattr,,,network,CellularNetwork,
General-40-20200224-18:11:01-15896,runattr,,,processid,15896,
General-40-20200224-18:11:01-15896,runattr,,,repetition,40,
General-40-20200224-18:11:01-15896,runattr,,,replication,#40,
General-40-20200224-18:11:01-15896,runattr,,,resultdir,results,
General-40-20200224-18:11:01-15896,runattr,,,runnumber,40,
General-40-20200224-18:11:01-15896,runattr,,,seedset,40,
General-40-20200224-18:11:01-15896,param,,,**.nUsers,10,
General-40-20200224-18:11:01-15896,param,,,**.antenna.timeslot,1ms,
General-40-20200224-18:11:01-15896,param,,,**.antenna.lambda,5ms,
General-40-20200224-18:11:01-15896,param,,,**.antenna.successProbGroup1,0.125,
General-40-20200224-18:11:01-15896,param,,,**.antenna.successProbGroup2,0.25,
General-40-20200224-18:11:01-15896,param,,,**.antenna.successProbGroup3,0.625,
General-40-20200224-18:11:01-15896,param,,,**.antenna.isBinomial,false,
General-41-20200224-18:11:03-20104,runattr,,,configname,General,
General-41-20200224-18:11:03-20104,runattr,,,datetime,20200224-18:11:03,
General-41-20200224-18:11:03-20104,runattr,,,experiment,General,
General-41-20200224-18:11:03-20104,runattr,,,inifile,omnetpp.ini,
General-41-20200224-18:11:03-20104,runattr,,,iterationvars,$0=5ms,
General-41-20200224-18:11:03-20104,runattr,,,iterationvarsf,5ms-,
General-41-20200224-18:11:03-20104,runattr,,,measurement,$0=5ms,
General-41-20200224-18:11:03-20104,runattr,,,network,CellularNetwork,
General-41-20200224-18:11:03-20104,runattr,,,processid,20104,
General-41-20200224-18:11:03-20104,runattr,,,repetition,41,
General-41-20200224-18:11:03-20104,runattr,,,replication,#41,
General-41-20200224-18:11:03-20104,runattr,,,resultdir,results,
General-41-20200224-18:11:03-20104,runattr,,,runnumber,41,
General-41-20200224-18:11:03-20104,runattr,,,seedset,41,
General-41-20200224-18:11:03-20104,param,,,**.nUsers,10,
General-41-20200224-18:11:03-20104,param,,,**.antenna.timeslot,1ms,
General-41-20200224-18:11:03-20104,param,,,**.antenna.lambda,5ms,
General-41-20200224-18:11:03-20104,param,,,**.antenna.successProbGroup1,0.125,
General-41-20200224-18:11:03-20104,param,,,**.antenna.successProbGroup2,0.25,
General-41-20200224-18:11:03-20104,param,,,**.antenna.successProbGroup3,0.625,
General-41-20200224-18:11:03-20104,param,,,**.antenna.isBinomial,false,
General-42-20200224-18:11:05-10244,runattr,,,configname,General,
General-42-20200224-18:11:05-10244,runattr,,,datetime,20200224-18:11:05,
General-42-20200224-18:11:05-10244,runattr,,,experiment,General,
General-42-20200224-18:11:05-10244,runattr,,,inifile,omnetpp.ini,
General-42-20200224-18:11:05-10244,runattr,,,iterationvars,$0=5ms,
General-42-20200224-18:11:05-10244,runattr,,,iterationvarsf,5ms-,
General-42-20200224-18:11:05-10244,runattr,,,measurement,$0=5ms,
General-42-20200224-18:11:05-10244,runattr,,,network,CellularNetwork,
General-42-20200224-18:11:05-10244,runattr,,,processid,10244,
General-42-20200224-18:11:05-10244,runattr,,,repetition,42,
General-42-20200224-18:11:05-10244,runattr,,,replication,#42,
General-42-20200224-18:11:05-10244,runattr,,,resultdir,results,
General-42-20200224-18:11:05-10244,runattr,,,runnumber,42,
General-42-20200224-18:11:05-10244,runattr,,,seedset,42,
General-42-20200224-18:11:05-10244,param,,,**.nUsers,10,
General-42-20200224-18:11:05-10244,param,,,**.antenna.timeslot,1ms,
General-42-20200224-18:11:05-10244,param,,,**.antenna.lambda,5ms,
General-42-20200224-18:11:05-10244,param,,,**.antenna.successProbGroup1,0.125,
General-42-20200224-18:11:05-10244,param,,,**.antenna.successProbGroup2,0.25,
General-42-20200224-18:11:05-10244,param,,,**.antenna.successProbGroup3,0.625,
General-42-20200224-18:11:05-10244,param,,,**.antenna.isBinomial,false,
General-94-20200224-18:12:29-23348,runattr,,,configname,General,
General-94-20200224-18:12:29-23348,runattr,,,datetime,20200224-18:12:29,
General-94-20200224-18:12:29-23348,runattr,,,experiment,General,
General-94-20200224-18:12:29-23348,runattr,,,inifile,omnetpp.ini,
General-94-20200224-18:12:29-23348,runattr,,,iterationvars,$0=5ms,
General-94-20200224-18:12:29-23348,runattr,,,iterationvarsf,5ms-,
General-94-20200224-18:12:29-23348,runattr,,,measurement,$0=5ms,
General-94-20200224-18:12:29-23348,runattr,,,network,CellularNetwork,
General-94-20200224-18:12:29-23348,runattr,,,processid,23348,
General-94-20200224-18:12:29-23348,runattr,,,repetition,94,
General-94-20200224-18:12:29-23348,runattr,,,replication,#94,
General-94-20200224-18:12:29-23348,runattr,,,resultdir,results,
General-94-20200224-18:12:29-23348,runattr,,,runnumber,94,
General-94-20200224-18:12:29-23348,runattr,,,seedset,94,
General-94-20200224-18:12:29-23348,param,,,**.nUsers,10,
General-94-20200224-18:12:29-23348,param,,,**.antenna.timeslot,1ms,
General-94-20200224-18:12:29-23348,param,,,**.antenna.lambda,5ms,
General-94-20200224-18:12:29-23348,param,,,**.antenna.successProbGroup1,0.125,
General-94-20200224-18:12:29-23348,param,,,**.antenna.successProbGroup2,0.25,
General-94-20200224-18:12:29-23348,param,,,**.antenna.successProbGroup3,0.625,
General-94-20200224-18:12:29-23348,param,,,**.antenna.isBinomial,false,
General-89-20200224-18:12:21-21024,runattr,,,configname,General,
General-89-20200224-18:12:21-21024,runattr,,,datetime,20200224-18:12:21,
General-89-20200224-18:12:21-21024,runattr,,,experiment,General,
General-89-20200224-18:12:21-21024,runattr,,,inifile,omnetpp.ini,
General-89-20200224-18:12:21-21024,runattr,,,iterationvars,$0=5ms,
General-89-20200224-18:12:21-21024,runattr,,,iterationvarsf,5ms-,
General-89-20200224-18:12:21-21024,runattr,,,measurement,$0=5ms,
General-89-20200224-18:12:21-21024,runattr,,,network,CellularNetwork,
General-89-20200224-18:12:21-21024,runattr,,,processid,21024,
General-89-20200224-18:12:21-21024,runattr,,,repetition,89,
General-89-20200224-18:12:21-21024,runattr,,,replication,#89,
General-89-20200224-18:12:21-21024,runattr,,,resultdir,results,
General-89-20200224-18:12:21-21024,runattr,,,runnumber,89,
General-89-20200224-18:12:21-21024,runattr,,,seedset,89,
General-89-20200224-18:12:21-21024,param,,,**.nUsers,10,
General-89-20200224-18:12:21-21024,param,,,**.antenna.timeslot,1ms,
General-89-20200224-18:12:21-21024,param,,,**.antenna.lambda,5ms,
General-89-20200224-18:12:21-21024,param,,,**.antenna.successProbGroup1,0.125,
General-89-20200224-18:12:21-21024,param,,,**.antenna.successProbGroup2,0.25,
General-89-20200224-18:12:21-21024,param,,,**.antenna.successProbGroup3,0.625,
General-89-20200224-18:12:21-21024,param,,,**.antenna.isBinomial,false,
General-96-20200224-18:12:32-21956,runattr,,,configname,General,
General-96-20200224-18:12:32-21956,runattr,,,datetime,20200224-18:12:32,
General-96-20200224-18:12:32-21956,runattr,,,experiment,General,
General-96-20200224-18:12:32-21956,runattr,,,inifile,omnetpp.ini,
General-96-20200224-18:12:32-21956,runattr,,,iterationvars,$0=5ms,
General-96-20200224-18:12:32-21956,runattr,,,iterationvarsf,5ms-,
General-96-20200224-18:12:32-21956,runattr,,,measurement,$0=5ms,
General-96-20200224-18:12:32-21956,runattr,,,network,CellularNetwork,
General-96-20200224-18:12:32-21956,runattr,,,processid,21956,
General-96-20200224-18:12:32-21956,runattr,,,repetition,96,
General-96-20200224-18:12:32-21956,runattr,,,replication,#96,
General-96-20200224-18:12:32-21956,runattr,,,resultdir,results,
General-96-20200224-18:12:32-21956,runattr,,,runnumber,96,
General-96-20200224-18:12:32-21956,runattr,,,seedset,96,
General-96-20200224-18:12:32-21956,param,,,**.nUsers,10,
General-96-20200224-18:12:32-21956,param,,,**.antenna.timeslot,1ms,
General-96-20200224-18:12:32-21956,param,,,**.antenna.lambda,5ms,
General-96-20200224-18:12:32-21956,param,,,**.antenna.successProbGroup1,0.125,
General-96-20200224-18:12:32-21956,param,,,**.antenna.successProbGroup2,0.25,
General-96-20200224-18:12:32-21956,param,,,**.antenna.successProbGroup3,0.625,
General-96-20200224-18:12:32-21956,param,,,**.antenna.isBinomial,false,
General-93-20200224-18:12:27-23460,runattr,,,configname,General,
General-93-20200224-18:12:27-23460,runattr,,,datetime,20200224-18:12:27,
General-93-20200224-18:12:27-23460,runattr,,,experiment,General,
General-93-20200224-18:12:27-23460,runattr,,,inifile,omnetpp.ini,
General-93-20200224-18:12:27-23460,runattr,,,iterationvars,$0=5ms,
General-93-20200224-18:12:27-23460,runattr,,,iterationvarsf,5ms-,
General-93-20200224-18:12:27-23460,runattr,,,measurement,$0=5ms,
General-93-20200224-18:12:27-23460,runattr,,,network,CellularNetwork,
General-93-20200224-18:12:27-23460,runattr,,,processid,23460,
General-93-20200224-18:12:27-23460,runattr,,,repetition,93,
General-93-20200224-18:12:27-23460,runattr,,,replication,#93,
General-93-20200224-18:12:27-23460,runattr,,,resultdir,results,
General-93-20200224-18:12:27-23460,runattr,,,runnumber,93,
General-93-20200224-18:12:27-23460,runattr,,,seedset,93,
General-93-20200224-18:12:27-23460,param,,,**.nUsers,10,
General-93-20200224-18:12:27-23460,param,,,**.antenna.timeslot,1ms,
General-93-20200224-18:12:27-23460,param,,,**.antenna.lambda,5ms,
General-93-20200224-18:12:27-23460,param,,,**.antenna.successProbGroup1,0.125,
General-93-20200224-18:12:27-23460,param,,,**.antenna.successProbGroup2,0.25,
General-93-20200224-18:12:27-23460,param,,,**.antenna.successProbGroup3,0.625,
General-93-20200224-18:12:27-23460,param,,,**.antenna.isBinomial,false,
General-98-20200224-18:12:35-14184,runattr,,,configname,General,
General-98-20200224-18:12:35-14184,runattr,,,datetime,20200224-18:12:35,
General-98-20200224-18:12:35-14184,runattr,,,experiment,General,
General-98-20200224-18:12:35-14184,runattr,,,inifile,omnetpp.ini,
General-98-20200224-18:12:35-14184,runattr,,,iterationvars,$0=5ms,
General-98-20200224-18:12:35-14184,runattr,,,iterationvarsf,5ms-,
General-98-20200224-18:12:35-14184,runattr,,,measurement,$0=5ms,
General-98-20200224-18:12:35-14184,runattr,,,network,CellularNetwork,
General-98-20200224-18:12:35-14184,runattr,,,processid,14184,
General-98-20200224-18:12:35-14184,runattr,,,repetition,98,
General-98-20200224-18:12:35-14184,runattr,,,replication,#98,
General-98-20200224-18:12:35-14184,runattr,,,resultdir,results,
General-98-20200224-18:12:35-14184,runattr,,,runnumber,98,
General-98-20200224-18:12:35-14184,runattr,,,seedset,98,
General-98-20200224-18:12:35-14184,param,,,**.nUsers,10,
General-98-20200224-18:12:35-14184,param,,,**.antenna.timeslot,1ms,
General-98-20200224-18:12:35-14184,param,,,**.antenna.lambda,5ms,
General-98-20200224-18:12:35-14184,param,,,**.antenna.successProbGroup1,0.125,
General-98-20200224-18:12:35-14184,param,,,**.antenna.successProbGroup2,0.25,
General-98-20200224-18:12:35-14184,param,,,**.antenna.successProbGroup3,0.625,
General-98-20200224-18:12:35-14184,param,,,**.antenna.isBinomial,false,
General-99-20200224-18:12:37-18784,runattr,,,configname,General,
General-99-20200224-18:12:37-18784,runattr,,,datetime,20200224-18:12:37,
General-99-20200224-18:12:37-18784,runattr,,,experiment,General,
General-99-20200224-18:12:37-18784,runattr,,,inifile,omnetpp.ini,
General-99-20200224-18:12:37-18784,runattr,,,iterationvars,$0=5ms,
General-99-20200224-18:12:37-18784,runattr,,,iterationvarsf,5ms-,
General-99-20200224-18:12:37-18784,runattr,,,measurement,$0=5ms,
General-99-20200224-18:12:37-18784,runattr,,,network,CellularNetwork,
General-99-20200224-18:12:37-18784,runattr,,,processid,18784,
General-99-20200224-18:12:37-18784,runattr,,,repetition,99,
General-99-20200224-18:12:37-18784,runattr,,,replication,#99,
General-99-20200224-18:12:37-18784,runattr,,,resultdir,results,
General-99-20200224-18:12:37-18784,runattr,,,runnumber,99,
General-99-20200224-18:12:37-18784,runattr,,,seedset,99,
General-99-20200224-18:12:37-18784,param,,,**.nUsers,10,
General-99-20200224-18:12:37-18784,param,,,**.antenna.timeslot,1ms,
General-99-20200224-18:12:37-18784,param,,,**.antenna.lambda,5ms,
General-99-20200224-18:12:37-18784,param,,,**.antenna.successProbGroup1,0.125,
General-99-20200224-18:12:37-18784,param,,,**.antenna.successProbGroup2,0.25,
General-99-20200224-18:12:37-18784,param,,,**.antenna.successProbGroup3,0.625,
General-99-20200224-18:12:37-18784,param,,,**.antenna.isBinomial,false,
General-91-20200224-18:12:24-20484,runattr,,,configname,General,
General-91-20200224-18:12:24-20484,runattr,,,datetime,20200224-18:12:24,
General-91-20200224-18:12:24-20484,runattr,,,experiment,General,
General-91-20200224-18:12:24-20484,runattr,,,inifile,omnetpp.ini,
General-91-20200224-18:12:24-20484,runattr,,,iterationvars,$0=5ms,
General-91-20200224-18:12:24-20484,runattr,,,iterationvarsf,5ms-,
General-91-20200224-18:12:24-20484,runattr,,,measurement,$0=5ms,
General-91-20200224-18:12:24-20484,runattr,,,network,CellularNetwork,
General-91-20200224-18:12:24-20484,runattr,,,processid,20484,
General-91-20200224-18:12:24-20484,runattr,,,repetition,91,
General-91-20200224-18:12:24-20484,runattr,,,replication,#91,
General-91-20200224-18:12:24-20484,runattr,,,resultdir,results,
General-91-20200224-18:12:24-20484,runattr,,,runnumber,91,
General-91-20200224-18:12:24-20484,runattr,,,seedset,91,
General-91-20200224-18:12:24-20484,param,,,**.nUsers,10,
General-91-20200224-18:12:24-20484,param,,,**.antenna.timeslot,1ms,
General-91-20200224-18:12:24-20484,param,,,**.antenna.lambda,5ms,
General-91-20200224-18:12:24-20484,param,,,**.antenna.successProbGroup1,0.125,
General-91-20200224-18:12:24-20484,param,,,**.antenna.successProbGroup2,0.25,
General-91-20200224-18:12:24-20484,param,,,**.antenna.successProbGroup3,0.625,
General-91-20200224-18:12:24-20484,param,,,**.antenna.isBinomial,false,
General-85-20200224-18:12:14-11188,runattr,,,configname,General,
General-85-20200224-18:12:14-11188,runattr,,,datetime,20200224-18:12:14,
General-85-20200224-18:12:14-11188,runattr,,,experiment,General,
General-85-20200224-18:12:14-11188,runattr,,,inifile,omnetpp.ini,
General-85-20200224-18:12:14-11188,runattr,,,iterationvars,$0=5ms,
General-85-20200224-18:12:14-11188,runattr,,,iterationvarsf,5ms-,
General-85-20200224-18:12:14-11188,runattr,,,measurement,$0=5ms,
General-85-20200224-18:12:14-11188,runattr,,,network,CellularNetwork,
General-85-20200224-18:12:14-11188,runattr,,,processid,11188,
General-85-20200224-18:12:14-11188,runattr,,,repetition,85,
General-85-20200224-18:12:14-11188,runattr,,,replication,#85,
General-85-20200224-18:12:14-11188,runattr,,,resultdir,results,
General-85-20200224-18:12:14-11188,runattr,,,runnumber,85,
General-85-20200224-18:12:14-11188,runattr,,,seedset,85,
General-85-20200224-18:12:14-11188,param,,,**.nUsers,10,
General-85-20200224-18:12:14-11188,param,,,**.antenna.timeslot,1ms,
General-85-20200224-18:12:14-11188,param,,,**.antenna.lambda,5ms,
General-85-20200224-18:12:14-11188,param,,,**.antenna.successProbGroup1,0.125,
General-85-20200224-18:12:14-11188,param,,,**.antenna.successProbGroup2,0.25,
General-85-20200224-18:12:14-11188,param,,,**.antenna.successProbGroup3,0.625,
General-85-20200224-18:12:14-11188,param,,,**.antenna.isBinomial,false,
General-97-20200224-18:12:34-22548,runattr,,,configname,General,
General-97-20200224-18:12:34-22548,runattr,,,datetime,20200224-18:12:34,
General-97-20200224-18:12:34-22548,runattr,,,experiment,General,
General-97-20200224-18:12:34-22548,runattr,,,inifile,omnetpp.ini,
General-97-20200224-18:12:34-22548,runattr,,,iterationvars,$0=5ms,
General-97-20200224-18:12:34-22548,runattr,,,iterationvarsf,5ms-,
General-97-20200224-18:12:34-22548,runattr,,,measurement,$0=5ms,
General-97-20200224-18:12:34-22548,runattr,,,network,CellularNetwork,
General-97-20200224-18:12:34-22548,runattr,,,processid,22548,
General-97-20200224-18:12:34-22548,runattr,,,repetition,97,
General-97-20200224-18:12:34-22548,runattr,,,replication,#97,
General-97-20200224-18:12:34-22548,runattr,,,resultdir,results,
General-97-20200224-18:12:34-22548,runattr,,,runnumber,97,
General-97-20200224-18:12:34-22548,runattr,,,seedset,97,
General-97-20200224-18:12:34-22548,param,,,**.nUsers,10,
General-97-20200224-18:12:34-22548,param,,,**.antenna.timeslot,1ms,
General-97-20200224-18:12:34-22548,param,,,**.antenna.lambda,5ms,
General-97-20200224-18:12:34-22548,param,,,**.antenna.successProbGroup1,0.125,
General-97-20200224-18:12:34-22548,param,,,**.antenna.successProbGroup2,0.25,
General-97-20200224-18:12:34-22548,param,,,**.antenna.successProbGroup3,0.625,
General-97-20200224-18:12:34-22548,param,,,**.antenna.isBinomial,false,
General-92-20200224-18:12:26-12672,runattr,,,configname,General,
General-92-20200224-18:12:26-12672,runattr,,,datetime,20200224-18:12:26,
General-92-20200224-18:12:26-12672,runattr,,,experiment,General,
General-92-20200224-18:12:26-12672,runattr,,,inifile,omnetpp.ini,
General-92-20200224-18:12:26-12672,runattr,,,iterationvars,$0=5ms,
General-92-20200224-18:12:26-12672,runattr,,,iterationvarsf,5ms-,
General-92-20200224-18:12:26-12672,runattr,,,measurement,$0=5ms,
General-92-20200224-18:12:26-12672,runattr,,,network,CellularNetwork,
General-92-20200224-18:12:26-12672,runattr,,,processid,12672,
General-92-20200224-18:12:26-12672,runattr,,,repetition,92,
