run,type,module,name,attrname,attrvalue,value
General-76-20200127-18:38:54-22964,runattr,,,network,CellularNetwork,
General-76-20200127-18:38:54-22964,runattr,,,processid,22964,
General-76-20200127-18:38:54-22964,runattr,,,repetition,76,
General-76-20200127-18:38:54-22964,runattr,,,replication,#76,
General-76-20200127-18:38:54-22964,runattr,,,resultdir,results,
General-76-20200127-18:38:54-22964,runattr,,,runnumber,76,
General-76-20200127-18:38:54-22964,runattr,,,seedset,76,
General-76-20200127-18:38:54-22964,param,,,**.nUsers,10,
General-76-20200127-18:38:54-22964,param,,,**.antenna.timeslot,1ms,
General-76-20200127-18:38:54-22964,param,,,**.antenna.lambda,5ms,
General-76-20200127-18:38:54-22964,param,,,**.antenna.successProbGroup1,0.2,
General-76-20200127-18:38:54-22964,param,,,**.antenna.successProbGroup2,0.5,
General-76-20200127-18:38:54-22964,param,,,**.antenna.successProbGroup3,0.9,
General-76-20200127-18:38:54-22964,param,,,**.antenna.isBinomial,false,
General-60-20200127-18:37:49-25056,runattr,,,configname,General,
General-60-20200127-18:37:49-25056,runattr,,,datetime,20200127-18:37:49,
General-60-20200127-18:37:49-25056,runattr,,,experiment,General,
General-60-20200127-18:37:49-25056,runattr,,,inifile,omnetpp.ini,
General-60-20200127-18:37:49-25056,runattr,,,iterationvars,,
General-60-20200127-18:37:49-25056,runattr,,,iterationvarsf,,
General-60-20200127-18:37:49-25056,runattr,,,measurement,,
General-60-20200127-18:37:49-25056,runattr,,,network,CellularNetwork,
General-60-20200127-18:37:49-25056,runattr,,,processid,25056,
General-60-20200127-18:37:49-25056,runattr,,,repetition,60,
General-60-20200127-18:37:49-25056,runattr,,,replication,#60,
General-60-20200127-18:37:49-25056,runattr,,,resultdir,results,
General-60-20200127-18:37:49-25056,runattr,,,runnumber,60,
General-60-20200127-18:37:49-25056,runattr,,,seedset,60,
General-60-20200127-18:37:49-25056,param,,,**.nUsers,10,
General-60-20200127-18:37:49-25056,param,,,**.antenna.timeslot,1ms,
General-60-20200127-18:37:49-25056,param,,,**.antenna.lambda,5ms,
General-60-20200127-18:37:49-25056,param,,,**.antenna.successProbGroup1,0.2,
General-60-20200127-18:37:49-25056,param,,,**.antenna.successProbGroup2,0.5,
General-60-20200127-18:37:49-25056,param,,,**.antenna.successProbGroup3,0.9,
General-60-20200127-18:37:49-25056,param,,,**.antenna.isBinomial,false,
General-62-20200127-18:37:57-24108,runattr,,,configname,General,
General-62-20200127-18:37:57-24108,runattr,,,datetime,20200127-18:37:57,
General-62-20200127-18:37:57-24108,runattr,,,experiment,General,
General-62-20200127-18:37:57-24108,runattr,,,inifile,omnetpp.ini,
General-62-20200127-18:37:57-24108,runattr,,,iterationvars,,
General-62-20200127-18:37:57-24108,runattr,,,iterationvarsf,,
General-62-20200127-18:37:57-24108,runattr,,,measurement,,
General-62-20200127-18:37:57-24108,runattr,,,network,CellularNetwork,
General-62-20200127-18:37:57-24108,runattr,,,processid,24108,
General-62-20200127-18:37:57-24108,runattr,,,repetition,62,
General-62-20200127-18:37:57-24108,runattr,,,replication,#62,
General-62-20200127-18:37:57-24108,runattr,,,resultdir,results,
General-62-20200127-18:37:57-24108,runattr,,,runnumber,62,
General-62-20200127-18:37:57-24108,runattr,,,seedset,62,
General-62-20200127-18:37:57-24108,param,,,**.nUsers,10,
General-62-20200127-18:37:57-24108,param,,,**.antenna.timeslot,1ms,
General-62-20200127-18:37:57-24108,param,,,**.antenna.lambda,5ms,
General-62-20200127-18:37:57-24108,param,,,**.antenna.successProbGroup1,0.2,
General-62-20200127-18:37:57-24108,param,,,**.antenna.successProbGroup2,0.5,
General-62-20200127-18:37:57-24108,param,,,**.antenna.successProbGroup3,0.9,
General-62-20200127-18:37:57-24108,param,,,**.antenna.isBinomial,false,
General-59-20200127-18:37:45-14568,runattr,,,configname,General,
General-59-20200127-18:37:45-14568,runattr,,,datetime,20200127-18:37:45,
General-59-20200127-18:37:45-14568,runattr,,,experiment,General,
General-59-20200127-18:37:45-14568,runattr,,,inifile,omnetpp.ini,
General-59-20200127-18:37:45-14568,runattr,,,iterationvars,,
General-59-20200127-18:37:45-14568,runattr,,,iterationvarsf,,
General-59-20200127-18:37:45-14568,runattr,,,measurement,,
General-59-20200127-18:37:45-14568,runattr,,,network,CellularNetwork,
General-59-20200127-18:37:45-14568,runattr,,,processid,14568,
General-59-20200127-18:37:45-14568,runattr,,,repetition,59,
General-59-20200127-18:37:45-14568,runattr,,,replication,#59,
General-59-20200127-18:37:45-14568,runattr,,,resultdir,results,
General-59-20200127-18:37:45-14568,runattr,,,runnumber,59,
General-59-20200127-18:37:45-14568,runattr,,,seedset,59,
General-59-20200127-18:37:45-14568,param,,,**.nUsers,10,
General-59-20200127-18:37:45-14568,param,,,**.antenna.timeslot,1ms,
General-59-20200127-18:37:45-14568,param,,,**.antenna.lambda,5ms,
General-59-20200127-18:37:45-14568,param,,,**.antenna.successProbGroup1,0.2,
General-59-20200127-18:37:45-14568,param,,,**.antenna.successProbGroup2,0.5,
General-59-20200127-18:37:45-14568,param,,,**.antenna.successProbGroup3,0.9,
General-59-20200127-18:37:45-14568,param,,,**.antenna.isBinomial,false,
General-78-20200127-18:39:03-9072,runattr,,,configname,General,
General-78-20200127-18:39:03-9072,runattr,,,datetime,20200127-18:39:03,
General-78-20200127-18:39:03-9072,runattr,,,experiment,General,
General-78-20200127-18:39:03-9072,runattr,,,inifile,omnetpp.ini,
General-78-20200127-18:39:03-9072,runattr,,,iterationvars,,
General-78-20200127-18:39:03-9072,runattr,,,iterationvarsf,,
General-78-20200127-18:39:03-9072,runattr,,,measurement,,
General-78-20200127-18:39:03-9072,runattr,,,network,CellularNetwork,
General-78-20200127-18:39:03-9072,runattr,,,processid,9072,
General-78-20200127-18:39:03-9072,runattr,,,repetition,78,
General-78-20200127-18:39:03-9072,runattr,,,replication,#78,
General-78-20200127-18:39:03-9072,runattr,,,resultdir,results,
General-78-20200127-18:39:03-9072,runattr,,,runnumber,78,
General-78-20200127-18:39:03-9072,runattr,,,seedset,78,
General-78-20200127-18:39:03-9072,param,,,**.nUsers,10,
General-78-20200127-18:39:03-9072,param,,,**.antenna.timeslot,1ms,
General-78-20200127-18:39:03-9072,param,,,**.antenna.lambda,5ms,
General-78-20200127-18:39:03-9072,param,,,**.antenna.successProbGroup1,0.2,
General-78-20200127-18:39:03-9072,param,,,**.antenna.successProbGroup2,0.5,
General-78-20200127-18:39:03-9072,param,,,**.antenna.successProbGroup3,0.9,
General-78-20200127-18:39:03-9072,param,,,**.antenna.isBinomial,false,
General-58-20200127-18:37:41-25456,runattr,,,configname,General,
General-58-20200127-18:37:41-25456,runattr,,,datetime,20200127-18:37:41,
General-58-20200127-18:37:41-25456,runattr,,,experiment,General,
General-58-20200127-18:37:41-25456,runattr,,,inifile,omnetpp.ini,
General-58-20200127-18:37:41-25456,runattr,,,iterationvars,,
General-58-20200127-18:37:41-25456,runattr,,,iterationvarsf,,
General-58-20200127-18:37:41-25456,runattr,,,measurement,,
General-58-20200127-18:37:41-25456,runattr,,,network,CellularNetwork,
General-58-20200127-18:37:41-25456,runattr,,,processid,25456,
General-58-20200127-18:37:41-25456,runattr,,,repetition,58,
General-58-20200127-18:37:41-25456,runattr,,,replication,#58,
General-58-20200127-18:37:41-25456,runattr,,,resultdir,results,
General-58-20200127-18:37:41-25456,runattr,,,runnumber,58,
General-58-20200127-18:37:41-25456,runattr,,,seedset,58,
General-58-20200127-18:37:41-25456,param,,,**.nUsers,10,
General-58-20200127-18:37:41-25456,param,,,**.antenna.timeslot,1ms,
General-58-20200127-18:37:41-25456,param,,,**.antenna.lambda,5ms,
General-58-20200127-18:37:41-25456,param,,,**.antenna.successProbGroup1,0.2,
General-58-20200127-18:37:41-25456,param,,,**.antenna.successProbGroup2,0.5,
General-58-20200127-18:37:41-25456,param,,,**.antenna.successProbGroup3,0.9,
General-58-20200127-18:37:41-25456,param,,,**.antenna.isBinomial,false,
General-72-20200127-18:38:38-14264,runattr,,,configname,General,
General-72-20200127-18:38:38-14264,runattr,,,datetime,20200127-18:38:38,
General-72-20200127-18:38:38-14264,runattr,,,experiment,General,
General-72-20200127-18:38:38-14264,runattr,,,inifile,omnetpp.ini,
General-72-20200127-18:38:38-14264,runattr,,,iterationvars,,
General-72-20200127-18:38:38-14264,runattr,,,iterationvarsf,,
General-72-20200127-18:38:38-14264,runattr,,,measurement,,
General-72-20200127-18:38:38-14264,runattr,,,network,CellularNetwork,
General-72-20200127-18:38:38-14264,runattr,,,processid,14264,
General-72-20200127-18:38:38-14264,runattr,,,repetition,72,
General-72-20200127-18:38:38-14264,runattr,,,replication,#72,
General-72-20200127-18:38:38-14264,runattr,,,resultdir,results,
General-72-20200127-18:38:38-14264,runattr,,,runnumber,72,
General-72-20200127-18:38:38-14264,runattr,,,seedset,72,
General-72-20200127-18:38:38-14264,param,,,**.nUsers,10,
General-72-20200127-18:38:38-14264,param,,,**.antenna.timeslot,1ms,
General-72-20200127-18:38:38-14264,param,,,**.antenna.lambda,5ms,
General-72-20200127-18:38:38-14264,param,,,**.antenna.successProbGroup1,0.2,
General-72-20200127-18:38:38-14264,param,,,**.antenna.successProbGroup2,0.5,
General-72-20200127-18:38:38-14264,param,,,**.antenna.successProbGroup3,0.9,
General-72-20200127-18:38:38-14264,param,,,**.antenna.isBinomial,false,
General-66-20200127-18:38:14-24688,runattr,,,configname,General,
General-66-20200127-18:38:14-24688,runattr,,,datetime,20200127-18:38:14,
General-66-20200127-18:38:14-24688,runattr,,,experiment,General,
General-66-20200127-18:38:14-24688,runattr,,,inifile,omnetpp.ini,
General-66-20200127-18:38:14-24688,runattr,,,iterationvars,,
General-66-20200127-18:38:14-24688,runattr,,,iterationvarsf,,
General-66-20200127-18:38:14-24688,runattr,,,measurement,,
General-66-20200127-18:38:14-24688,runattr,,,network,CellularNetwork,
General-66-20200127-18:38:14-24688,runattr,,,processid,24688,
General-66-20200127-18:38:14-24688,runattr,,,repetition,66,
General-66-20200127-18:38:14-24688,runattr,,,replication,#66,
General-66-20200127-18:38:14-24688,runattr,,,resultdir,results,
General-66-20200127-18:38:14-24688,runattr,,,runnumber,66,
General-66-20200127-18:38:14-24688,runattr,,,seedset,66,
General-66-20200127-18:38:14-24688,param,,,**.nUsers,10,
General-66-20200127-18:38:14-24688,param,,,**.antenna.timeslot,1ms,
General-66-20200127-18:38:14-24688,param,,,**.antenna.lambda,5ms,
General-66-20200127-18:38:14-24688,param,,,**.antenna.successProbGroup1,0.2,
General-66-20200127-18:38:14-24688,param,,,**.antenna.successProbGroup2,0.5,
General-66-20200127-18:38:14-24688,param,,,**.antenna.successProbGroup3,0.9,
General-66-20200127-18:38:14-24688,param,,,**.antenna.isBinomial,false,
General-46-20200127-18:36:08-25420,runattr,,,configname,General,
General-46-20200127-18:36:08-25420,runattr,,,datetime,20200127-18:36:08,
General-46-20200127-18:36:08-25420,runattr,,,experiment,General,
General-46-20200127-18:36:08-25420,runattr,,,inifile,omnetpp.ini,
General-46-20200127-18:36:08-25420,runattr,,,iterationvars,,
General-46-20200127-18:36:08-25420,runattr,,,iterationvarsf,,
General-46-20200127-18:36:08-25420,runattr,,,measurement,,
General-46-20200127-18:36:08-25420,runattr,,,network,CellularNetwork,
General-46-20200127-18:36:08-25420,runattr,,,processid,25420,
General-46-20200127-18:36:08-25420,runattr,,,repetition,46,
General-46-20200127-18:36:08-25420,runattr,,,replication,#46,
General-46-20200127-18:36:08-25420,runattr,,,resultdir,results,
General-46-20200127-18:36:08-25420,runattr,,,runnumber,46,
General-46-20200127-18:36:08-25420,runattr,,,seedset,46,
General-46-20200127-18:36:08-25420,param,,,**.nUsers,10,
General-46-20200127-18:36:08-25420,param,,,**.antenna.timeslot,1ms,
General-46-20200127-18:36:08-25420,param,,,**.antenna.lambda,5ms,
General-46-20200127-18:36:08-25420,param,,,**.antenna.successProbGroup1,0.2,
General-46-20200127-18:36:08-25420,param,,,**.antenna.successProbGroup2,0.5,
General-46-20200127-18:36:08-25420,param,,,**.antenna.successProbGroup3,0.9,
General-46-20200127-18:36:08-25420,param,,,**.antenna.isBinomial,false,
General-52-20200127-18:36:54-25212,runattr,,,configname,General,
General-52-20200127-18:36:54-25212,runattr,,,datetime,20200127-18:36:54,
General-52-20200127-18:36:54-25212,runattr,,,experiment,General,
General-52-20200127-18:36:54-25212,runattr,,,inifile,omnetpp.ini,
General-52-20200127-18:36:54-25212,runattr,,,iterationvars,,
General-52-20200127-18:36:54-25212,runattr,,,iterationvarsf,,
General-52-20200127-18:36:54-25212,runattr,,,measurement,,
General-52-20200127-18:36:54-25212,runattr,,,network,CellularNetwork,
General-52-20200127-18:36:54-25212,runattr,,,processid,25212,
General-52-20200127-18:36:54-25212,runattr,,,repetition,52,
General-52-20200127-18:36:54-25212,runattr,,,replication,#52,
General-52-20200127-18:36:54-25212,runattr,,,resultdir,results,
General-52-20200127-18:36:54-25212,runattr,,,runnumber,52,
General-52-20200127-18:36:54-25212,runattr,,,seedset,52,
General-52-20200127-18:36:54-25212,param,,,**.nUsers,10,
General-52-20200127-18:36:54-25212,param,,,**.antenna.timeslot,1ms,
General-52-20200127-18:36:54-25212,param,,,**.antenna.lambda,5ms,
General-52-20200127-18:36:54-25212,param,,,**.antenna.successProbGroup1,0.2,
General-52-20200127-18:36:54-25212,param,,,**.antenna.successProbGroup2,0.5,
General-52-20200127-18:36:54-25212,param,,,**.antenna.successProbGroup3,0.9,
General-52-20200127-18:36:54-25212,param,,,**.antenna.isBinomial,false,
General-71-20200127-18:38:34-20412,runattr,,,configname,General,
General-71-20200127-18:38:34-20412,runattr,,,datetime,20200127-18:38:34,
General-71-20200127-18:38:34-20412,runattr,,,experiment,General,
General-71-20200127-18:38:34-20412,runattr,,,inifile,omnetpp.ini,
General-71-20200127-18:38:34-20412,runattr,,,iterationvars,,
General-71-20200127-18:38:34-20412,runattr,,,iterationvarsf,,
General-71-20200127-18:38:34-20412,runattr,,,measurement,,
General-71-20200127-18:38:34-20412,runattr,,,network,CellularNetwork,
General-71-20200127-18:38:34-20412,runattr,,,processid,20412,
General-71-20200127-18:38:34-20412,runattr,,,repetition,71,
General-71-20200127-18:38:34-20412,runattr,,,replication,#71,
General-71-20200127-18:38:34-20412,runattr,,,resultdir,results,
General-71-20200127-18:38:34-20412,runattr,,,runnumber,71,
General-71-20200127-18:38:34-20412,runattr,,,seedset,71,
General-71-20200127-18:38:34-20412,param,,,**.nUsers,10,
General-71-20200127-18:38:34-20412,param,,,**.antenna.timeslot,1ms,
General-71-20200127-18:38:34-20412,param,,,**.antenna.lambda,5ms,
General-71-20200127-18:38:34-20412,param,,,**.antenna.successProbGroup1,0.2,
General-71-20200127-18:38:34-20412,param,,,**.antenna.successProbGroup2,0.5,
General-71-20200127-18:38:34-20412,param,,,**.antenna.successProbGroup3,0.9,
General-71-20200127-18:38:34-20412,param,,,**.antenna.isBinomial,false,
General-77-20200127-18:38:58-23708,runattr,,,configname,General,
General-77-20200127-18:38:58-23708,runattr,,,datetime,20200127-18:38:58,
General-77-20200127-18:38:58-23708,runattr,,,experiment,General,
General-77-20200127-18:38:58-23708,runattr,,,inifile,omnetpp.ini,
General-77-20200127-18:38:58-23708,runattr,,,iterationvars,,
General-77-20200127-18:38:58-23708,runattr,,,iterationvarsf,,
General-77-20200127-18:38:58-23708,runattr,,,measurement,,
General-77-20200127-18:38:58-23708,runattr,,,network,CellularNetwork,
General-77-20200127-18:38:58-23708,runattr,,,processid,23708,
General-77-20200127-18:38:58-23708,runattr,,,repetition,77,
General-77-20200127-18:38:58-23708,runattr,,,replication,#77,
General-77-20200127-18:38:58-23708,runattr,,,resultdir,results,
General-77-20200127-18:38:58-23708,runattr,,,runnumber,77,
General-77-20200127-18:38:58-23708,runattr,,,seedset,77,
General-77-20200127-18:38:58-23708,param,,,**.nUsers,10,
General-77-20200127-18:38:58-23708,param,,,**.antenna.timeslot,1ms,
General-77-20200127-18:38:58-23708,param,,,**.antenna.lambda,5ms,
General-77-20200127-18:38:58-23708,param,,,**.antenna.successProbGroup1,0.2,
General-77-20200127-18:38:58-23708,param,,,**.antenna.successProbGroup2,0.5,
General-77-20200127-18:38:58-23708,param,,,**.antenna.successProbGroup3,0.9,
General-77-20200127-18:38:58-23708,param,,,**.antenna.isBinomial,false,
General-5-20200127-18:30:24-22756,runattr,,,configname,General,
General-5-20200127-18:30:24-22756,runattr,,,datetime,20200127-18:30:24,
General-5-20200127-18:30:24-22756,runattr,,,experiment,General,
General-5-20200127-18:30:24-22756,runattr,,,inifile,omnetpp.ini,
General-5-20200127-18:30:24-22756,runattr,,,iterationvars,,
General-5-20200127-18:30:24-22756,runattr,,,iterationvarsf,,
General-5-20200127-18:30:24-22756,runattr,,,measurement,,
General-5-20200127-18:30:24-22756,runattr,,,network,CellularNetwork,
General-5-20200127-18:30:24-22756,runattr,,,processid,22756,
General-5-20200127-18:30:24-22756,runattr,,,repetition,5,
General-5-20200127-18:30:24-22756,runattr,,,replication,#5,
General-5-20200127-18:30:24-22756,runattr,,,resultdir,results,
General-5-20200127-18:30:24-22756,runattr,,,runnumber,5,
General-5-20200127-18:30:24-22756,runattr,,,seedset,5,
General-5-20200127-18:30:24-22756,param,,,**.nUsers,10,
General-5-20200127-18:30:24-22756,param,,,**.antenna.timeslot,1ms,
General-5-20200127-18:30:24-22756,param,,,**.antenna.lambda,5ms,
General-5-20200127-18:30:24-22756,param,,,**.antenna.successProbGroup1,0.2,
General-5-20200127-18:30:24-22756,param,,,**.antenna.successProbGroup2,0.5,
General-5-20200127-18:30:24-22756,param,,,**.antenna.successProbGroup3,0.9,
General-5-20200127-18:30:24-22756,param,,,**.antenna.isBinomial,false,
General-43-20200127-18:35:40-24804,runattr,,,configname,General,
General-43-20200127-18:35:40-24804,runattr,,,datetime,20200127-18:35:40,
General-43-20200127-18:35:40-24804,runattr,,,experiment,General,
General-43-20200127-18:35:40-24804,runattr,,,inifile,omnetpp.ini,
General-43-20200127-18:35:40-24804,runattr,,,iterationvars,,
General-43-20200127-18:35:40-24804,runattr,,,iterationvarsf,,
General-43-20200127-18:35:40-24804,runattr,,,measurement,,
General-43-20200127-18:35:40-24804,runattr,,,network,CellularNetwork,
General-43-20200127-18:35:40-24804,runattr,,,processid,24804,
General-43-20200127-18:35:40-24804,runattr,,,repetition,43,
General-43-20200127-18:35:40-24804,runattr,,,replication,#43,
General-43-20200127-18:35:40-24804,runattr,,,resultdir,results,
General-43-20200127-18:35:40-24804,runattr,,,runnumber,43,
General-43-20200127-18:35:40-24804,runattr,,,seedset,43,
General-43-20200127-18:35:40-24804,param,,,**.nUsers,10,
General-43-20200127-18:35:40-24804,param,,,**.antenna.timeslot,1ms,
General-43-20200127-18:35:40-24804,param,,,**.antenna.lambda,5ms,
General-43-20200127-18:35:40-24804,param,,,**.antenna.successProbGroup1,0.2,
General-43-20200127-18:35:40-24804,param,,,**.antenna.successProbGroup2,0.5,
General-43-20200127-18:35:40-24804,param,,,**.antenna.successProbGroup3,0.9,
General-43-20200127-18:35:40-24804,param,,,**.antenna.isBinomial,false,
General-82-20200127-18:39:23-25336,runattr,,,configname,General,
General-82-20200127-18:39:23-25336,runattr,,,datetime,20200127-18:39:23,
General-82-20200127-18:39:23-25336,runattr,,,experiment,General,
General-82-20200127-18:39:23-25336,runattr,,,inifile,omnetpp.ini,
General-82-20200127-18:39:23-25336,runattr,,,iterationvars,,
General-82-20200127-18:39:23-25336,runattr,,,iterationvarsf,,
General-82-20200127-18:39:23-25336,runattr,,,measurement,,
General-82-20200127-18:39:23-25336,runattr,,,network,CellularNetwork,
General-82-20200127-18:39:23-25336,runattr,,,processid,25336,
General-82-20200127-18:39:23-25336,runattr,,,repetition,82,
General-82-20200127-18:39:23-25336,runattr,,,replication,#82,
General-82-20200127-18:39:23-25336,runattr,,,resultdir,results,
General-82-20200127-18:39:23-25336,runattr,,,runnumber,82,
General-82-20200127-18:39:23-25336,runattr,,,seedset,82,
General-82-20200127-18:39:23-25336,param,,,**.nUsers,10,
General-82-20200127-18:39:23-25336,param,,,**.antenna.timeslot,1ms,
General-82-20200127-18:39:23-25336,param,,,**.antenna.lambda,5ms,
General-82-20200127-18:39:23-25336,param,,,**.antenna.successProbGroup1,0.2,
General-82-20200127-18:39:23-25336,param,,,**.antenna.successProbGroup2,0.5,
General-82-20200127-18:39:23-25336,param,,,**.antenna.successProbGroup3,0.9,
General-82-20200127-18:39:23-25336,param,,,**.antenna.isBinomial,false,
General-84-20200127-18:39:32-21028,runattr,,,configname,General,
General-84-20200127-18:39:32-21028,runattr,,,datetime,20200127-18:39:32,
General-84-20200127-18:39:32-21028,runattr,,,experiment,General,
General-84-20200127-18:39:32-21028,runattr,,,inifile,omnetpp.ini,
General-84-20200127-18:39:32-21028,runattr,,,iterationvars,,
General-84-20200127-18:39:32-21028,runattr,,,iterationvarsf,,
General-84-20200127-18:39:32-21028,runattr,,,measurement,,
General-84-20200127-18:39:32-21028,runattr,,,network,CellularNetwork,
General-84-20200127-18:39:32-21028,runattr,,,processid,21028,
General-84-20200127-18:39:32-21028,runattr,,,repetition,84,
General-84-20200127-18:39:32-21028,runattr,,,replication,#84,
General-84-20200127-18:39:32-21028,runattr,,,resultdir,results,
General-84-20200127-18:39:32-21028,runattr,,,runnumber,84,
General-84-20200127-18:39:32-21028,runattr,,,seedset,84,
General-84-20200127-18:39:32-21028,param,,,**.nUsers,10,
General-84-20200127-18:39:32-21028,param,,,**.antenna.timeslot,1ms,
General-84-20200127-18:39:32-21028,param,,,**.antenna.lambda,5ms,
General-84-20200127-18:39:32-21028,param,,,**.antenna.successProbGroup1,0.2,
General-84-20200127-18:39:32-21028,param,,,**.antenna.successProbGroup2,0.5,
General-84-20200127-18:39:32-21028,param,,,**.antenna.successProbGroup3,0.9,
General-84-20200127-18:39:32-21028,param,,,**.antenna.isBinomial,false,
General-48-20200127-18:36:24-23880,runattr,,,configname,General,
General-48-20200127-18:36:24-23880,runattr,,,datetime,20200127-18:36:24,
General-48-20200127-18:36:24-23880,runattr,,,experiment,General,
General-48-20200127-18:36:24-23880,runattr,,,inifile,omnetpp.ini,
General-48-20200127-18:36:24-23880,runattr,,,iterationvars,,
General-48-20200127-18:36:24-23880,runattr,,,iterationvarsf,,
General-48-20200127-18:36:24-23880,runattr,,,measurement,,
General-48-20200127-18:36:24-23880,runattr,,,network,CellularNetwork,
General-48-20200127-18:36:24-23880,runattr,,,processid,23880,
General-48-20200127-18:36:24-23880,runattr,,,repetition,48,
General-48-20200127-18:36:24-23880,runattr,,,replication,#48,
General-48-20200127-18:36:24-23880,runattr,,,resultdir,results,
General-48-20200127-18:36:24-23880,runattr,,,runnumber,48,
General-48-20200127-18:36:24-23880,runattr,,,seedset,48,
General-48-20200127-18:36:24-23880,param,,,**.nUsers,10,
General-48-20200127-18:36:24-23880,param,,,**.antenna.timeslot,1ms,
General-48-20200127-18:36:24-23880,param,,,**.antenna.lambda,5ms,
General-48-20200127-18:36:24-23880,param,,,**.antenna.successProbGroup1,0.2,
General-48-20200127-18:36:24-23880,param,,,**.antenna.successProbGroup2,0.5,
General-48-20200127-18:36:24-23880,param,,,**.antenna.successProbGroup3,0.9,
General-48-20200127-18:36:24-23880,param,,,**.antenna.isBinomial,false,
General-56-20200127-18:37:25-11700,runattr,,,configname,General,
General-56-20200127-18:37:25-11700,runattr,,,datetime,20200127-18:37:25,
General-56-20200127-18:37:25-11700,runattr,,,experiment,General,
General-56-20200127-18:37:25-11700,runattr,,,inifile,omnetpp.ini,
General-56-20200127-18:37:25-11700,runattr,,,iterationvars,,
General-56-20200127-18:37:25-11700,runattr,,,iterationvarsf,,
General-56-20200127-18:37:25-11700,runattr,,,measurement,,
General-56-20200127-18:37:25-11700,runattr,,,network,CellularNetwork,
General-56-20200127-18:37:25-11700,runattr,,,processid,11700,
General-56-20200127-18:37:25-11700,runattr,,,repetition,56,
General-56-20200127-18:37:25-11700,runattr,,,replication,#56,
General-56-20200127-18:37:25-11700,runattr,,,resultdir,results,
General-56-20200127-18:37:25-11700,runattr,,,runnumber,56,
General-56-20200127-18:37:25-11700,runattr,,,seedset,56,
General-56-20200127-18:37:25-11700,param,,,**.nUsers,10,
General-56-20200127-18:37:25-11700,param,,,**.antenna.timeslot,1ms,
General-56-20200127-18:37:25-11700,param,,,**.antenna.lambda,5ms,
General-56-20200127-18:37:25-11700,param,,,**.antenna.successProbGroup1,0.2,
General-56-20200127-18:37:25-11700,param,,,**.antenna.successProbGroup2,0.5,
General-56-20200127-18:37:25-11700,param,,,**.antenna.successProbGroup3,0.9,
General-56-20200127-18:37:25-11700,param,,,**.antenna.isBinomial,false,
General-73-20200127-18:38:42-24392,runattr,,,configname,General,
General-73-20200127-18:38:42-24392,runattr,,,datetime,20200127-18:38:42,
General-73-20200127-18:38:42-24392,runattr,,,experiment,General,
General-73-20200127-18:38:42-24392,runattr,,,inifile,omnetpp.ini,
General-73-20200127-18:38:42-24392,runattr,,,iterationvars,,
General-73-20200127-18:38:42-24392,runattr,,,iterationvarsf,,
General-73-20200127-18:38:42-24392,runattr,,,measurement,,
General-73-20200127-18:38:42-24392,runattr,,,network,CellularNetwork,
General-73-20200127-18:38:42-24392,runattr,,,processid,24392,
General-73-20200127-18:38:42-24392,runattr,,,repetition,73,
General-73-20200127-18:38:42-24392,runattr,,,replication,#73,
General-73-20200127-18:38:42-24392,runattr,,,resultdir,results,
General-73-20200127-18:38:42-24392,runattr,,,runnumber,73,
General-73-20200127-18:38:42-24392,runattr,,,seedset,73,
General-73-20200127-18:38:42-24392,param,,,**.nUsers,10,
General-73-20200127-18:38:42-24392,param,,,**.antenna.timeslot,1ms,
General-73-20200127-18:38:42-24392,param,,,**.antenna.lambda,5ms,
General-73-20200127-18:38:42-24392,param,,,**.antenna.successProbGroup1,0.2,
General-73-20200127-18:38:42-24392,param,,,**.antenna.successProbGroup2,0.5,
General-73-20200127-18:38:42-24392,param,,,**.antenna.successProbGroup3,0.9,
General-73-20200127-18:38:42-24392,param,,,**.antenna.isBinomial,false,
General-45-20200127-18:35:59-24440,runattr,,,configname,General,
General-45-20200127-18:35:59-24440,runattr,,,datetime,20200127-18:35:59,
General-45-20200127-18:35:59-24440,runattr,,,experiment,General,
General-45-20200127-18:35:59-24440,runattr,,,inifile,omnetpp.ini,
General-45-20200127-18:35:59-24440,runattr,,,iterationvars,,
General-45-20200127-18:35:59-24440,runattr,,,iterationvarsf,,
General-45-20200127-18:35:59-24440,runattr,,,measurement,,
General-45-20200127-18:35:59-24440,runattr,,,network,CellularNetwork,
General-45-20200127-18:35:59-24440,runattr,,,processid,24440,
General-45-20200127-18:35:59-24440,runattr,,,repetition,45,
General-45-20200127-18:35:59-24440,runattr,,,replication,#45,
General-45-20200127-18:35:59-24440,runattr,,,resultdir,results,
General-45-20200127-18:35:59-24440,runattr,,,runnumber,45,
General-45-20200127-18:35:59-24440,runattr,,,seedset,45,
General-45-20200127-18:35:59-24440,param,,,**.nUsers,10,
General-45-20200127-18:35:59-24440,param,,,**.antenna.timeslot,1ms,
General-45-20200127-18:35:59-24440,param,,,**.antenna.lambda,5ms,
General-45-20200127-18:35:59-24440,param,,,**.antenna.successProbGroup1,0.2,
General-45-20200127-18:35:59-24440,param,,,**.antenna.successProbGroup2,0.5,
General-45-20200127-18:35:59-24440,param,,,**.antenna.successProbGroup3,0.9,
General-45-20200127-18:35:59-24440,param,,,**.antenna.isBinomial,false,
General-74-20200127-18:38:46-22672,runattr,,,configname,General,
General-74-20200127-18:38:46-22672,runattr,,,datetime,20200127-18:38:46,
General-74-20200127-18:38:46-22672,runattr,,,experiment,General,
General-74-20200127-18:38:46-22672,runattr,,,inifile,omnetpp.ini,
