run,type,module,name,attrname,attrvalue,value
General-9-20200518-16:03:01-20280,runattr,,,inifile,omnetpp.ini,
General-9-20200518-16:03:01-20280,runattr,,,iterationvars,$0=5ms,
General-9-20200518-16:03:01-20280,runattr,,,iterationvarsf,5ms-,
General-9-20200518-16:03:01-20280,runattr,,,measurement,$0=5ms,
General-9-20200518-16:03:01-20280,runattr,,,network,CellularNetwork,
General-9-20200518-16:03:01-20280,runattr,,,processid,20280,
General-9-20200518-16:03:01-20280,runattr,,,repetition,9,
General-9-20200518-16:03:01-20280,runattr,,,replication,#9,
General-9-20200518-16:03:01-20280,runattr,,,resultdir,results,
General-9-20200518-16:03:01-20280,runattr,,,runnumber,9,
General-9-20200518-16:03:01-20280,runattr,,,seedset,9,
General-9-20200518-16:03:01-20280,param,,,**.nUsers,10,
General-9-20200518-16:03:01-20280,param,,,**.timeslot,1ms,
General-9-20200518-16:03:01-20280,param,,,**.lambda,5ms,
General-9-20200518-16:03:01-20280,param,,,**.successProbGroup1,0.08,
General-9-20200518-16:03:01-20280,param,,,**.successProbGroup2,0,
General-9-20200518-16:03:01-20280,param,,,**.successProbGroup3,0.85,
General-9-20200518-16:03:01-20280,param,,,**.isBinomial,true,
General-4-20200518-16:02:53-8936,runattr,,,configname,General,
General-4-20200518-16:02:53-8936,runattr,,,datetime,20200518-16:02:53,
General-4-20200518-16:02:53-8936,runattr,,,experiment,General,
General-4-20200518-16:02:53-8936,runattr,,,inifile,omnetpp.ini,
General-4-20200518-16:02:53-8936,runattr,,,iterationvars,$0=5ms,
General-4-20200518-16:02:53-8936,runattr,,,iterationvarsf,5ms-,
General-4-20200518-16:02:53-8936,runattr,,,measurement,$0=5ms,
General-4-20200518-16:02:53-8936,runattr,,,network,CellularNetwork,
General-4-20200518-16:02:53-8936,runattr,,,processid,8936,
General-4-20200518-16:02:53-8936,runattr,,,repetition,4,
General-4-20200518-16:02:53-8936,runattr,,,replication,#4,
General-4-20200518-16:02:53-8936,runattr,,,resultdir,results,
General-4-20200518-16:02:53-8936,runattr,,,runnumber,4,
General-4-20200518-16:02:53-8936,runattr,,,seedset,4,
General-4-20200518-16:02:53-8936,param,,,**.nUsers,10,
General-4-20200518-16:02:53-8936,param,,,**.timeslot,1ms,
General-4-20200518-16:02:53-8936,param,,,**.lambda,5ms,
General-4-20200518-16:02:53-8936,param,,,**.successProbGroup1,0.08,
General-4-20200518-16:02:53-8936,param,,,**.successProbGroup2,0,
General-4-20200518-16:02:53-8936,param,,,**.successProbGroup3,0.85,
General-4-20200518-16:02:53-8936,param,,,**.isBinomial,true,
General-5-20200518-16:02:54-22112,runattr,,,configname,General,
General-5-20200518-16:02:54-22112,runattr,,,datetime,20200518-16:02:54,
General-5-20200518-16:02:54-22112,runattr,,,experiment,General,
General-5-20200518-16:02:54-22112,runattr,,,inifile,omnetpp.ini,
General-5-20200518-16:02:54-22112,runattr,,,iterationvars,$0=5ms,
General-5-20200518-16:02:54-22112,runattr,,,iterationvarsf,5ms-,
General-5-20200518-16:02:54-22112,runattr,,,measurement,$0=5ms,
General-5-20200518-16:02:54-22112,runattr,,,network,CellularNetwork,
General-5-20200518-16:02:54-22112,runattr,,,processid,22112,
General-5-20200518-16:02:54-22112,runattr,,,repetition,5,
General-5-20200518-16:02:54-22112,runattr,,,replication,#5,
General-5-20200518-16:02:54-22112,runattr,,,resultdir,results,
General-5-20200518-16:02:54-22112,runattr,,,runnumber,5,
General-5-20200518-16:02:54-22112,runattr,,,seedset,5,
General-5-20200518-16:02:54-22112,param,,,**.nUsers,10,
General-5-20200518-16:02:54-22112,param,,,**.timeslot,1ms,
General-5-20200518-16:02:54-22112,param,,,**.lambda,5ms,
General-5-20200518-16:02:54-22112,param,,,**.successProbGroup1,0.08,
General-5-20200518-16:02:54-22112,param,,,**.successProbGroup2,0,
General-5-20200518-16:02:54-22112,param,,,**.successProbGroup3,0.85,
General-5-20200518-16:02:54-22112,param,,,**.isBinomial,true,
General-8-20200518-16:03:00-2620,runattr,,,configname,General,
General-8-20200518-16:03:00-2620,runattr,,,datetime,20200518-16:03:00,
General-8-20200518-16:03:00-2620,runattr,,,experiment,General,
General-8-20200518-16:03:00-2620,runattr,,,inifile,omnetpp.ini,
General-8-20200518-16:03:00-2620,runattr,,,iterationvars,$0=5ms,
General-8-20200518-16:03:00-2620,runattr,,,iterationvarsf,5ms-,
General-8-20200518-16:03:00-2620,runattr,,,measurement,$0=5ms,
General-8-20200518-16:03:00-2620,runattr,,,network,CellularNetwork,
General-8-20200518-16:03:00-2620,runattr,,,processid,2620,
General-8-20200518-16:03:00-2620,runattr,,,repetition,8,
General-8-20200518-16:03:00-2620,runattr,,,replication,#8,
General-8-20200518-16:03:00-2620,runattr,,,resultdir,results,
General-8-20200518-16:03:00-2620,runattr,,,runnumber,8,
General-8-20200518-16:03:00-2620,runattr,,,seedset,8,
General-8-20200518-16:03:00-2620,param,,,**.nUsers,10,
General-8-20200518-16:03:00-2620,param,,,**.timeslot,1ms,
General-8-20200518-16:03:00-2620,param,,,**.lambda,5ms,
General-8-20200518-16:03:00-2620,param,,,**.successProbGroup1,0.08,
General-8-20200518-16:03:00-2620,param,,,**.successProbGroup2,0,
General-8-20200518-16:03:00-2620,param,,,**.successProbGroup3,0.85,
General-8-20200518-16:03:00-2620,param,,,**.isBinomial,true,
General-7-20200518-16:02:58-13612,runattr,,,configname,General,
General-7-20200518-16:02:58-13612,runattr,,,datetime,20200518-16:02:58,
General-7-20200518-16:02:58-13612,runattr,,,experiment,General,
General-7-20200518-16:02:58-13612,runattr,,,inifile,omnetpp.ini,
General-7-20200518-16:02:58-13612,runattr,,,iterationvars,$0=5ms,
General-7-20200518-16:02:58-13612,runattr,,,iterationvarsf,5ms-,
General-7-20200518-16:02:58-13612,runattr,,,measurement,$0=5ms,
General-7-20200518-16:02:58-13612,runattr,,,network,CellularNetwork,
General-7-20200518-16:02:58-13612,runattr,,,processid,13612,
General-7-20200518-16:02:58-13612,runattr,,,repetition,7,
General-7-20200518-16:02:58-13612,runattr,,,replication,#7,
General-7-20200518-16:02:58-13612,runattr,,,resultdir,results,
General-7-20200518-16:02:58-13612,runattr,,,runnumber,7,
General-7-20200518-16:02:58-13612,runattr,,,seedset,7,
General-7-20200518-16:02:58-13612,param,,,**.nUsers,10,
General-7-20200518-16:02:58-13612,param,,,**.timeslot,1ms,
General-7-20200518-16:02:58-13612,param,,,**.lambda,5ms,
General-7-20200518-16:02:58-13612,param,,,**.successProbGroup1,0.08,
General-7-20200518-16:02:58-13612,param,,,**.successProbGroup2,0,
General-7-20200518-16:02:58-13612,param,,,**.successProbGroup3,0.85,
General-7-20200518-16:02:58-13612,param,,,**.isBinomial,true,
General-1-20200518-16:02:48-5308,runattr,,,configname,General,
General-1-20200518-16:02:48-5308,runattr,,,datetime,20200518-16:02:48,
General-1-20200518-16:02:48-5308,runattr,,,experiment,General,
General-1-20200518-16:02:48-5308,runattr,,,inifile,omnetpp.ini,
General-1-20200518-16:02:48-5308,runattr,,,iterationvars,$0=5ms,
General-1-20200518-16:02:48-5308,runattr,,,iterationvarsf,5ms-,
General-1-20200518-16:02:48-5308,runattr,,,measurement,$0=5ms,
General-1-20200518-16:02:48-5308,runattr,,,network,CellularNetwork,
General-1-20200518-16:02:48-5308,runattr,,,processid,5308,
General-1-20200518-16:02:48-5308,runattr,,,repetition,1,
General-1-20200518-16:02:48-5308,runattr,,,replication,#1,
General-1-20200518-16:02:48-5308,runattr,,,resultdir,results,
General-1-20200518-16:02:48-5308,runattr,,,runnumber,1,
General-1-20200518-16:02:48-5308,runattr,,,seedset,1,
General-1-20200518-16:02:48-5308,param,,,**.nUsers,10,
General-1-20200518-16:02:48-5308,param,,,**.timeslot,1ms,
General-1-20200518-16:02:48-5308,param,,,**.lambda,5ms,
General-1-20200518-16:02:48-5308,param,,,**.successProbGroup1,0.08,
General-1-20200518-16:02:48-5308,param,,,**.successProbGroup2,0,
General-1-20200518-16:02:48-5308,param,,,**.successProbGroup3,0.85,
General-1-20200518-16:02:48-5308,param,,,**.isBinomial,true,
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.antenna,numberRB:mean,,,10.804133333333
General-0-20200518-16:02:46-10984,attr,CellularNetwork.antenna,numberRB:mean,source,numberRB,
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.antenna,NumServedUser:mean,,,1.8217333333333
General-0-20200518-16:02:46-10984,attr,CellularNetwork.antenna,NumServedUser:mean,source,NumServedUser,
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.antenna,throughput:mean,,,76.188933333333
General-0-20200518-16:02:46-10984,attr,CellularNetwork.antenna,throughput:mean,source,throughput,
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],servedUser-0:sum,,,5377
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],NumRBUser-0:mean,,,0.19793333333333
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],NumRBUser-0:sum,,,5938
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],CQIUser-0:mean,,,12.897670077664
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],CQIUser-0:sum,,,386943
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],rspTimeUser-0:mean,,,0.0015156501635827
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],tptUser-0:mean,,,7469.7
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[0],tptUser-0:sum,,,224091000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],servedUser-1:sum,,,5633
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],NumRBUser-1:mean,,,0.205
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],NumRBUser-1:sum,,,6150
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],CQIUser-1:mean,,,2.1144961834606
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],CQIUser-1:sum,,,63437
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],rspTimeUser-1:mean,,,0.0018992956222694
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],tptUser-1:mean,,,7811.8
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[1],tptUser-1:sum,,,234354000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],servedUser-2:sum,,,5393
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],NumRBUser-2:mean,,,0.19856666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],NumRBUser-2:sum,,,5957
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],CQIUser-2:mean,,,12.897270090997
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],CQIUser-2:sum,,,386931
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],rspTimeUser-2:mean,,,0.0015202611774183
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],tptUser-2:mean,,,7594.8
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[2],tptUser-2:sum,,,227844000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],servedUser-3:sum,,,5509
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],NumRBUser-3:mean,,,0.20036666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],NumRBUser-3:sum,,,6011
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],CQIUser-3:mean,,,2.1111962934569
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],CQIUser-3:sum,,,63338
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],rspTimeUser-3:mean,,,0.0018630320207515
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],tptUser-3:mean,,,7608.2666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[3],tptUser-3:sum,,,228248000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],servedUser-4:sum,,,5387
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],NumRBUser-4:mean,,,0.19833333333333
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],NumRBUser-4:sum,,,5950
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],CQIUser-4:mean,,,12.911736275457
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],CQIUser-4:sum,,,387365
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],rspTimeUser-4:mean,,,0.0015204907607254
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],tptUser-4:mean,,,7565.3
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[4],tptUser-4:sum,,,226959000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],servedUser-5:sum,,,5544
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],NumRBUser-5:mean,,,0.20206666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],NumRBUser-5:sum,,,6062
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],CQIUser-5:mean,,,2.1201959934669
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],CQIUser-5:sum,,,63608
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],rspTimeUser-5:mean,,,0.0018634167023365
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],tptUser-5:mean,,,7674.5333333333
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[5],tptUser-5:sum,,,230236000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],servedUser-6:sum,,,5422
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],NumRBUser-6:mean,,,0.2012
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],NumRBUser-6:sum,,,6036
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],CQIUser-6:mean,,,12.886070464318
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],CQIUser-6:sum,,,386595
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],rspTimeUser-6:mean,,,0.0015185645527599
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],tptUser-6:mean,,,7686.4
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[6],tptUser-6:sum,,,230592000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],servedUser-7:sum,,,5409
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],NumRBUser-7:mean,,,0.19653333333333
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],NumRBUser-7:sum,,,5896
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],CQIUser-7:mean,,,2.1255291490284
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],CQIUser-7:sum,,,63768
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],rspTimeUser-7:mean,,,0.0018775881586018
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],tptUser-7:mean,,,7420.8
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[7],tptUser-7:sum,,,222624000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],servedUser-8:sum,,,5407
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],NumRBUser-8:mean,,,0.19993333333333
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],NumRBUser-8:sum,,,5998
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],CQIUser-8:mean,,,12.895503483217
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],CQIUser-8:sum,,,386878
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],rspTimeUser-8:mean,,,0.0015242044791517
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],tptUser-8:mean,,,7654.0666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[8],tptUser-8:sum,,,229622000
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],servedUser-9:sum,,,5571
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],NumRBUser-9:mean,,,0.2016
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],NumRBUser-9:sum,,,6048
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],CQIUser-9:mean,,,2.1063631212293
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],CQIUser-9:sum,,,63193
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],rspTimeUser-9:mean,,,0.0018703445930081
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],tptUser-9:mean,,,7703.2666666667
General-0-20200518-16:02:46-10984,scalar,CellularNetwork.user[9],tptUser-9:sum,,,231098000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.antenna,numberRB:mean,,,10.6594
General-1-20200518-16:02:48-5308,attr,CellularNetwork.antenna,numberRB:mean,source,numberRB,
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.antenna,NumServedUser:mean,,,1.8015333333333
General-1-20200518-16:02:48-5308,attr,CellularNetwork.antenna,NumServedUser:mean,source,NumServedUser,
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.antenna,throughput:mean,,,75.193966666667
General-1-20200518-16:02:48-5308,attr,CellularNetwork.antenna,throughput:mean,source,throughput,
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],servedUser-0:sum,,,5367
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],NumRBUser-0:mean,,,0.1975
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],NumRBUser-0:sum,,,5925
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],CQIUser-0:mean,,,12.905003166561
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],CQIUser-0:sum,,,387163
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],rspTimeUser-0:mean,,,0.0015201740048218
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],tptUser-0:mean,,,7507.5
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[0],tptUser-0:sum,,,225225000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],servedUser-1:sum,,,5395
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],NumRBUser-1:mean,,,0.19553333333333
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],NumRBUser-1:sum,,,5866
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],CQIUser-1:mean,,,2.113529549015
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],CQIUser-1:sum,,,63408
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],rspTimeUser-1:mean,,,0.0018777858203519
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],tptUser-1:mean,,,7468.7
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[1],tptUser-1:sum,,,224061000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],servedUser-2:sum,,,5324
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],NumRBUser-2:mean,,,0.19696666666667
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],NumRBUser-2:sum,,,5909
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],CQIUser-2:mean,,,12.891570280991
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],CQIUser-2:sum,,,386760
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],rspTimeUser-2:mean,,,0.0015147587468446
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],tptUser-2:mean,,,7456.9666666667
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[2],tptUser-2:sum,,,223709000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],servedUser-3:sum,,,5524
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],NumRBUser-3:mean,,,0.2018
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],NumRBUser-3:sum,,,6054
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],CQIUser-3:mean,,,2.119829339022
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],CQIUser-3:sum,,,63597
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],rspTimeUser-3:mean,,,0.0018949999783241
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],tptUser-3:mean,,,7740.2333333333
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[3],tptUser-3:sum,,,232207000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],servedUser-4:sum,,,5244
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],NumRBUser-4:mean,,,0.19413333333333
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],NumRBUser-4:sum,,,5824
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],CQIUser-4:mean,,,12.891336955435
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],CQIUser-4:sum,,,386753
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],rspTimeUser-4:mean,,,0.001522125204143
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],tptUser-4:mean,,,7303.0333333333
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[4],tptUser-4:sum,,,219091000
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[5],servedUser-5:sum,,,5579
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[5],NumRBUser-5:mean,,,0.20336666666667
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[5],NumRBUser-5:sum,,,6101
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[5],CQIUser-5:mean,,,2.1277290756975
General-1-20200518-16:02:48-5308,scalar,CellularNetwork.user[5],CQIUser-5:sum,,,63834
